Acc conf(10), Acc range(2), Power conf(1), Power ctrl(4), Dummy(2)
Time(ms), accelX(m/s2), accelY(m/s2), accelZ(m/s2), batteryVoltage(V)
1664.0,-2.65,-3.09,9.33,4.19
1666.0,-2.72,-3.11,9.26,4.19
1669.0,-2.76,-3.02,9.14,4.19
1671.0,-2.85,-2.98,9.21,4.19
1674.0,-2.88,-2.95,9.15,4.19
1676.0,-3.05,-2.85,9.07,4.17
1679.0,-3.05,-2.8,9.0,4.19
1681.0,-3.13,-2.7,8.92,4.19
1684.0,-3.2,-2.61,8.86,4.19
1686.0,-3.24,-2.57,8.89,4.19
1689.0,-3.22,-2.62,8.9,4.19
1691.0,-3.23,-2.48,8.99,4.2
1694.0,-3.26,-2.48,9.05,4.19
1696.0,-3.24,-2.42,9.0,4.19
1699.0,-3.31,-2.46,8.97,4.19
1701.0,-3.32,-2.44,8.94,4.19
1704.0,-3.2,-2.48,8.93,4.15
1706.0,-3.23,-2.5,8.93,4.2
1716.0,-2.99,-2.41,8.9,4.19
1719.0,-2.96,-2.46,8.88,4.19
1721.0,-2.91,-2.41,8.9,4.2
1724.0,-2.92,-2.35,8.95,4.19
1726.0,-2.83,-2.45,9.06,4.19
1729.0,-2.82,-2.45,9.16,4.19
1731.0,-2.67,-2.45,9.26,4.15
1734.0,-2.54,-2.47,9.35,4.17
1736.0,-2.49,-2.47,9.27,4.19
1739.0,-2.41,-2.49,9.28,4.19
1741.0,-2.44,-2.51,9.14,4.19
1744.0,-2.52,-2.42,9.18,4.19
1746.0,-2.57,-2.46,9.08,4.19
1749.0,-2.71,-2.51,9.09,4.19
1751.0,-2.84,-2.42,9.18,4.2
1754.0,-2.99,-2.52,9.11,4.19
1756.0,-3.06,-2.61,9.13,4.2
1759.0,-2.97,-2.62,9.11,4.19
1761.0,-2.94,-2.56,9.05,4.19
1764.0,-2.93,-2.59,8.92,4.19
1766.0,-2.89,-2.53,9.07,4.2
1769.0,-2.88,-2.47,9.06,4.19
1771.0,-2.91,-2.36,9.1,4.19
1774.0,-2.79,-2.37,9.06,4.17
1776.0,-2.79,-2.36,9.08,4.19
1786.0,-2.6,-2.5,9.36,4.19
1789.0,-2.7,-2.53,9.38,4.19
1791.0,-2.74,-2.48,9.39,4.19
1794.0,-2.85,-2.61,9.4,4.19
1796.0,-2.83,-2.6,9.41,4.17
1799.0,-2.91,-2.61,9.23,4.2
1801.0,-2.95,-2.56,9.13,4.19
1804.0,-2.97,-2.51,8.93,4.2
1806.0,-3.05,-2.53,8.9,4.17
1809.0,-3.13,-2.58,8.84,4.17
1811.0,-3.12,-2.58,8.88,4.17
1814.0,-3.16,-2.55,8.96,4.19
1816.0,-3.2,-2.48,8.89,4.19
1819.0,-3.16,-2.51,8.89,4.19
1821.0,-3.15,-2.48,8.87,4.2
1824.0,-3.13,-2.54,8.97,4.19
1826.0,-3.09,-2.56,8.99,4.18
1829.0,-3.05,-2.56,9.05,4.18
1831.0,-2.98,-2.59,9.04,4.19
1834.0,-2.96,-2.64,9.07,4.15
1836.0,-2.88,-2.71,9.16,4.17
1839.0,-2.91,-2.75,9.18,4.19
1841.0,-2.91,-2.78,9.24,4.19
1844.0,-2.92,-2.77,9.2,4.19
1846.0,-2.88,-2.85,9.21,4.17
1849.0,-2.91,-2.89,9.27,4.17
1858.0,-2.75,-2.9,9.05,4.19
1861.0,-2.81,-2.87,8.61,4.19
1863.0,-2.62,-2.97,8.84,4.19
1866.0,-2.83,-3.0,9.23,4.18
1868.0,-2.99,-2.96,9.02,4.2
1871.0,-3.17,-2.9,9.02,4.19
1873.0,-3.39,-2.78,8.84,4.19
1876.0,-3.37,-2.77,8.93,4.19
1878.0,-3.4,-2.71,8.79,4.17
1881.0,-3.38,-2.7,8.89,4.19
1883.0,-3.3,-2.75,8.89,4.19
1886.0,-3.29,-2.68,8.86,4.19
1888.0,-3.14,-2.75,8.89,4.19
1891.0,-3.04,-2.79,8.91,4.2
1893.0,-2.99,-2.78,9.09,4.19
1896.0,-3.04,-2.74,9.12,4.19
1898.0,-3.01,-2.66,9.18,4.19
1901.0,-3.01,-2.62,9.15,4.19
1903.0,-3.01,-2.57,9.25,4.19
1906.0,-2.97,-2.57,9.33,4.19
1908.0,-2.98,-2.56,9.29,4.17
1911.0,-2.93,-2.64,9.24,4.17
1913.0,-2.94,-2.75,9.21,4.19
1916.0,-2.87,-2.77,9.18,4.17
1918.0,-2.88,-2.87,9.32,4.19
1921.0,-2.91,-2.95,9.32,4.17
1923.0,-2.98,-2.99,9.52,4.19
1928.0,-3.01,-3.03,9.58,4.2
1931.0,-3.08,-3.09,9.59,4.17
1933.0,-3.13,-2.99,9.63,4.17
1936.0,-3.08,-2.99,9.71,4.16
1938.0,-3.04,-3.0,9.7,4.17
1941.0,-3.09,-3.0,9.76,4.18
1943.0,-3.09,-3.08,9.7,4.19
1946.0,-3.05,-3.12,9.64,4.19
1956.0,-3.65,-3.28,9.58,4.17
1958.0,-3.84,-3.25,9.65,4.19
1961.0,-3.85,-3.17,9.57,4.19
1963.0,-3.94,-3.27,9.42,4.2
1966.0,-3.82,-3.39,9.13,4.19
1968.0,-3.75,-3.49,9.1,4.19
1971.0,-3.71,-3.59,8.98,4.19
1973.0,-3.74,-3.5,8.92,4.19
1976.0,-3.8,-3.41,8.86,4.2
1978.0,-3.82,-3.3,8.88,4.19
1981.0,-3.88,-3.16,8.85,4.2
1983.0,-3.84,-3.06,8.91,4.2
1986.0,-3.9,-3.0,8.83,4.19
1988.0,-3.87,-2.97,8.83,4.17
1991.0,-3.67,-2.92,8.87,4.19
1993.0,-3.47,-2.95,8.83,4.19
1996.0,-3.23,-2.84,8.86,4.19
1998.0,-3.07,-2.83,8.94,4.19
2001.0,-2.85,-2.87,8.97,4.19
2003.0,-2.55,-2.84,8.98,4.19
2006.0,-2.35,-2.78,9.09,4.18
2008.0,-2.18,-2.77,9.29,4.19
2011.0,-1.94,-2.79,9.38,4.19
2013.0,-1.71,-2.73,9.53,4.17
2016.0,-1.64,-2.65,9.58,4.19
2018.0,-1.57,-2.57,9.77,4.19
2021.0,-1.41,-2.51,9.94,4.18
2031.0,-1.36,-2.35,9.91,4.19
2033.0,-1.38,-2.26,9.92,4.19
2036.0,-1.48,-2.25,9.82,4.19
2038.0,-1.63,-2.25,9.7,4.17
2041.0,-5.73,0.05,15.32,4.17
2043.0,-0.94,-0.75,5.42,4.19
2046.0,-1.55,-3.24,8.45,4.19
2048.0,-1.67,-2.5,11.75,4.19
2051.0,-1.78,-2.63,9.3,4.19
2053.0,-2.57,-2.29,9.18,4.19
2055.0,-2.55,-2.15,9.81,4.18
2058.0,-2.72,-1.65,9.3,4.19
2060.0,-3.0,-1.55,9.3,4.19
2063.0,-2.91,-1.53,9.81,4.19
2065.0,-2.94,-1.09,10.12,4.19
2068.0,-2.74,-0.75,9.95,4.19
2070.0,-2.68,-0.55,9.7,4.19
2073.0,-2.64,-0.58,9.97,4.17
2075.0,-2.4,-0.94,10.05,4.19
2085.0,-2.02,-2.08,9.73,4.19
2088.0,-2.09,-2.19,9.58,4.19
2090.0,-2.04,-2.32,9.54,4.19
2093.0,-2.09,-2.41,9.55,4.19
2095.0,-2.21,-2.43,9.57,4.19
2098.0,-2.37,-2.47,9.57,4.19
2100.0,-2.44,-2.42,9.74,4.2
2103.0,-2.46,-2.33,9.6,4.18
2105.0,-2.5,-2.24,9.51,4.19
2108.0,-2.48,-2.22,9.47,4.19
2110.0,-2.37,-2.27,9.49,4.19
2113.0,-2.28,-2.39,9.26,4.19
2115.0,-2.15,-2.57,9.21,4.17
2118.0,-1.98,-2.74,9.21,4.17
2120.0,-1.85,-2.9,9.17,4.19
2123.0,-1.79,-3.05,9.38,4.19
2125.0,-1.85,-3.02,9.3,4.19
2128.0,-1.94,-2.98,9.18,4.17
2130.0,-2.06,-2.88,9.08,4.19
2133.0,-2.22,-2.7,9.13,4.19
2135.0,-2.47,-2.37,9.55,4.19
2138.0,-1.87,-1.67,7.52,4.19
2140.0,-1.9,-2.33,8.59,4.17
2143.0,-1.77,-2.67,10.15,4.17
2145.0,-2.16,-2.55,9.09,4.17
2148.0,-1.56,-2.58,9.13,4.18
2158.0,-1.82,-2.73,9.45,4.19
2160.0,-2.0,-2.23,9.25,4.19
2163.0,-2.75,-1.93,8.47,4.19
2165.0,-3.45,-1.92,8.42,4.19
2168.0,-3.93,-1.88,8.68,4.2
2170.0,-4.04,-1.87,8.74,4.2
2173.0,-3.91,-1.82,8.8,4.19
2175.0,-3.65,-1.85,8.62,4.19
2178.0,-3.38,-2.03,8.75,4.19
2180.0,-3.23,-2.03,8.62,4.19
2183.0,-3.1,-2.02,8.54,4.19
2185.0,-3.13,-2.02,8.56,4.17
2188.0,-3.04,-1.88,8.55,4.2
2190.0,-2.95,-1.81,8.53,4.18
2193.0,-2.99,-1.55,8.68,4.2
2195.0,-3.06,-1.41,8.77,4.19
2198.0,-3.11,-1.33,8.68,4.19
2200.0,-3.26,-1.44,8.69,4.19
2203.0,-3.35,-1.64,8.76,4.19
2205.0,-3.11,-2.03,8.79,4.19
2208.0,-2.93,-2.41,8.82,4.17
2210.0,-2.54,-2.64,8.77,4.19
2213.0,-2.21,-2.79,8.81,4.19
2215.0,-1.93,-2.84,8.86,4.19
2218.0,-1.8,-2.82,9.06,4.17
2220.0,-1.74,-2.74,9.1,4.2
2223.0,-1.67,-2.48,9.04,4.19
2233.0,-1.66,-2.15,8.92,4.2
2235.0,-1.55,-2.07,9.0,4.19
2238.0,-1.38,-2.14,9.09,4.19
2240.0,-1.22,-2.2,9.13,4.19
2243.0,-1.06,-2.27,9.29,4.19
2245.0,-0.99,-2.33,9.37,4.17
2248.0,-0.84,-2.29,9.35,4.17
2250.0,-0.74,-2.36,9.33,4.19
2253.0,-0.56,-2.41,9.38,4.18
2255.0,-0.36,-2.56,9.41,4.19
2257.0,-0.1,-2.53,9.37,4.17
2260.0,0.03,-2.6,9.47,4.19
2262.0,0.11,-2.72,9.47,4.19
2265.0,0.08,-2.57,9.58,4.2
2267.0,-0.45,-3.43,1.15,4.18
2270.0,5.34,-5.25,9.07,4.19
2272.0,0.32,-4.36,10.63,4.19
2275.0,2.58,-4.19,10.83,4.19
2277.0,-0.86,-2.47,10.54,4.19
2280.0,0.39,-3.03,8.42,4.19
2282.0,0.07,-2.71,9.1,4.19
2285.0,-1.41,-1.53,9.14,4.17
2287.0,-0.93,-1.83,9.33,4.19
2290.0,-1.12,-1.76,9.85,4.19
2292.0,-0.65,-1.8,9.46,4.19
2295.0,-0.91,-1.59,9.05,4.19
2297.0,-0.57,-1.8,9.31,4.2
2300.0,-0.61,-2.13,9.87,4.19
2310.0,-0.41,-2.42,9.81,4.19
2312.0,-0.42,-2.23,9.79,4.19
2315.0,-0.57,-2.14,9.74,4.17
2317.0,-0.62,-1.96,9.68,4.19
2320.0,-0.75,-1.72,9.8,4.14
2322.0,-0.88,-1.62,9.42,4.2
2325.0,-0.79,-1.65,9.55,4.19
2327.0,-0.96,-1.49,9.69,4.19
2330.0,-0.64,-1.66,9.71,4.17
2332.0,-0.48,-1.68,9.77,4.19
2335.0,-0.33,-1.75,9.84,4.17
2337.0,-0.09,-1.93,10.09,4.2
2340.0,0.11,-1.83,10.06,4.19
2342.0,0.11,-1.73,10.25,4.2
2345.0,0.31,-1.75,10.26,4.19
2347.0,0.3,-1.79,10.22,4.17
2350.0,0.41,-1.82,10.24,4.17
2352.0,0.37,-1.8,10.21,4.19
2355.0,0.37,-1.91,10.27,4.2
2357.0,0.39,-1.96,10.26,4.19
2360.0,0.3,-2.01,10.23,4.18
2362.0,0.33,-2.05,10.23,4.19
2365.0,0.28,-2.08,10.23,4.17
2367.0,0.19,-2.11,10.14,4.19
2377.0,-0.11,-1.85,9.93,4.19
2380.0,-0.33,-1.75,9.79,4.19
2382.0,-0.39,-1.68,9.71,4.17
2385.0,-0.65,-1.64,9.71,4.19
2387.0,-0.79,-1.66,9.59,4.2
2390.0,-0.85,-1.71,9.47,4.19
2392.0,-1.14,-1.81,9.36,4.19
2395.0,-1.13,-1.9,9.22,4.19
2397.0,-1.45,-1.95,9.17,4.19
2400.0,-1.39,-2.08,9.06,4.19
2402.0,-1.61,-2.06,9.09,4.2
2405.0,-1.6,-2.11,8.97,4.17
2407.0,-1.64,-2.06,9.06,4.19
2410.0,-1.83,-2.02,9.26,4.19
2412.0,-2.2,-1.87,9.03,4.2
2415.0,-2.29,-2.01,9.17,4.2
2417.0,-2.55,-1.84,9.24,4.19
2420.0,-2.51,-1.75,9.2,4.19
2422.0,-2.58,-1.76,9.22,4.15
2425.0,-2.66,-1.65,9.32,4.17
2427.0,-2.74,-1.58,9.36,4.17
2430.0,-2.84,-1.55,9.3,4.19
2432.0,-2.82,-1.5,9.33,4.19
2435.0,-2.93,-1.47,9.34,4.19
2437.0,-3.04,-1.48,9.28,4.19
2440.0,-3.11,-1.49,9.24,4.19
2450.0,-2.98,-1.46,9.28,4.19
2452.0,-2.9,-1.47,9.26,4.19
2455.0,-2.82,-1.48,9.29,4.19
2457.0,-2.77,-1.62,9.23,4.17
2460.0,-2.63,-1.7,9.25,4.2
2462.0,-2.51,-1.83,9.2,4.19
2465.0,-2.44,-1.89,9.18,4.2
2467.0,-2.28,-2.01,9.22,4.19
2470.0,-2.11,-2.19,9.16,4.19
2472.0,-2.16,-2.18,9.17,4.19
2475.0,-2.13,-2.25,9.08,4.19
2477.0,-2.11,-2.35,9.17,4.17
2480.0,-2.04,-2.28,9.23,4.19
2482.0,-2.02,-2.28,9.3,4.19
2484.0,-1.96,-2.32,9.41,4.19
2487.0,-1.93,-2.27,9.37,4.19
2489.0,-1.9,-2.34,9.44,4.2
2492.0,-1.87,-2.27,9.41,4.19
2494.0,-1.89,-2.28,9.31,4.19
2497.0,-1.92,-2.28,9.31,4.19
2499.0,-1.99,-2.27,9.38,4.19
2502.0,-2.0,-2.25,9.36,4.18
2504.0,-2.06,-2.25,9.3,4.19
2507.0,-2.08,-2.25,9.4,4.19
2509.0,-2.06,-2.23,9.39,4.19
2512.0,-2.05,-2.24,9.42,4.19
2522.0,-1.92,-2.24,9.34,4.19
2524.0,-1.99,-2.26,9.33,4.19
2527.0,-4.08,-1.8,7.7,4.17
2529.0,-0.4,-3.52,9.27,4.2
2532.0,-1.9,-2.91,8.79,4.18
2534.0,-1.65,-2.8,10.25,4.2
2537.0,-1.83,-2.46,9.4,4.19
2539.0,-2.0,-2.17,9.35,4.19
2542.0,-2.12,-1.94,9.24,4.19
2544.0,-1.99,-2.05,8.58,4.2
2547.0,-2.72,-1.87,9.61,4.2
2549.0,-2.37,-2.25,9.33,4.19
2552.0,-2.2,-2.51,9.43,4.17
2554.0,-2.16,-2.28,9.41,4.19
2557.0,-2.04,-2.21,9.34,4.19
2559.0,-2.03,-2.17,9.38,4.19
2562.0,-2.19,-2.11,9.42,4.19
2564.0,-1.78,-2.28,9.65,4.19
2567.0,-1.87,-2.41,9.56,4.19
2574.0,-2.01,-2.28,9.53,4.19
2577.0,-1.94,-2.32,9.45,4.2
2579.0,-2.16,-2.22,9.47,4.2
2582.0,-2.45,-2.05,9.87,4.2
2584.0,-1.96,-2.26,9.14,4.19
2587.0,-2.2,-2.37,9.45,4.18
2589.0,-2.38,-2.21,9.37,4.19
2592.0,-2.48,-2.18,9.33,4.19
2594.0,-2.62,-2.17,9.17,4.19
2597.0,-2.57,-2.18,9.22,4.19
2599.0,-2.67,-2.04,9.31,4.19
2602.0,-2.51,-2.12,9.33,4.2
2604.0,-2.41,-2.22,9.42,4.19
2607.0,-2.36,-2.22,9.39,4.17
2609.0,-2.2,-2.27,9.43,4.19
2612.0,-2.11,-2.33,9.52,4.18
2614.0,-1.95,-2.33,9.22,4.19
2617.0,-1.97,-2.27,9.33,4.19
2619.0,-2.11,-2.36,9.47,4.2
2622.0,-1.98,-2.31,9.28,4.2
2624.0,-2.17,-2.23,9.33,4.19
2627.0,-2.22,-2.28,9.42,4.17
2629.0,-2.21,-2.32,9.35,4.2
2632.0,-2.33,-2.29,9.3,4.17
2634.0,-2.19,-2.33,9.37,4.19
2644.0,-2.31,-2.23,9.47,4.2
2647.0,-2.37,-2.26,9.15,4.19
2649.0,-2.58,-2.22,9.53,4.19
2652.0,-2.62,-2.08,9.33,4.19
2654.0,-2.73,-2.09,9.3,4.17
2657.0,-2.72,-2.05,9.31,4.19
2659.0,-2.84,-2.02,9.45,4.19
2662.0,-2.49,-2.1,9.39,4.19
2664.0,-2.49,-2.15,9.49,4.17
2667.0,-2.0,-2.29,9.72,4.19
2669.0,-1.97,-2.23,9.71,4.19
2672.0,-1.7,-2.29,9.9,4.19
2674.0,-1.32,-2.46,9.97,4.19
2677.0,-0.89,-2.52,10.09,4.2
2679.0,-0.8,-2.59,10.04,4.19
2682.0,-0.55,-2.64,10.1,4.19
2684.0,-0.54,-2.69,10.2,4.19
2687.0,-0.55,-2.7,10.31,4.17
2689.0,-0.68,-2.66,10.18,4.19
2692.0,-0.73,-2.65,10.04,4.19
2694.0,-0.97,-2.62,9.86,4.19
2697.0,-1.15,-2.69,9.77,4.2
2699.0,-1.34,-2.63,9.51,4.17
2709.0,-2.79,-2.25,9.12,4.19
2711.0,-3.09,-2.08,9.22,4.19
2714.0,-3.34,-1.91,9.06,4.19
2716.0,-3.38,-1.78,9.08,4.19
2719.0,-3.38,-1.71,9.1,4.18
2721.0,-3.31,-1.73,9.23,4.19
2724.0,-3.14,-1.74,9.47,4.18
2726.0,-3.06,-1.74,9.59,4.19
2729.0,-2.86,-1.78,9.66,4.16
2731.0,-2.64,-1.86,9.85,4.18
2734.0,-2.43,-1.92,9.91,4.18
2736.0,-2.14,-2.03,10.2,4.19
2739.0,-1.97,-2.13,10.27,4.18
2741.0,-1.85,-2.28,10.37,4.2
2744.0,-1.59,-2.38,10.47,4.19
2746.0,-1.55,-2.47,10.48,4.2
2749.0,-1.39,-2.65,10.49,4.19
2751.0,-1.46,-2.64,10.41,4.17
2754.0,-5.63,-0.22,15.31,4.18
2756.0,-0.54,-1.96,7.44,4.17
2759.0,-0.83,-3.54,9.19,4.19
2761.0,-0.88,-3.64,10.7,4.19
2764.0,-1.24,-3.33,9.93,4.19
2766.0,-1.53,-3.07,9.92,4.19
2776.0,-2.42,-2.54,9.12,4.17
2779.0,-2.75,-2.75,8.59,4.2
2781.0,-3.1,-2.68,8.72,4.19
2784.0,-3.37,-2.4,8.83,4.2
2786.0,-3.82,-2.2,8.55,4.19
2789.0,-3.92,-1.82,8.18,4.19
2791.0,-3.67,-1.49,8.15,4.19
2794.0,-3.2,-1.41,8.1,4.18
2796.0,-2.74,-1.54,8.26,4.2
2799.0,-2.21,-1.71,8.48,4.19
2801.0,-1.91,-2.06,8.61,4.19
2804.0,-1.66,-2.42,8.51,4.19
2806.0,-1.71,-2.79,8.46,4.19
2809.0,-1.7,-2.95,8.7,4.19
2811.0,-1.7,-3.0,8.81,4.19
2814.0,-1.62,-3.09,8.99,4.19
2816.0,-1.56,-2.98,9.26,4.19
2819.0,-1.59,-2.85,9.2,4.17
2821.0,-1.54,-2.82,9.18,4.17
2824.0,-1.49,-2.85,9.16,4.2
2826.0,-1.46,-2.91,9.18,4.19
2829.0,-1.43,-3.01,9.18,4.17
2831.0,-1.47,-3.07,9.02,4.15
2834.0,-1.47,-3.03,8.98,4.17
2836.0,-1.62,-2.86,8.95,4.2
2839.0,-1.66,-2.78,8.96,4.2
2841.0,-1.77,-2.54,8.86,4.19
2851.0,-2.3,-2.3,8.58,4.19
2854.0,-2.54,-2.42,8.69,4.19
2856.0,-2.8,-2.37,8.81,4.19
2859.0,-3.02,-2.24,9.16,4.16
2861.0,-2.7,-2.17,8.55,4.17
2864.0,-2.78,-2.66,8.36,4.19
2866.0,-2.74,-2.85,10.17,4.19
2869.0,-3.29,-2.57,9.27,4.19
2871.0,-3.36,-2.63,9.46,4.19
2874.0,-3.85,-2.33,8.98,4.19
2876.0,-4.05,-2.19,8.98,4.19
2879.0,-4.23,-2.12,8.97,4.19
2881.0,-4.18,-2.02,8.97,4.19
2884.0,-3.92,-2.16,9.27,4.19
2886.0,-3.79,-2.19,9.18,4.19
2889.0,-3.48,-2.22,9.32,4.2
2891.0,-3.19,-2.34,9.42,4.19
2894.0,-2.88,-2.29,9.5,4.19
2896.0,-2.64,-2.43,9.46,4.2
2906.0,-2.09,-2.56,9.59,4.19
2909.0,-1.86,-2.75,9.56,4.2
2911.0,-1.73,-2.8,9.52,4.19
2914.0,-1.75,-3.01,9.4,4.17
2916.0,-1.84,-3.08,9.36,4.19
2919.0,-2.08,-3.09,9.27,4.19
2921.0,-2.36,-3.08,9.19,4.19
2924.0,-2.68,-2.89,8.99,4.2
2926.0,-2.91,-2.83,8.92,4.19
2928.0,-3.01,-2.72,8.8,4.19
2931.0,-3.06,-2.67,8.68,4.19
2933.0,-2.94,-2.65,8.56,4.15
2936.0,-3.05,-2.6,8.55,4.17
2938.0,-2.98,-2.65,8.57,4.19
2941.0,-2.86,-2.72,8.58,4.19
2943.0,-2.78,-2.76,8.6,4.17
2946.0,-2.67,-2.82,8.63,4.19
2948.0,-2.53,-2.89,8.79,4.19
2951.0,-2.45,-2.93,8.94,4.19
2953.0,-2.29,-3.01,9.09,4.22
2956.0,-2.28,-3.11,9.18,4.18
2958.0,-2.19,-3.21,9.33,4.17
2961.0,-2.04,-3.24,9.37,4.17
2963.0,-1.95,-3.4,9.33,4.19
2966.0,-1.95,-3.51,9.54,4.19
2968.0,-2.01,-3.55,9.63,4.2
2978.0,-2.51,-3.43,9.25,4.18
2981.0,-2.71,-3.36,9.16,4.17
2983.0,-2.88,-3.25,9.14,4.19
2986.0,-3.1,-3.2,9.12,4.19
2988.0,-3.24,-3.11,9.0,4.19
2991.0,-3.48,-3.03,8.96,4.19
2993.0,-3.69,-2.93,9.04,4.19
2996.0,-3.8,-2.81,8.92,4.2
2998.0,-3.85,-2.84,8.96,4.19
3001.0,-3.91,-2.79,8.9,4.19
3003.0,-3.97,-2.91,8.81,4.2
3006.0,-3.76,-2.92,8.95,4.18
3008.0,-3.8,-3.0,8.91,4.19
3011.0,-3.87,-2.93,9.16,4.19
3013.0,-3.83,-2.93,9.14,4.19
3016.0,-4.14,-2.8,9.15,4.17
3018.0,-4.16,-2.74,9.23,4.19
3021.0,-4.28,-2.59,9.17,4.2
3023.0,-4.32,-2.56,9.41,4.19
3026.0,-4.28,-2.53,9.47,4.17
3028.0,-4.16,-2.45,9.42,4.17
3031.0,-4.13,-2.4,9.44,4.2
3033.0,-4.13,-2.42,9.45,4.19
3036.0,-4.06,-2.32,9.34,4.15
3038.0,-3.94,-2.36,9.31,4.19
3041.0,-3.94,-2.37,9.16,4.19
3043.0,-3.91,-2.32,9.15,4.19
3053.0,-3.77,-2.26,8.89,4.19
3056.0,-3.79,-2.28,8.73,4.19
3058.0,-3.66,-2.42,8.77,4.2
3061.0,-3.48,-2.48,8.72,4.19
3063.0,-3.43,-2.59,8.76,4.17
3066.0,-3.44,-2.58,8.8,4.17
3068.0,-3.38,-2.66,8.67,4.19
3071.0,-3.41,-2.61,8.63,4.21
3073.0,-3.54,-2.56,8.4,4.19
3078.0,-3.88,-2.38,8.17,4.19
3081.0,-4.01,-2.45,7.93,4.19
3083.0,-4.17,-2.39,7.78,4.2
3086.0,-4.37,-2.38,7.64,4.19
3088.0,-4.43,-2.36,7.57,4.17
3091.0,-4.56,-2.36,7.61,4.17
3093.0,-4.75,-2.25,7.67,4.19
3096.0,-4.88,-2.12,7.62,4.17
3098.0,-4.99,-2.09,7.58,4.19
3101.0,-4.95,-1.96,7.45,4.17
3103.0,-4.87,-1.85,7.55,4.19
3106.0,-4.64,-1.86,7.59,4.19
3108.0,-4.28,-1.86,7.72,4.19
3111.0,-3.84,-1.96,8.04,4.19
3113.0,-3.34,-2.03,8.21,4.19
3116.0,-2.91,-2.14,8.58,4.19
3118.0,-2.5,-2.24,8.73,4.2
3121.0,-2.13,-2.36,8.94,4.19
3123.0,-1.76,-2.37,9.09,4.19
3126.0,-1.32,-2.47,9.34,4.2
3128.0,-0.97,-2.54,9.51,4.19
3131.0,-0.5,-2.7,9.55,4.2
3133.0,-0.11,-2.99,9.82,4.19
3135.0,0.36,-3.19,10.08,4.19
3138.0,0.6,-3.31,10.3,4.15
3140.0,0.79,-3.31,10.43,4.17
3150.0,0.18,-3.34,10.16,4.2
3153.0,-0.1,-3.31,10.08,4.19
3155.0,-0.31,-3.23,9.93,4.19
3158.0,-0.52,-3.09,9.8,4.17
3160.0,-0.85,-3.05,9.62,4.19
3163.0,-1.15,-2.99,9.43,4.19
3165.0,-31.68,12.15,23.2,4.17
3168.0,3.58,-5.81,13.84,4.19
3170.0,2.26,-6.62,4.16,4.19
3173.0,-2.0,-2.89,15.61,4.19
3175.0,0.11,-4.65,10.85,4.2
3178.0,-0.76,-3.41,10.28,4.19
3180.0,-1.17,-2.53,8.53,4.19
3183.0,-2.3,-1.49,8.4,4.19
3185.0,-2.68,-1.17,8.12,4.2
3188.0,-3.14,-1.32,9.37,4.19
3190.0,-2.99,-1.4,9.79,4.19
3193.0,-2.69,-1.59,8.94,4.19
3195.0,-2.45,-2.0,8.54,4.19
3198.0,-2.05,-2.6,9.12,4.2
3200.0,-1.4,-3.12,9.76,4.19
3203.0,-0.91,-3.48,9.9,4.19
3206.0,-0.6,-3.53,9.94,4.19
3208.0,-0.81,-3.3,9.79,4.19
3218.0,-2.85,-2.1,9.28,4.19
3220.0,-3.29,-1.83,8.98,4.19
3223.0,-3.49,-1.83,8.8,4.17
3225.0,-3.58,-1.75,8.68,4.17
3228.0,-3.51,-1.84,8.66,4.19
3230.0,-3.24,-1.92,8.73,4.19
3233.0,-2.96,-2.08,8.82,4.19
3235.0,-2.66,-2.14,9.04,4.19
3238.0,-2.48,-2.17,9.23,4.17
3240.0,-2.3,-2.28,9.45,4.15
3243.0,-2.32,-2.26,9.72,4.17
3245.0,-2.37,-2.21,9.87,4.19
3248.0,-2.51,-2.17,9.93,4.19
3250.0,-2.74,-2.26,9.95,4.19
3253.0,-2.98,-2.27,9.88,4.19
3255.0,-3.1,-2.37,9.92,4.19
3258.0,-3.41,-2.41,9.8,4.2
3260.0,-3.52,-2.43,9.6,4.19
3263.0,-3.7,-2.47,9.54,4.2
3265.0,-3.71,-2.47,9.63,4.19
3268.0,-3.67,-2.46,9.49,4.16
3270.0,-3.7,-2.49,9.49,4.2
3273.0,-3.71,-2.34,9.49,4.19
3275.0,-3.71,-2.28,9.51,4.19
3278.0,-3.71,-2.21,9.57,4.2
3280.0,-3.64,-2.19,9.56,4.18
3283.0,-3.46,-2.17,9.52,4.2
3293.0,-2.92,-2.65,9.44,4.19
3295.0,-2.98,-2.86,9.41,4.19
3298.0,-2.93,-2.99,9.35,4.19
3300.0,-3.04,-3.11,9.26,4.19
3303.0,-3.16,-3.01,9.08,4.2
3305.0,-3.38,-2.88,8.96,4.19
3308.0,-3.62,-2.78,8.79,4.19
3310.0,-3.79,-2.76,8.6,4.19
3313.0,-3.98,-2.67,8.38,4.17
3315.0,-4.24,-2.68,8.24,4.2
3318.0,-4.48,-2.66,8.2,4.19
3320.0,-4.76,-2.65,8.16,4.19
3323.0,-4.96,-2.75,8.11,4.17
3325.0,-5.1,-2.74,8.07,4.2
3328.0,-5.11,-2.77,8.08,4.17
3330.0,-5.03,-2.72,8.05,4.19
3333.0,-4.84,-2.75,8.12,4.2
3335.0,-4.64,-2.79,8.31,4.2
3337.0,-4.39,-2.86,8.51,4.19
3340.0,-3.93,-2.95,8.82,4.19
3342.0,-3.62,-2.93,9.01,4.15
3345.0,-3.13,-3.17,9.17,4.19
3347.0,-2.66,-3.3,9.35,4.19
