Acc conf(10), Acc range(2), Power conf(1), Power ctrl(4), Dummy(2)
Time(ms), accelX(m/s2), accelY(m/s2), accelZ(m/s2), batteryVoltage(V)
1673.0,-3.56,2.57,10.77,4.2
1675.0,-3.42,1.86,11.04,4.22
1678.0,-3.2,1.16,11.31,4.22
1680.0,-3.42,0.61,10.15,4.2
1683.0,-2.93,0.41,11.0,4.22
1685.0,-2.87,-0.39,12.29,4.22
1688.0,-2.65,-0.66,12.6,4.2
1690.0,-2.59,-1.14,12.22,4.22
1693.0,-2.48,-1.42,12.49,4.21
1695.0,-2.38,-1.74,12.79,4.17
1698.0,-2.34,-1.85,12.66,4.21
1700.0,-2.13,-2.12,13.04,4.2
1703.0,-1.84,-2.1,12.96,4.2
1713.0,-1.22,-1.54,13.04,4.22
1715.0,12.11,-68.82,33.36,4.21
1718.0,-1.77,-12.39,-14.02,4.22
1720.0,3.29,0.54,19.53,4.2
1723.0,5.56,-0.27,9.94,4.19
1725.0,3.11,-0.11,11.07,4.22
1728.0,-0.05,-6.08,10.08,4.2
1730.0,-3.89,-2.45,13.26,4.22
1733.0,-6.72,-2.94,10.43,4.21
1735.0,-6.22,-1.78,13.12,4.22
1738.0,-4.73,0.29,10.49,4.22
1740.0,-2.44,2.25,9.64,4.22
1743.0,-0.4,3.15,10.55,4.22
1745.0,0.83,3.25,11.92,4.2
1748.0,1.53,2.68,12.51,4.21
1750.0,1.87,1.79,11.98,4.22
1753.0,1.64,0.53,11.06,4.22
1755.0,1.49,-0.42,10.91,4.2
1758.0,0.87,-0.94,10.5,4.22
1760.0,0.54,-1.08,9.97,4.22
1763.0,0.12,-0.9,9.61,4.21
1765.0,0.2,-0.43,9.64,4.21
1768.0,0.53,-0.05,9.92,4.21
1770.0,1.16,0.36,10.21,4.2
1773.0,1.78,0.4,10.23,4.21
1775.0,2.25,0.4,10.1,4.22
1778.0,2.55,0.34,9.87,4.21
1780.0,2.71,0.11,9.79,4.21
1790.0,2.42,-0.02,9.76,4.22
1793.0,2.43,0.24,9.63,4.2
1795.0,2.43,0.6,9.35,4.2
1798.0,2.45,0.71,9.14,4.17
1800.0,2.31,0.88,8.99,4.22
1803.0,2.27,0.82,8.76,4.2
1805.0,2.15,0.77,8.62,4.2
1808.0,1.91,0.65,8.35,4.22
1810.0,1.81,0.54,8.1,4.21
1813.0,1.6,0.55,7.91,4.2
1815.0,1.44,0.61,7.73,4.22
1818.0,1.36,0.69,7.59,4.22
1820.0,1.12,0.71,7.5,4.21
1823.0,1.07,0.96,7.16,4.2
1825.0,1.02,0.78,7.7,4.19
1828.0,1.2,0.77,7.68,4.2
1830.0,1.11,0.66,7.85,4.22
1833.0,1.01,0.74,7.71,4.2
1835.0,0.88,0.58,7.66,4.2
1838.0,0.56,0.59,7.48,4.2
1840.0,0.41,0.5,7.92,4.2
1843.0,0.26,0.42,7.95,4.2
1845.0,0.27,0.42,8.06,4.22
1848.0,-0.08,0.48,7.84,4.2
1850.0,-0.28,0.56,7.65,4.21
1853.0,-0.54,0.59,7.47,4.2
1855.0,-0.89,0.57,7.56,4.22
1858.0,-0.91,0.51,7.85,4.22
1860.0,-0.85,0.39,8.05,4.2
1863.0,-0.59,0.26,8.0,4.21
1865.0,-0.58,0.22,7.81,4.2
1868.0,-0.59,0.02,7.68,4.22
1870.0,-0.68,-0.11,7.89,4.2
1873.0,-0.63,-0.39,8.01,4.21
1875.0,-0.51,-0.63,7.96,4.22
1878.0,-0.42,-0.82,7.94,4.2
1880.0,-0.25,-1.03,7.78,4.2
1883.0,-0.23,-1.15,7.76,4.22
1885.0,-0.3,-1.34,7.43,4.2
1887.0,-0.72,-1.37,6.68,4.22
1890.0,-0.97,-1.58,6.58,4.22
1892.0,-1.05,-1.91,7.41,4.22
1895.0,-0.99,-2.07,7.52,4.2
1905.0,-1.25,-2.49,6.5,4.21
1907.0,-1.37,-2.63,6.62,4.22
1910.0,-1.42,-2.73,6.6,4.2
1912.0,-1.6,-2.84,6.88,4.21
1915.0,-1.61,-2.78,7.0,4.2
1917.0,-1.57,-2.76,7.02,4.2
1920.0,-1.59,-2.65,6.69,4.2
1922.0,-1.74,-2.51,6.74,4.2
1925.0,-1.72,-2.33,7.2,4.2
1927.0,-1.55,-2.17,6.26,4.17
1930.0,-1.71,-2.65,7.76,4.2
1932.0,-2.14,-2.39,6.47,4.21
1935.0,-2.42,-2.3,6.96,4.2
1937.0,-2.84,-2.17,6.82,4.2
1940.0,-3.01,-2.04,7.07,4.22
1942.0,-3.08,-1.78,7.14,4.22
1945.0,-3.02,-1.4,7.28,4.22
1947.0,-3.13,-1.19,7.13,4.21
1950.0,-3.36,-1.01,6.76,4.2
1952.0,-3.67,-0.99,6.64,4.19
1955.0,-3.84,-0.89,6.93,4.22
1957.0,-3.92,-0.85,7.26,4.2
1960.0,-4.01,-0.89,7.26,4.21
1962.0,-3.96,-0.76,7.28,4.2
1965.0,-3.99,-0.73,7.03,4.2
1967.0,-3.9,-0.59,7.2,4.2
1970.0,-4.04,-0.41,7.21,4.22
1980.0,-4.43,0.0,7.26,4.2
1982.0,-4.6,0.21,7.58,4.22
1985.0,-4.73,0.54,7.5,4.21
1987.0,-4.79,0.65,7.65,4.2
1990.0,-4.8,0.83,7.79,4.22
1992.0,-4.9,0.65,8.05,4.24
1995.0,-4.79,0.73,8.02,4.22
1997.0,-4.66,0.58,8.12,4.21
2000.0,-4.68,0.53,8.02,4.22
2002.0,-4.6,0.31,8.01,4.17
2005.0,-4.44,0.11,8.19,4.2
2007.0,-4.27,-0.11,8.36,4.22
2010.0,-4.04,-0.29,8.65,4.2
2012.0,-3.85,-0.35,8.88,4.22
2015.0,-3.64,-0.34,8.86,4.2
2017.0,-3.45,-0.27,8.9,4.2
2020.0,-3.38,-0.24,8.99,4.22
2022.0,-3.37,-0.12,9.05,4.2
2025.0,-3.4,0.06,9.11,4.2
2027.0,-3.46,0.24,9.06,4.2
2030.0,-3.55,0.36,9.13,4.17
2032.0,-3.61,0.57,9.02,4.2
2035.0,-3.74,0.69,8.92,4.2
2037.0,-3.82,0.87,8.9,4.22
2040.0,-3.9,1.02,8.87,4.22
2042.0,-4.01,1.14,8.87,4.22
2045.0,-4.27,1.21,8.84,4.2
2047.0,-4.35,1.23,8.78,4.21
2050.0,-4.46,1.39,8.72,4.22
2052.0,-4.49,1.43,8.8,4.21
2055.0,-4.5,1.58,8.78,4.21
2057.0,-4.56,1.62,8.81,4.21
2060.0,-4.59,1.74,8.76,4.22
2062.0,-4.62,1.73,8.88,4.22
2065.0,-4.72,1.85,8.82,4.22
2075.0,-4.7,1.88,9.04,4.2
2077.0,-4.67,1.94,9.04,4.22
2080.0,-4.67,1.96,8.9,4.22
2082.0,-4.68,2.03,8.97,4.22
2085.0,-4.51,2.03,9.19,4.2
2087.0,-4.4,1.94,9.23,4.2
2090.0,-4.43,2.0,8.78,4.2
2092.0,-4.08,1.88,9.47,4.2
2095.0,-4.0,1.91,9.09,4.22
2097.0,-3.78,1.78,9.62,4.2
2100.0,-3.76,1.76,9.22,4.22
2102.0,-4.12,1.94,8.9,4.2
2105.0,-4.39,2.05,9.01,4.17
2107.0,-4.76,2.16,9.05,4.2
2110.0,-4.86,2.14,9.48,4.22
2112.0,-4.73,2.19,9.56,4.22
2115.0,-4.49,2.17,9.45,4.21
2117.0,-4.4,2.1,9.15,4.22
2120.0,-4.34,2.13,9.03,4.22
2122.0,-4.45,2.15,8.98,4.22
2125.0,-4.51,2.05,9.01,4.22
2127.0,-4.45,2.14,9.23,4.22
2130.0,-4.39,2.24,9.2,4.2
2132.0,-4.17,2.24,9.15,4.17
2134.0,-4.12,2.36,9.18,4.2
2137.0,-4.02,2.48,9.15,4.22
2140.0,-4.07,2.54,9.13,4.22
2142.0,-4.18,2.84,9.07,4.21
2144.0,-4.26,2.84,9.01,4.22
2147.0,-4.21,3.02,9.1,4.2
2149.0,-4.23,3.03,9.11,4.22
2152.0,-4.05,3.21,9.11,4.22
2154.0,-3.93,3.32,8.81,4.21
2157.0,-3.99,3.46,8.61,4.22
2159.0,-3.8,3.47,8.94,4.22
2162.0,-3.78,3.38,8.71,4.22
2164.0,-3.71,3.33,8.68,4.22
2167.0,-3.59,2.9,8.71,4.22
2177.0,-2.94,3.71,8.66,4.21
2179.0,-2.9,3.52,8.76,4.22
2182.0,-2.78,3.4,8.87,4.2
2184.0,-2.63,3.26,8.87,4.21
2187.0,-2.52,3.36,8.9,4.22
2189.0,-2.69,3.39,8.68,4.22
2192.0,-2.75,3.39,8.95,4.2
2194.0,-2.82,3.37,8.94,4.22
2197.0,-2.81,3.41,8.88,4.22
2199.0,-2.88,3.44,8.95,4.2
2202.0,-2.96,3.44,8.61,4.2
2204.0,-3.06,3.48,8.44,4.21
2207.0,-3.1,3.56,8.44,4.17
2209.0,-3.16,3.51,8.44,4.21
2212.0,-3.15,3.44,8.3,4.2
2214.0,-3.09,3.47,8.32,4.19
2217.0,-3.0,3.47,8.28,4.2
2219.0,-3.04,3.48,8.1,4.22
2222.0,-2.94,3.41,8.05,4.21
2224.0,-3.06,3.39,8.02,4.22
2227.0,-3.11,3.32,7.86,4.21
2229.0,-3.13,3.36,7.85,4.22
2232.0,-3.05,3.34,7.64,4.2
2234.0,-3.08,3.3,7.66,4.17
2237.0,-3.16,3.42,7.67,4.2
2239.0,-3.12,3.34,7.61,4.22
2242.0,-3.15,3.4,7.78,4.22
2244.0,-3.13,3.39,7.75,4.22
2247.0,-3.09,3.38,7.86,4.22
2249.0,-3.25,3.49,7.89,4.2
2252.0,-3.36,3.5,7.99,4.22
2254.0,-3.49,3.61,8.11,4.2
2257.0,-3.71,3.74,8.06,4.22
2259.0,-3.79,3.83,8.12,4.2
2262.0,-3.91,3.81,8.1,4.2
2264.0,-3.87,3.85,8.1,4.2
2267.0,-3.97,3.89,8.18,4.22
2269.0,-4.04,3.94,8.28,4.22
2279.0,-4.32,4.05,8.69,4.21
2282.0,-4.33,3.99,8.72,4.2
2284.0,-4.34,3.99,8.88,4.22
2287.0,-4.28,3.88,8.92,4.22
2289.0,-4.22,3.82,9.11,4.22
2292.0,-4.23,3.66,9.39,4.2
2294.0,-4.11,3.59,9.51,4.22
2297.0,-4.1,3.48,9.68,4.22
2299.0,-4.09,3.47,9.89,4.22
2302.0,-4.18,3.32,10.14,4.22
2304.0,-4.22,3.36,10.31,4.22
2307.0,-4.38,3.48,10.49,4.2
2309.0,-4.51,3.45,10.65,4.19
2312.0,-4.66,3.55,10.84,4.22
2314.0,-4.73,3.43,10.8,4.21
2317.0,-4.85,3.31,10.95,4.22
2319.0,-5.02,3.29,10.93,4.2
2322.0,-5.18,3.24,10.92,4.21
2324.0,-5.28,3.1,10.84,4.22
2327.0,-5.37,3.16,10.86,4.22
2329.0,-5.48,3.06,10.66,4.2
2332.0,-5.46,3.06,10.66,4.24
2334.0,-5.51,2.94,10.52,4.2
2337.0,-5.43,2.87,10.62,4.17
2339.0,-5.32,2.74,10.61,4.2
2342.0,-5.25,2.64,10.61,4.21
2344.0,-5.19,2.55,10.69,4.21
2347.0,-4.98,2.4,10.66,4.22
2349.0,-4.87,2.28,10.65,4.22
2352.0,-4.73,2.11,10.74,4.22
2362.0,-4.15,1.58,10.33,4.2
2364.0,-4.06,1.49,10.27,4.21
2367.0,-4.04,1.48,10.26,4.21
2369.0,-3.94,1.43,10.23,4.2
2372.0,-3.96,1.45,10.0,4.22
2374.0,-3.99,1.3,9.81,4.22
2376.0,-3.95,1.37,9.58,4.22
2379.0,-3.94,1.37,9.49,4.22
2381.0,-3.93,1.31,9.41,4.22
2384.0,-3.94,1.42,9.22,4.22
2386.0,-3.89,1.43,8.98,4.22
2389.0,-4.04,1.44,8.88,4.22
2391.0,-4.12,1.51,8.78,4.21
2394.0,-4.2,1.54,8.64,4.22
2396.0,-4.29,1.55,8.52,4.2
2399.0,-4.28,1.57,8.42,4.22
2401.0,-4.33,1.48,8.31,4.22
2404.0,-4.4,1.44,8.19,4.2
2406.0,-4.41,1.49,8.21,4.22
2409.0,-4.57,1.53,8.07,4.2
2411.0,-4.59,1.57,8.19,4.19
2414.0,-4.75,1.53,8.13,4.2
2416.0,-4.84,1.6,8.01,4.21
2419.0,-5.05,1.66,7.91,4.22
2421.0,-5.13,1.64,8.03,4.22
2424.0,-5.21,1.57,8.06,4.22
2427.0,-5.31,1.62,8.15,4.22
2429.0,-5.41,1.6,8.07,4.2
2431.0,-5.5,1.66,8.06,4.21
2434.0,-5.62,1.78,8.19,4.2
2436.0,-5.75,1.91,8.17,4.2
2439.0,-5.83,1.76,8.18,4.17
2441.0,-5.83,1.8,8.11,4.2
2444.0,-6.0,1.84,8.26,4.21
2446.0,-6.13,1.88,8.28,4.2
2456.0,-6.17,1.92,8.42,4.22
2459.0,-6.31,1.86,8.31,4.22
2461.0,-6.27,1.92,8.54,4.2
2464.0,-6.25,1.9,8.61,4.21
2466.0,-6.32,1.89,8.46,4.21
2469.0,-6.29,1.82,8.45,4.21
2471.0,-6.26,1.93,8.39,4.22
2474.0,-6.33,1.94,8.29,4.22
2476.0,-6.35,1.97,8.23,4.2
2479.0,-6.44,2.0,8.23,4.2
2481.0,-6.38,1.97,8.23,4.21
2484.0,-6.29,1.91,8.33,4.2
2486.0,-6.22,1.92,8.08,4.22
2489.0,-6.17,1.94,8.03,4.22
2491.0,-6.1,1.91,7.87,4.2
2494.0,-6.03,1.98,7.82,4.21
2496.0,-6.04,1.98,7.81,4.22
2499.0,-5.96,1.96,7.79,4.21
2501.0,-5.89,1.96,7.79,4.22
2504.0,-5.75,2.01,7.67,4.22
2506.0,-5.68,2.05,7.82,4.2
2509.0,-5.59,2.06,7.85,4.22
2511.0,-5.54,2.06,7.77,4.22
2514.0,-5.43,2.02,7.75,4.2
2516.0,-5.34,1.99,7.72,4.19
2519.0,-5.25,1.93,7.79,4.21
2521.0,-5.15,2.01,7.89,4.2
2524.0,-5.05,1.96,7.93,4.22
2526.0,-4.93,2.06,7.99,4.23
2529.0,-4.94,2.08,8.02,4.22
2531.0,-4.88,2.09,8.12,4.2
2534.0,-4.81,2.17,8.23,4.22
2536.0,-4.75,2.27,8.22,4.2
2539.0,-4.7,2.21,8.24,4.2
2541.0,-4.76,2.29,8.23,4.22
2544.0,-4.73,2.29,8.27,4.22
2546.0,-4.72,2.3,8.25,4.22
2549.0,-4.73,2.44,8.34,4.21
2559.0,-4.82,2.66,8.26,4.2
2561.0,-4.63,2.57,9.01,4.22
2564.0,-4.6,2.58,8.6,4.21
2566.0,-4.6,2.56,8.22,4.22
2569.0,-4.45,2.85,8.94,4.22
2571.0,-4.57,2.57,8.47,4.22
2574.0,-4.66,2.51,8.65,4.22
2576.0,-4.6,2.49,8.7,4.2
2579.0,-4.64,2.42,8.69,4.22
2581.0,-4.51,2.48,8.92,4.22
2584.0,-4.42,2.48,8.8,4.2
2586.0,-4.34,2.55,8.65,4.22
2589.0,-4.36,2.46,8.79,4.2
2591.0,-4.27,2.46,8.79,4.22
2594.0,-4.44,2.43,8.52,4.22
2596.0,-4.31,2.54,9.01,4.22
2599.0,-4.22,2.56,8.82,4.21
2601.0,-4.34,2.5,8.35,4.2
2604.0,-4.33,2.51,8.6,4.22
2606.0,-4.33,2.45,8.44,4.22
2609.0,-4.37,2.4,8.32,4.22
2611.0,-4.44,2.35,8.44,4.22
2614.0,-4.47,2.26,8.55,4.21
2616.0,-4.51,2.25,8.44,4.22
2619.0,-4.41,2.22,8.54,4.22
2621.0,-4.42,2.34,8.68,4.22
2624.0,-4.46,2.16,8.78,4.22
2626.0,-4.33,2.15,8.99,4.21
2628.0,-4.34,2.14,9.01,4.22
2636.0,-4.22,2.14,8.9,4.21
2638.0,-4.33,2.15,8.77,4.22
2641.0,-4.37,2.14,8.79,4.22
2643.0,-4.37,2.01,8.68,4.2
2646.0,-4.43,2.1,8.53,4.2
2648.0,-4.46,1.99,8.42,4.22
2651.0,-4.49,1.99,8.47,4.22
2653.0,-4.59,2.17,8.42,4.21
2656.0,-4.64,2.12,8.45,4.22
2658.0,-4.69,2.21,8.48,4.21
2661.0,-4.76,2.11,8.45,4.22
2663.0,-4.81,2.08,8.57,4.22
2666.0,-4.75,2.13,8.61,4.2
2668.0,-4.87,2.07,8.52,4.2
2671.0,-4.85,2.08,8.46,4.22
2673.0,-4.96,2.09,8.41,4.21
2676.0,-5.01,2.13,8.36,4.2
2678.0,-5.0,2.2,8.27,4.22
2681.0,-5.16,2.34,8.07,4.2
2683.0,-5.24,2.35,8.15,4.21
2686.0,-5.4,2.44,7.83,4.21
2688.0,-5.5,2.39,7.7,4.22
2691.0,-5.57,2.37,7.69,4.22
2693.0,-5.55,2.38,7.6,4.2
2696.0,-5.59,2.48,7.48,4.2
2698.0,-5.76,2.5,7.15,4.19
2701.0,-5.87,2.62,7.11,4.19
2703.0,-5.95,2.68,7.13,4.2
2706.0,-6.0,2.65,7.02,4.22
2708.0,-6.12,2.65,7.04,4.2
2711.0,-6.13,2.69,6.99,4.22
2713.0,-6.23,2.66,6.78,4.22
2716.0,-6.23,2.67,6.8,4.22
2718.0,-6.2,2.75,6.81,4.22
2721.0,-6.25,2.74,6.56,4.22
2731.0,-6.0,2.79,6.9,4.22
2733.0,-5.95,2.81,7.1,4.21
2736.0,-5.83,2.78,6.97,4.21
2738.0,-5.82,2.73,6.99,4.22
2741.0,-5.82,2.69,7.05,4.22
2743.0,-5.94,2.68,7.14,4.22
2746.0,-5.7,2.76,7.15,4.22
2748.0,-5.65,2.78,7.0,4.22
2751.0,-5.66,2.87,7.02,4.22
2753.0,-5.7,2.9,6.99,4.22
2756.0,-5.6,2.75,7.02,4.2
2758.0,-5.57,2.8,6.88,4.22
2761.0,-5.61,2.76,7.11,4.21
2763.0,-5.59,2.78,7.14,4.21
2766.0,-5.61,2.8,7.26,4.21
2768.0,-5.6,2.84,7.44,4.22
2771.0,-5.55,2.88,7.34,4.22
2773.0,-5.48,2.86,7.47,4.2
2776.0,-5.53,2.83,7.52,4.2
2778.0,-5.56,2.75,7.6,4.2
2781.0,-5.48,2.77,7.63,4.2
2783.0,-5.46,2.79,7.65,4.21
2786.0,-5.57,2.79,7.75,4.22
0.0,-100.0,-100.0,-100.0,-100.0
