Acc conf(10), Acc range(2), Power conf(1), Power ctrl(4), Dummy(2)
Time(ms), accelX(m/s2), accelY(m/s2), accelZ(m/s2), batteryVoltage(V)
1676.0,1.75,12.8,1.96,4.19
1679.0,1.71,11.8,2.79,4.17
1681.0,1.74,11.13,2.57,4.15
1684.0,1.65,11.59,1.77,4.16
1686.0,1.65,11.65,1.87,4.17
1689.0,1.66,10.97,2.25,4.17
1691.0,1.72,11.11,1.92,4.17
1694.0,1.73,11.18,1.69,4.2
1696.0,1.77,11.09,1.66,4.19
1699.0,1.83,10.96,2.03,4.17
1701.0,1.59,10.42,2.75,4.19
1704.0,1.52,10.96,1.5,4.2
1706.0,1.62,11.39,0.49,4.18
1709.0,2.3,11.45,-0.13,4.17
1711.0,1.46,9.51,3.84,4.17
1714.0,1.53,11.02,1.26,4.17
1724.0,1.8,11.19,1.01,4.17
1726.0,1.78,11.01,0.87,4.17
1729.0,1.67,10.82,0.91,4.19
1731.0,1.57,10.63,0.84,4.17
1734.0,1.5,10.49,0.79,4.19
1736.0,1.38,10.35,0.63,4.17
1739.0,1.29,10.16,0.62,4.19
1741.0,1.11,9.87,0.58,4.19
1744.0,1.01,9.6,0.5,4.17
1746.0,1.01,9.33,0.69,4.17
1749.0,0.85,8.99,0.89,4.19
1751.0,0.91,8.61,0.85,4.17
1754.0,0.78,8.36,0.76,4.17
1756.0,0.88,8.0,0.9,4.19
1759.0,0.82,7.61,0.88,4.14
1761.0,0.8,7.25,0.92,4.17
1764.0,0.76,6.96,1.14,4.19
1766.0,0.67,6.6,1.18,4.18
1769.0,0.66,6.23,1.25,4.19
1771.0,0.56,5.91,1.13,4.17
1774.0,0.53,5.56,1.1,4.18
1776.0,0.47,5.19,1.17,4.18
1779.0,0.31,4.92,1.2,4.17
1781.0,0.18,4.56,1.02,4.19
1784.0,0.06,4.2,1.06,4.19
1786.0,-0.19,3.81,0.78,4.17
1789.0,-0.3,3.39,1.09,4.17
1791.0,-0.25,3.75,-0.45,4.17
1794.0,-0.46,3.09,0.01,4.17
1796.0,-0.58,2.87,0.42,4.17
1799.0,-0.83,2.66,0.26,4.17
1801.0,-0.92,2.73,-0.24,4.17
1804.0,-0.88,2.6,-0.12,4.17
1806.0,-0.95,1.74,0.88,4.19
1809.0,-1.04,2.32,-0.39,4.17
1811.0,-1.04,2.29,0.56,4.17
1814.0,-1.19,1.93,0.73,4.21
1816.0,-1.16,2.16,0.74,4.17
1819.0,0.89,1.61,5.11,4.17
1821.0,0.27,1.61,1.68,4.2
1824.0,-0.8,1.08,1.62,4.17
1826.0,-1.68,0.66,1.23,4.19
1829.0,-1.85,1.1,1.61,4.19
1831.0,-1.74,0.91,1.51,4.17
1834.0,-1.51,0.98,0.82,4.17
1843.0,-1.79,0.14,1.82,4.17
1846.0,-1.49,0.48,-0.99,4.19
1848.0,-2.86,-0.15,2.02,4.17
1851.0,-2.43,0.28,1.68,4.17
1853.0,-1.78,-0.3,4.54,4.17
1856.0,-0.32,-0.09,2.69,4.17
1858.0,-1.75,-0.03,1.96,4.17
1861.0,5.05,-1.65,-0.85,4.14
1863.0,-8.24,0.28,1.64,4.19
1866.0,3.54,3.71,14.83,4.19
1868.0,-1.22,1.27,-1.6,4.19
1871.0,-2.34,0.19,2.65,4.17
1873.0,-1.87,-0.26,2.79,4.17
1876.0,-2.39,0.18,0.9,4.18
1878.0,-3.31,0.11,1.65,4.17
1881.0,-3.17,0.85,3.28,4.19
1883.0,-2.95,1.23,3.97,4.17
1886.0,-2.63,1.69,3.57,4.17
1889.0,-2.51,2.36,2.86,4.19
1891.0,-2.73,2.57,3.18,4.19
1893.0,-2.21,3.43,3.47,4.17
1896.0,-13.26,5.97,-4.27,4.17
1898.0,1.11,4.91,2.41,4.19
1901.0,-0.59,6.9,3.59,4.17
1903.0,-3.76,5.47,1.9,4.17
1906.0,-2.94,5.56,2.19,4.19
1908.0,0.08,5.98,0.95,4.17
1911.0,-0.24,5.65,0.6,4.17
1913.0,-0.23,6.12,0.39,4.17
1916.0,-0.68,6.52,0.24,4.17
1918.0,-0.75,7.15,0.34,4.17
1921.0,-0.69,7.88,0.23,4.19
1923.0,-0.65,8.61,-0.21,4.17
1926.0,-0.63,9.23,-0.09,4.17
1936.0,-0.09,10.78,-0.08,4.19
1938.0,-0.08,10.93,0.57,4.17
1941.0,0.04,11.1,0.58,4.17
1943.0,-0.01,11.26,0.26,4.19
1946.0,0.56,12.82,-2.86,4.17
1948.0,0.62,12.01,-0.86,4.19
1951.0,2.76,14.38,-2.57,4.17
1953.0,-0.11,9.16,1.75,4.19
1956.0,1.75,13.33,-5.23,4.19
1958.0,0.93,21.98,3.27,4.17
1961.0,-2.12,11.57,-2.07,4.17
1963.0,-5.8,23.28,1.61,4.14
1966.0,-2.24,11.14,-1.32,4.17
1968.0,-1.16,16.06,-8.31,4.17
1971.0,7.78,21.8,-12.39,4.19
1973.0,3.8,14.03,-0.63,4.17
1976.0,-0.89,15.1,-4.51,4.17
1978.0,-1.75,15.54,-4.62,4.17
1981.0,-1.38,17.5,-1.91,4.19
1983.0,-0.67,21.12,-9.46,4.19
1986.0,-0.97,13.75,9.16,4.17
1988.0,-3.24,16.06,-6.32,4.17
1991.0,-2.86,17.11,-4.22,4.17
1993.0,-2.47,17.39,-1.67,4.19
2001.0,19.32,26.42,-19.93,4.14
2003.0,5.83,16.94,-9.12,4.15
2006.0,10.19,21.95,-15.02,4.19
2008.0,10.96,23.89,-21.42,4.19
2011.0,8.73,21.94,-17.88,4.17
2013.0,-17.68,31.6,8.58,4.19
2016.0,3.08,15.37,-7.47,4.17
2018.0,-18.1,5.3,64.68,4.17
2021.0,-1.45,6.26,-18.09,4.19
2023.0,-7.94,8.62,0.88,4.17
2026.0,-2.3,17.35,-9.26,4.19
2028.0,-0.78,17.2,-3.6,4.17
2031.0,1.49,17.31,-0.76,4.18
2033.0,4.61,18.15,-2.71,4.17
2043.0,2.59,23.28,-5.75,4.19
2046.0,1.51,23.25,-1.02,4.17
2048.0,-5.23,16.03,-7.59,4.17
2051.0,-5.1,15.46,-3.0,4.17
2053.0,-5.09,15.48,-0.86,4.2
2056.0,-5.13,15.02,-1.43,4.17
2058.0,-4.3,15.34,-0.47,4.19
2061.0,-3.24,16.2,-1.48,4.17
2063.0,-2.26,15.76,-1.13,4.17
2066.0,-1.47,17.11,0.95,4.14
2068.0,-5.12,13.7,0.4,4.19
2071.0,-4.78,14.16,-4.66,4.17
2073.0,-4.48,15.77,2.71,4.17
2076.0,-1.75,19.25,-4.6,4.19
2078.0,-3.94,16.74,-1.3,4.18
2081.0,-5.15,16.03,5.99,4.19
2083.0,8.33,34.1,-28.08,4.19
2086.0,-4.62,16.97,52.28,4.17
2088.0,2.64,26.46,-5.87,4.17
2090.0,-3.68,14.43,3.69,4.18
2093.0,1.3,23.88,2.67,4.17
2095.0,-2.84,19.26,3.09,4.17
2098.0,-2.71,26.11,7.37,4.17
2108.0,-3.92,16.7,-5.62,4.17
2110.0,-0.01,18.7,9.22,4.19
2113.0,-3.74,20.28,2.09,4.17
2115.0,-3.49,18.7,-3.53,4.19
2118.0,-4.09,16.73,-1.22,4.17
2120.0,-1.93,17.58,-4.88,4.17
2123.0,-2.2,15.57,-4.05,4.19
2125.0,-2.64,14.44,-6.96,4.19
2128.0,-1.2,10.78,-6.33,4.19
2130.0,-2.3,14.9,-7.69,4.17
2133.0,1.83,7.85,-15.83,4.17
2135.0,-2.17,5.7,-3.87,4.17
2138.0,2.5,4.75,-12.6,4.19
2140.0,-6.05,12.82,-5.32,4.17
2143.0,-4.21,6.62,-11.76,4.19
2145.0,-4.21,8.1,-9.06,4.17
2148.0,-0.25,9.88,-15.48,4.17
2150.0,-7.06,20.62,-8.09,4.17
2153.0,-7.77,11.22,-3.63,4.17
2155.0,-7.69,8.34,-10.52,4.19
2158.0,-6.52,7.36,-9.12,4.17
2160.0,-2.78,9.57,-13.08,4.17
2170.0,-34.35,33.01,28.92,4.19
2173.0,6.2,-14.37,-19.77,4.17
2175.0,-10.38,0.7,6.22,4.17
2178.0,-5.54,2.49,3.51,4.17
2180.0,-6.76,4.81,-12.47,4.17
2183.0,-5.54,2.11,-9.58,4.17
2185.0,-6.72,2.31,0.24,4.19
2188.0,-4.22,-0.99,-1.96,4.17
2190.0,-4.57,2.26,-6.1,4.17
2193.0,-4.71,5.64,-5.93,4.17
2195.0,-6.37,10.94,-5.93,4.16
2198.0,0.42,-2.51,-7.73,4.17
2200.0,0.71,-3.81,-9.06,4.19
2203.0,0.8,3.31,-9.87,4.19
2205.0,2.19,5.67,-10.06,4.17
2208.0,6.34,-14.22,-0.98,4.17
2210.0,4.84,-13.89,0.65,4.17
2213.0,5.49,-14.39,0.76,4.15
2215.0,4.55,-14.38,0.84,4.14
2218.0,4.35,-14.37,0.34,4.17
2220.0,5.07,-13.16,0.58,4.14
2223.0,3.92,-12.96,0.23,4.12
2225.0,2.81,-12.82,-2.0,4.14
2235.0,-0.9,-10.03,-2.17,4.17
2238.0,-2.37,-8.81,-6.29,4.17
2240.0,-2.99,-8.38,-5.39,4.17
2243.0,-3.03,-7.55,-2.41,4.2
2245.0,-3.41,-4.87,5.08,4.19
2248.0,-5.19,-5.67,4.49,4.17
2250.0,-5.82,-3.67,2.9,4.17
2253.0,-6.73,-2.85,4.31,4.19
2255.0,-6.8,2.32,7.61,4.17
2258.0,-7.84,3.54,7.31,4.17
2260.0,-8.14,5.56,9.56,4.17
2263.0,-8.47,8.17,12.26,4.17
2265.0,-9.38,9.56,11.68,4.17
2268.0,-9.61,10.51,11.62,4.19
2270.0,-9.61,11.87,12.66,4.14
2273.0,-7.2,18.51,14.21,4.19
2275.0,-3.32,28.78,13.08,4.17
2278.0,0.33,36.16,8.21,4.19
2280.0,-0.21,30.79,12.01,4.18
2283.0,-2.34,24.24,18.62,4.17
2290.0,-8.08,4.61,-30.92,4.17
2293.0,-7.62,1.57,-28.76,4.17
2295.0,-8.85,-1.33,-30.12,4.17
2298.0,-9.25,-3.09,-34.81,4.14
2300.0,-10.05,-5.81,-39.08,4.17
2303.0,-10.02,-10.84,-36.68,4.17
2305.0,-10.46,-17.93,-24.32,4.17
2308.0,-10.95,-23.31,-5.5,4.19
2310.0,-15.82,-26.57,2.85,4.2
2313.0,-19.52,-19.96,14.06,4.18
2323.0,-47.25,78.48,78.48,4.17
2325.0,-51.05,78.48,78.48,4.17
2327.0,-54.48,78.48,78.48,4.19
2330.0,-52.02,65.49,50.49,4.19
2332.0,-37.65,31.99,49.25,4.17
2335.0,-17.84,18.82,47.97,4.19
2337.0,-10.19,8.24,30.47,4.2
2340.0,-6.56,5.26,15.25,4.17
2342.0,-3.23,9.81,9.11,4.17
2345.0,-1.23,11.94,1.75,4.18
2347.0,1.65,10.76,-0.46,4.17
2350.0,4.97,7.72,4.23,4.17
2352.0,5.91,3.16,6.94,4.17
2355.0,7.06,0.46,7.09,4.19
2357.0,5.75,0.02,2.82,4.19
2360.0,6.75,1.03,0.38,4.17
2362.0,6.81,1.1,-2.45,4.18
2365.0,8.3,2.2,-0.99,4.17
2367.0,10.21,5.46,-0.13,4.18
2370.0,9.1,10.22,4.22,4.19
2372.0,7.45,15.81,2.55,4.14
2375.0,6.12,18.97,2.85,4.17
2377.0,4.84,19.21,-1.72,4.17
2380.0,4.43,20.64,2.94,4.17
2382.0,3.16,26.11,-1.83,4.17
2385.0,1.5,19.51,-13.61,4.19
2387.0,3.03,17.45,-6.55,4.17
2395.0,-4.06,7.77,-28.34,4.19
2397.0,-7.16,2.74,-28.32,4.17
2400.0,-23.63,-4.89,-30.24,4.14
2402.0,-33.57,-7.06,1.12,4.16
2405.0,-35.87,6.53,45.13,4.17
2407.0,-24.31,33.13,48.89,4.19
2410.0,3.23,56.07,22.57,4.17
2412.0,19.22,58.32,12.62,4.17
2415.0,12.47,22.43,27.65,4.17
2417.0,2.29,-2.05,22.55,4.17
2420.0,0.23,-6.85,4.16,4.19
2422.0,2.66,-5.66,-1.75,4.17
2425.0,4.06,-1.09,0.93,4.19
2427.0,2.9,4.22,2.49,4.17
2430.0,-1.4,7.8,-3.23,4.19
2432.0,-5.07,7.87,-8.03,4.2
2447.0,-6.2,2.01,1.88,4.17
2450.0,-6.74,1.96,3.01,4.18
2452.0,-7.21,3.06,2.96,4.17
2455.0,-6.75,6.37,3.49,4.19
2457.0,-7.28,10.12,1.22,4.17
2460.0,-7.71,12.73,-0.97,4.17
2462.0,-7.54,12.41,-3.82,4.17
2465.0,-7.11,12.02,-3.3,4.17
2467.0,-6.87,10.32,-2.85,4.17
2470.0,-6.62,8.8,-2.77,4.19
2472.0,-6.4,7.22,-2.57,4.17
2475.0,-5.84,5.75,-1.51,4.14
2477.0,-5.0,4.62,1.31,4.17
2480.0,-3.77,3.74,4.21,4.19
2482.0,-3.45,2.8,4.96,4.17
2485.0,-3.11,0.95,7.44,4.17
2487.0,-2.03,-0.88,10.42,4.17
2490.0,-2.53,-3.33,10.08,4.17
2492.0,-1.94,-4.33,10.16,4.17
2495.0,-2.21,-5.88,9.88,4.17
2497.0,-1.66,-6.55,10.22,4.17
2500.0,-1.7,-7.08,9.08,4.17
2502.0,-1.43,-6.25,8.56,4.14
2505.0,-1.59,-4.6,7.39,4.18
2507.0,-1.87,-2.09,7.0,4.2
2510.0,-1.99,0.57,7.45,4.17
2512.0,-2.35,3.43,8.7,4.17
2515.0,-2.81,6.36,10.14,4.19
2517.0,-3.53,8.33,11.05,4.17
2520.0,-4.37,9.72,11.73,4.17
2522.0,-5.4,9.63,12.06,4.19
2532.0,-8.31,9.38,13.03,4.19
2535.0,-8.29,9.27,12.33,4.17
2537.0,-8.31,9.21,11.12,4.17
2540.0,-8.5,9.02,8.5,4.19
2542.0,-8.69,9.82,6.35,4.17
2545.0,-8.93,10.1,5.93,4.17
2547.0,-9.7,9.36,5.09,4.19
2550.0,-10.64,8.84,2.62,4.17
2552.0,-11.45,8.26,1.48,4.17
2554.0,-11.99,7.95,0.22,4.17
2557.0,-12.67,6.85,-0.63,4.17
2559.0,-12.81,6.07,-0.96,4.17
2562.0,-12.85,5.6,-1.09,4.17
2564.0,-12.53,5.71,-1.12,4.19
2567.0,-11.98,6.15,-0.88,4.19
2569.0,-11.2,6.63,-0.5,4.19
2572.0,-10.31,7.44,0.19,4.17
2574.0,-9.55,8.27,1.12,4.17
2577.0,-6.94,-3.25,11.21,4.15
2579.0,-0.27,-45.02,27.09,4.17
2582.0,8.73,-78.48,44.89,4.19
2584.0,-3.24,-33.61,-0.71,4.19
2587.0,-8.38,17.86,16.01,4.17
2589.0,-11.74,28.93,33.02,4.17
2592.0,-13.69,32.27,34.13,4.14
2595.0,-14.22,30.37,24.28,4.14
2597.0,-14.07,20.34,7.22,4.16
2600.0,-12.67,6.08,3.49,4.14
2602.0,-10.79,-3.13,3.61,4.17
2604.0,-8.9,-10.3,4.87,4.14
2617.0,0.01,5.24,0.5,4.17
2619.0,0.3,4.38,2.3,4.17
2622.0,1.08,5.33,4.22,4.17
2624.0,1.27,6.09,3.75,4.17
2627.0,2.08,7.62,3.02,4.17
2629.0,2.51,7.79,4.88,4.17
2632.0,2.29,6.17,6.73,4.19
2634.0,1.42,3.83,8.33,4.17
2637.0,0.33,3.01,7.92,4.17
2639.0,-0.45,2.88,7.41,4.17
2642.0,-1.41,2.25,7.14,4.17
2644.0,-1.77,3.4,7.94,4.17
2647.0,-1.31,6.8,7.62,4.17
2649.0,-1.05,9.44,6.14,4.17
2652.0,-1.24,10.76,3.97,4.19
2654.0,-1.39,11.26,2.3,4.17
2657.0,-1.49,10.74,1.1,4.17
2659.0,-1.54,9.64,1.37,4.18
2662.0,-2.06,8.63,0.8,4.19
2664.0,-2.64,7.59,-0.17,4.17
2667.0,-2.75,6.95,0.88,4.17
2669.0,-3.02,5.91,2.29,4.17
2672.0,-3.09,5.78,3.28,4.17
2674.0,-3.46,6.73,2.62,4.17
2677.0,-3.53,6.72,2.44,4.17
2679.0,-3.46,7.84,3.84,4.15
2682.0,-3.1,7.6,3.84,4.17
2684.0,-3.04,7.9,3.53,4.19
2687.0,-2.96,7.81,2.89,4.17
2689.0,-2.84,7.74,2.64,4.17
2692.0,-2.41,7.15,2.24,4.19
2694.0,-2.23,6.98,1.74,4.17
2697.0,-1.88,6.99,1.24,4.19
2699.0,-1.82,7.2,0.85,4.17
2702.0,-1.84,7.16,0.92,4.17
2704.0,-1.73,7.05,0.71,4.17
2707.0,-1.7,6.65,1.09,4.14
2709.0,-1.8,6.29,1.6,4.17
2712.0,-2.07,5.72,2.09,4.17
2714.0,-2.25,4.99,2.5,4.19
2724.0,-4.35,4.62,5.53,4.19
2727.0,-4.86,4.84,5.96,4.17
2729.0,-5.32,4.77,6.49,4.19
2732.0,-5.76,4.11,6.94,4.17
2734.0,-6.02,4.23,7.03,4.18
2737.0,-6.3,3.2,7.66,4.17
2739.0,-6.52,3.48,6.84,4.17
2742.0,-6.81,4.16,7.21,4.2
2744.0,-7.12,5.21,7.77,4.19
2747.0,-7.56,6.07,7.56,4.2
2749.0,-8.02,8.09,6.69,4.17
2752.0,-8.37,9.52,7.12,4.17
2754.0,-8.96,10.76,7.75,4.19
2757.0,-9.44,10.81,7.98,4.17
2759.0,-9.94,10.13,7.25,4.19
2762.0,-9.71,9.47,7.25,4.19
2764.0,-9.43,8.61,8.2,4.12
2767.0,-9.07,8.58,9.15,4.14
2769.0,-9.39,4.19,8.11,4.16
2772.0,-8.91,4.3,8.46,4.14
2774.0,-8.41,4.24,9.05,4.14
2776.0,-9.33,-5.87,11.35,4.15
2779.0,-7.42,-1.23,12.26,4.14
2781.0,-7.34,-1.91,11.39,4.17
2784.0,-7.6,-3.31,14.89,4.15
2799.0,-8.64,0.03,21.33,4.17
2801.0,-8.59,0.39,19.38,4.17
2804.0,-7.83,2.05,15.75,4.17
2806.0,-6.94,2.94,12.69,4.17
2809.0,-6.7,3.44,9.23,4.14
2812.0,-6.29,4.52,6.21,4.17
2814.0,-6.37,5.12,3.76,4.17
2816.0,-6.26,5.45,3.03,4.19
2819.0,-6.39,3.76,4.08,4.19
2821.0,-5.43,4.5,3.03,4.17
2824.0,-3.62,5.66,1.31,4.19
2826.0,-1.4,7.48,3.09,4.19
2829.0,0.61,9.03,2.89,4.19
2831.0,1.57,8.88,2.05,4.17
2834.0,2.26,9.01,1.16,4.17
2836.0,1.94,7.32,1.14,4.19
2839.0,0.86,5.8,1.5,4.17
2841.0,-0.57,5.36,2.17,4.17
2844.0,-2.03,5.36,2.72,4.17
2846.0,-3.37,5.4,3.61,4.19
2849.0,-4.15,5.17,4.43,4.17
2851.0,-4.58,4.97,5.15,4.19
2854.0,-4.62,4.9,5.59,4.19
2856.0,-4.23,4.64,6.08,4.17
2859.0,-4.38,4.09,5.18,4.17
2861.0,-4.31,3.78,5.58,4.19
2864.0,-4.8,3.71,5.25,4.19
2866.0,-5.27,3.92,5.11,4.19
2869.0,-5.76,4.27,5.05,4.17
2871.0,-6.16,4.45,4.93,4.17
2879.0,-6.44,4.91,4.73,4.2
2881.0,-6.28,4.85,4.75,4.17
2884.0,-6.09,4.88,4.77,4.17
2886.0,-5.75,4.66,4.75,4.19
2889.0,-5.49,5.0,4.33,4.18
2891.0,-5.36,5.01,4.13,4.19
2894.0,-5.23,4.85,4.78,4.19
2896.0,-5.19,5.0,3.93,4.19
2899.0,-5.21,4.95,3.89,4.19
2901.0,-5.1,3.99,4.53,4.17
2904.0,-5.03,4.01,4.15,4.17
2906.0,-4.84,4.56,3.75,4.19
2909.0,-4.65,5.38,3.89,4.17
2911.0,-4.62,5.36,3.19,4.15
2914.0,-4.5,4.52,3.83,4.17
2916.0,-4.08,4.02,3.37,4.19
2919.0,-4.09,3.61,3.78,4.17
2921.0,-3.63,3.36,4.27,4.19
2924.0,-3.39,4.33,3.93,4.18
2926.0,-3.16,3.86,4.13,4.17
2929.0,-3.2,2.85,5.33,4.17
2931.0,-2.78,3.18,6.42,4.17
2934.0,-2.78,4.05,6.5,4.14
2936.0,-2.72,5.08,6.78,4.14
2939.0,-2.82,5.02,7.4,4.14
2941.0,-2.79,4.38,8.21,4.16
2944.0,-3.01,3.48,8.99,4.14
2946.0,-3.41,2.65,9.99,4.15
2949.0,-3.72,2.54,10.05,4.17
2964.0,-5.47,5.05,7.84,4.19
2966.0,-5.97,5.26,7.12,4.19
2969.0,-6.12,5.52,6.75,4.17
2971.0,-6.72,5.71,5.6,4.2
2974.0,-6.89,5.72,5.21,4.17
2976.0,-7.27,5.48,4.9,4.17
2979.0,-7.52,5.37,5.25,4.17
2981.0,-8.02,4.99,4.95,4.17
2983.0,-8.29,4.97,5.06,4.17
2986.0,-8.67,4.84,5.03,4.17
2988.0,-8.89,4.94,4.51,4.17
2991.0,-8.82,5.04,5.03,4.2
2993.0,-9.08,4.92,4.89,4.2
2996.0,-9.03,5.17,3.94,4.17
2998.0,-8.9,5.5,3.36,4.17
3001.0,-9.04,5.54,3.81,4.17
3003.0,-8.87,5.66,2.71,4.17
3006.0,-8.88,5.37,2.42,4.17
3008.0,-8.83,5.59,2.01,4.17
3011.0,-8.62,5.27,1.88,4.17
3013.0,-8.59,5.25,2.05,4.14
3016.0,-8.54,4.93,2.38,4.14
3018.0,-8.43,4.72,2.36,4.17
3021.0,-8.27,4.51,2.38,4.2
3023.0,-8.13,4.48,2.88,4.17
3026.0,-7.85,4.71,3.13,4.17
3028.0,-7.82,4.72,3.19,4.17
3031.0,-7.74,4.69,3.02,4.18
3033.0,-7.57,4.84,2.89,4.17
3036.0,-7.46,4.89,3.42,4.17
3038.0,-7.36,4.81,3.47,4.17
3041.0,-7.31,4.99,3.33,4.17
3043.0,-7.19,4.67,3.21,4.17
3046.0,-6.84,4.74,3.88,4.19
3048.0,-6.65,4.51,4.29,4.19
3051.0,-6.53,4.65,3.89,4.19
3053.0,-6.41,4.73,3.83,4.17
0.0,-100.0,-100.0,-100.0,-100.0
