Acc conf(10), Acc range(2), Power conf(1), Power ctrl(4), Dummy(2)
286.0,-1.07,9.38,2.22,4.24
289.0,-0.91,9.45,2.18,4.23
291.0,-0.96,9.46,2.19,4.24
294.0,-0.94,9.4,2.22,4.24
296.0,-0.8,9.45,2.23,4.25
299.0,-0.85,9.37,2.12,4.22
301.0,-0.99,9.45,2.09,4.22
304.0,-0.94,9.45,2.17,4.24
306.0,-1.05,9.35,2.12,4.24
309.0,-0.98,9.39,2.12,4.22
311.0,-1.05,9.42,2.13,4.22
314.0,-1.02,9.36,2.12,4.24
316.0,-0.99,9.43,2.12,4.24
319.0,-1.01,9.46,2.12,4.22
321.0,-0.92,9.45,2.1,4.27
324.0,-0.93,9.49,2.13,4.24
326.0,-0.92,9.47,2.13,4.24
329.0,-0.92,9.46,2.12,4.24
331.0,-0.95,9.48,1.96,4.23
334.0,-0.95,9.49,2.03,4.24
336.0,-0.91,9.54,2.0,4.23
339.0,-1.06,9.42,2.07,4.22
341.0,-0.94,9.52,2.05,4.21
344.0,-0.94,9.42,2.11,4.24
346.0,-0.9,9.43,2.14,4.24
349.0,-0.91,9.47,2.06,4.23
351.0,-0.87,9.49,2.14,4.22
354.0,-0.88,9.45,2.11,4.23
356.0,-0.84,9.45,2.11,4.25
359.0,-0.84,9.43,2.07,4.24
369.0,-0.93,9.49,2.14,4.22
371.0,-0.97,9.51,2.09,4.24
374.0,-1.02,9.47,2.18,4.24
376.0,-1.0,9.47,2.18,4.24
379.0,-1.0,9.47,2.21,4.25
381.0,-1.05,9.49,2.21,4.22
384.0,-1.03,9.46,2.09,4.24
386.0,-1.03,9.48,2.11,4.24
389.0,-1.17,9.55,2.08,4.24
391.0,-1.12,9.48,2.07,4.23
394.0,-1.09,9.51,2.19,4.22
396.0,-1.15,9.5,2.15,4.22
399.0,-1.17,9.6,2.04,4.22
401.0,-1.2,9.63,2.08,4.22
404.0,-1.2,9.57,2.08,4.24
406.0,-1.25,9.66,2.06,4.25
409.0,-1.21,9.61,2.02,4.25
411.0,-1.29,9.58,2.0,4.24
414.0,-1.24,9.64,2.0,4.23
416.0,-1.29,9.64,1.85,4.24
419.0,-1.3,9.66,1.99,4.24
421.0,-1.41,9.68,1.91,4.24
424.0,-1.36,9.68,1.94,4.22
426.0,-1.41,9.65,1.9,4.24
429.0,-1.48,9.7,1.93,4.24
431.0,-1.42,9.67,1.87,4.24
434.0,-1.46,9.65,1.92,4.22
436.0,-1.5,9.65,1.89,4.23
439.0,-1.46,9.68,1.93,4.24
441.0,-1.47,9.66,1.95,4.22
444.0,-1.45,9.7,1.98,4.21
446.0,-1.47,9.71,1.96,4.24
449.0,-1.44,9.7,1.99,4.24
451.0,-1.5,9.72,2.05,4.24
454.0,-1.51,9.7,2.06,4.24
456.0,-1.48,9.62,2.0,4.24
459.0,-1.5,9.63,2.11,4.24
461.0,-1.48,9.58,2.21,4.23
464.0,-1.43,9.56,2.14,4.24
466.0,-1.37,9.56,2.17,4.24
469.0,-1.41,9.5,2.15,4.23
471.0,-1.33,9.54,2.22,4.23
474.0,-1.41,9.49,2.23,4.22
476.0,-1.44,9.49,2.35,4.25
479.0,-1.36,9.45,2.34,4.24
481.0,-1.36,9.44,2.25,4.23
484.0,-1.4,9.49,2.33,4.22
486.0,-1.44,9.39,2.37,4.24
488.0,-1.41,9.43,2.29,4.24
491.0,-1.45,9.43,2.34,4.22
493.0,-1.47,9.43,2.32,4.23
496.0,-1.45,9.36,2.36,4.22
498.0,-1.49,9.38,2.37,4.23
501.0,-1.47,9.37,2.27,4.24
503.0,-1.47,9.36,2.32,4.23
506.0,-1.47,9.39,2.2,4.25
508.0,-1.46,9.39,2.2,4.23
511.0,-1.58,9.35,2.21,4.24
513.0,-1.57,9.41,2.18,4.24
516.0,-1.53,9.37,2.21,4.24
518.0,-1.6,9.36,2.16,4.23
521.0,-1.57,9.35,2.14,4.24
523.0,-1.6,9.34,2.15,4.24
526.0,-1.6,9.34,2.22,4.24
528.0,-1.59,9.31,2.13,4.24
531.0,-1.57,9.32,2.21,4.24
533.0,-1.64,9.31,2.19,4.22
536.0,-1.64,9.34,2.22,4.23
538.0,-1.56,9.35,2.18,4.23
541.0,-1.63,9.37,2.2,4.25
543.0,-1.68,9.28,2.1,4.24
546.0,-1.72,9.28,2.09,4.22
556.0,-1.74,9.22,2.01,4.23
558.0,-1.79,9.24,2.0,4.24
561.0,-1.7,9.21,2.02,4.25
563.0,-1.73,9.25,2.04,4.22
566.0,-1.77,9.26,2.06,4.24
568.0,-1.73,9.2,2.03,4.22
571.0,-1.76,9.29,2.1,4.23
573.0,-1.77,9.24,2.03,4.23
576.0,-1.72,9.16,2.08,4.22
578.0,-1.7,9.24,2.1,4.24
581.0,-1.74,9.18,2.02,4.24
583.0,-1.7,9.28,2.02,4.24
586.0,-1.71,9.29,2.0,4.22
588.0,-1.62,9.24,2.13,4.23
591.0,-1.65,9.18,2.03,4.24
593.0,-1.66,9.23,2.01,4.24
596.0,-1.61,9.28,2.11,4.24
598.0,-1.55,9.21,2.05,4.24
601.0,-1.6,9.24,2.01,4.24
603.0,-1.6,9.26,2.07,4.22
606.0,-1.62,9.29,2.04,4.24
608.0,-1.63,9.29,1.97,4.22
611.0,-1.65,9.24,2.08,4.24
613.0,-1.63,9.22,2.01,4.22
616.0,-1.66,9.19,2.04,4.24
618.0,-1.59,9.24,1.97,4.22
621.0,-1.64,9.16,1.93,4.24
623.0,-1.56,9.16,1.94,4.23
626.0,-1.58,9.19,1.94,4.24
628.0,-1.6,9.11,1.92,4.23
631.0,-1.49,9.13,1.99,4.24
633.0,-1.54,9.13,1.96,4.23
636.0,-1.58,9.15,1.98,4.24
638.0,-1.51,9.17,2.03,4.23
641.0,-1.53,9.13,2.02,4.22
643.0,-1.55,9.15,2.05,4.24
646.0,-1.54,9.12,1.98,4.23
648.0,-1.49,9.17,2.06,4.2
651.0,-1.52,9.04,2.0,4.25
653.0,-1.52,9.04,1.97,4.24
656.0,-1.5,9.07,2.0,4.23
658.0,-1.5,9.05,1.98,4.23
661.0,-1.43,9.07,2.05,4.22
663.0,-1.5,9.05,1.94,4.24
666.0,-1.49,9.01,2.01,4.24
668.0,-1.48,9.02,2.0,4.23
671.0,-1.39,9.05,2.01,4.22
673.0,-1.51,9.0,1.94,4.22
676.0,-1.55,9.01,1.87,4.24
678.0,-1.51,9.06,1.95,4.23
681.0,-1.54,9.05,1.82,4.25
683.0,-1.62,9.03,1.89,4.22
686.0,-1.68,9.05,1.91,4.24
688.0,-1.63,8.99,1.82,4.24
691.0,-1.67,9.02,1.78,4.25
693.0,-1.73,9.0,1.87,4.25
696.0,-1.71,8.98,1.82,4.24
698.0,-1.73,8.99,1.83,4.23
701.0,-1.7,9.0,1.77,4.22
703.0,-1.62,8.98,1.8,4.25
706.0,-1.66,8.92,1.78,4.24
708.0,-1.69,8.98,1.76,4.24
711.0,-1.61,8.96,1.77,4.24
713.0,-1.65,8.97,1.8,4.23
716.0,-1.62,8.87,1.76,4.22
718.0,-1.6,8.92,1.77,4.24
721.0,-1.61,8.86,1.75,4.24
731.0,-1.61,8.78,1.77,4.24
733.0,-1.75,8.75,1.82,4.24
736.0,-1.66,8.73,1.83,4.22
743.0,-1.63,8.71,1.81,4.24
746.0,-1.72,8.74,1.69,4.24
748.0,-1.72,8.69,1.79,4.24
751.0,-1.76,8.67,1.83,4.22
753.0,-1.76,8.68,1.86,4.22
756.0,-1.82,8.68,1.91,4.25
758.0,-1.91,8.72,1.84,4.25
761.0,-1.96,8.69,1.87,4.23
763.0,-1.96,8.77,1.8,4.24
766.0,-2.0,8.81,1.83,4.22
768.0,-2.07,8.83,1.81,4.24
771.0,-2.13,8.75,1.79,4.23
773.0,-2.15,8.86,1.79,4.22
776.0,-2.18,8.89,1.84,4.24
778.0,-2.15,8.93,1.91,4.22
781.0,-2.2,8.97,1.96,4.24
783.0,-2.24,9.02,2.01,4.23
786.0,-2.33,9.1,2.0,4.23
788.0,-2.31,9.13,1.96,4.25
791.0,-2.34,9.24,1.98,4.22
793.0,-2.4,9.25,1.98,4.23
796.0,-2.42,9.28,1.92,4.24
798.0,-2.41,9.33,1.95,4.24
801.0,-2.37,9.21,2.03,4.25
803.0,-2.33,9.33,1.98,4.24
806.0,-2.36,9.3,1.96,4.22
808.0,-2.33,9.3,2.04,4.24
811.0,-2.21,9.24,2.01,4.23
813.0,-2.17,9.22,2.02,4.24
816.0,-2.16,9.19,1.98,4.24
818.0,-2.14,9.19,2.1,4.23
821.0,-2.04,9.08,2.07,4.23
823.0,-2.11,9.13,2.01,4.24
826.0,-2.03,9.1,2.03,4.24
828.0,-2.03,9.07,2.11,4.24
831.0,-2.07,9.01,2.1,4.24
833.0,-2.01,8.93,2.05,4.24
836.0,-1.98,8.89,2.07,4.23
838.0,-2.0,8.85,2.11,4.22
841.0,-1.95,8.86,2.06,4.24
843.0,-1.84,8.83,2.1,4.25
846.0,-1.94,8.84,2.08,4.24
848.0,-1.87,8.83,2.0,4.24
851.0,-1.92,8.81,2.08,4.24
853.0,-1.89,8.73,2.07,4.2
856.0,-1.98,8.76,2.04,4.25
858.0,-2.02,8.75,2.03,4.22
861.0,-1.99,8.72,2.01,4.24
863.0,-2.06,8.73,1.96,4.24
866.0,-2.04,8.73,1.97,4.22
868.0,-2.15,8.71,1.9,4.22
871.0,-2.14,8.79,1.87,4.22
873.0,-2.26,8.74,1.73,4.24
876.0,-2.31,8.74,1.8,4.24
878.0,-2.36,8.7,1.72,4.23
881.0,-2.46,8.71,1.67,4.22
883.0,-2.52,8.67,1.64,4.23
886.0,-2.62,8.74,1.66,4.22
888.0,-2.66,8.77,1.66,4.22
898.0,-3.0,8.75,1.59,4.24
901.0,-3.06,8.81,1.56,4.22
903.0,-3.0,8.73,1.63,4.23
906.0,-3.08,8.72,1.64,4.24
908.0,-3.04,8.76,1.68,4.25
911.0,-3.05,8.73,1.52,4.22
913.0,-3.0,8.67,1.55,4.22
916.0,-3.0,8.63,1.58,4.25
918.0,-2.93,8.57,1.57,4.23
921.0,-3.0,8.56,1.63,4.24
923.0,-2.94,8.59,1.68,4.24
926.0,-2.85,8.54,1.74,4.24
928.0,-2.85,8.48,1.76,4.24
931.0,-2.66,8.42,1.8,4.25
933.0,-2.64,8.37,1.87,4.24
935.0,-2.48,8.31,2.02,4.23
938.0,-2.43,8.34,1.99,4.24
940.0,-2.37,8.38,1.97,4.24
943.0,-2.32,8.37,2.15,4.22
945.0,-2.21,8.42,2.11,4.25
948.0,-2.1,8.41,2.22,4.22
950.0,-2.06,8.5,2.2,4.23
953.0,-2.04,8.43,2.12,4.24
955.0,-2.07,8.44,2.18,4.22
958.0,-2.02,8.43,2.15,4.23
960.0,-1.98,8.43,2.05,4.24
963.0,-1.92,8.36,2.09,4.22
965.0,-1.93,8.38,2.02,4.24
968.0,-1.92,8.31,2.01,4.24
970.0,-1.92,8.26,2.05,4.25
973.0,-1.87,8.21,2.03,4.23
975.0,-1.83,8.21,2.03,4.24
978.0,-1.83,8.15,2.05,4.23
980.0,-1.73,8.05,1.99,4.22
983.0,-1.81,8.09,1.98,4.23
985.0,-1.73,7.95,2.01,4.24
988.0,-1.78,7.96,2.12,4.23
990.0,-1.74,7.81,2.03,4.27
993.0,-1.85,7.89,1.94,4.23
995.0,-1.78,7.84,1.91,4.24
998.0,-1.84,7.81,1.91,4.24
1000.0,-1.89,7.83,1.97,4.25
1003.0,-1.9,7.79,1.79,4.24
1005.0,-2.04,7.8,1.89,4.23
1008.0,-2.09,7.78,1.8,4.23
1010.0,-2.18,7.9,1.68,4.24
1013.0,-2.31,7.8,1.73,4.23
1015.0,-2.26,7.87,1.68,4.23
1018.0,-2.33,7.8,1.76,4.24
1020.0,-2.38,7.86,1.74,4.25
1023.0,-2.22,7.83,1.65,4.24
1025.0,-2.28,7.87,1.59,4.24
1028.0,-2.37,7.8,1.57,4.22
1030.0,-2.31,7.82,1.64,4.23
1033.0,-2.29,7.86,1.6,4.24
1035.0,-2.35,7.82,1.65,4.23
1038.0,-2.38,7.84,1.61,4.22
1048.0,-2.26,7.85,1.94,4.22
1050.0,-2.28,7.82,2.0,4.23
1053.0,-2.27,7.87,2.09,4.22
1055.0,-2.16,7.95,2.19,4.24
1058.0,-2.15,8.01,2.22,4.19
1060.0,-2.19,8.15,2.24,4.25
1063.0,-2.27,8.17,2.22,4.22
1065.0,-2.18,8.22,2.41,4.25
1068.0,-2.13,8.36,2.36,4.23
1070.0,-2.15,8.4,2.43,4.23
1073.0,-2.02,8.45,2.53,4.25
1075.0,-2.14,8.44,2.39,4.23
1078.0,-1.98,8.49,2.69,4.24
1080.0,-1.91,8.47,2.69,4.22
1083.0,-1.87,8.57,2.69,4.22
1085.0,-1.7,8.53,2.74,4.22
1088.0,-1.75,8.48,2.64,4.24
1090.0,-1.77,8.48,2.7,4.23
1093.0,-1.77,8.52,2.74,4.25
1095.0,-1.82,8.41,2.7,4.25
1098.0,-1.86,8.35,2.7,4.24
1100.0,-1.82,8.38,2.71,4.24
1103.0,-1.91,8.37,2.72,4.24
1105.0,-1.88,8.35,2.69,4.24
1108.0,-1.91,8.48,2.71,4.23
1110.0,-1.94,8.45,2.61,4.24
1113.0,-2.01,8.42,2.65,4.23
1115.0,-2.12,8.44,2.54,4.24
1118.0,-2.31,8.5,2.4,4.23
1120.0,-2.41,8.59,2.38,4.24
1123.0,-2.51,8.61,2.29,4.24
1125.0,-2.66,8.65,2.27,4.24
1128.0,-2.73,8.68,2.36,4.24
1130.0,-2.69,8.76,2.38,4.24
1140.0,-2.89,8.73,2.59,4.24
1143.0,-2.83,8.81,2.66,4.24
1145.0,-2.87,8.71,2.75,4.23
1148.0,-2.93,8.83,2.76,4.24
1150.0,-2.89,8.8,2.86,4.23
1153.0,-2.82,8.84,2.97,4.22
1155.0,-2.82,8.79,3.04,4.24
1158.0,-2.73,8.69,3.05,4.24
1160.0,-2.58,8.73,3.09,4.2
1163.0,-2.56,8.64,3.18,4.23
1165.0,-2.46,8.59,3.18,4.23
1168.0,-2.41,8.61,3.27,4.23
1170.0,-2.32,8.63,3.39,4.24
1173.0,-2.28,8.51,3.44,4.25
1175.0,-2.27,8.64,3.53,4.24
1178.0,-2.23,8.5,3.53,4.24
1180.0,-2.3,8.53,3.58,4.22
1183.0,-2.24,8.57,3.59,4.25
1185.0,-2.29,8.55,3.61,4.24
1188.0,-2.33,8.63,3.54,4.24
1190.0,-2.4,8.62,3.56,4.22
1193.0,-2.41,8.6,3.56,4.25
1195.0,-2.52,8.65,3.49,4.24
1198.0,-2.51,8.66,3.44,4.23
1200.0,-2.66,8.61,3.37,4.25
1203.0,-2.64,8.56,3.37,4.23
1205.0,-2.7,8.56,3.4,4.24
1208.0,-2.68,8.56,3.46,4.24
1210.0,-2.83,8.61,3.51,4.24
1213.0,-2.79,8.57,3.62,4.22
1215.0,-2.88,8.58,3.58,4.24
1218.0,-3.06,8.61,3.68,4.22
1220.0,-3.13,8.67,3.68,4.22
1223.0,-3.29,8.64,3.75,4.24
1225.0,-3.33,8.7,3.83,4.22
1228.0,-3.48,8.67,3.76,4.23
1230.0,-3.53,8.62,3.84,4.22
1233.0,-3.52,8.64,3.8,4.24
1248.0,-4.06,8.62,3.9,4.25
1250.0,-4.16,8.58,3.84,4.24
1253.0,-4.32,8.61,3.91,4.24
1255.0,-4.38,8.61,3.99,4.23
1258.0,-4.48,8.75,3.98,4.24
1260.0,-4.55,8.67,4.15,4.23
1263.0,-4.56,8.71,4.35,4.2
1265.0,-4.63,8.76,4.33,4.24
1268.0,-4.75,8.77,4.38,4.24
1270.0,-4.72,8.84,4.49,4.24
1273.0,-4.81,8.83,4.59,4.22
1275.0,-4.78,8.87,4.62,4.24
1278.0,-4.78,9.0,4.73,4.22
1280.0,-4.75,8.89,4.84,4.22
1283.0,-4.75,8.97,4.84,4.22
1285.0,-4.73,8.97,4.79,4.23
1288.0,-4.84,8.97,4.84,4.22
1290.0,-4.79,9.06,4.84,4.22
1293.0,-4.79,9.05,4.99,4.24
1295.0,-4.78,8.99,4.95,4.23
1298.0,-4.89,8.95,4.89,4.24
1300.0,-4.84,8.88,4.86,4.22
1303.0,-4.84,8.89,4.85,4.24
1305.0,-4.85,8.83,4.77,4.23
1308.0,-4.75,8.84,4.86,4.24
1310.0,-4.68,8.82,4.91,4.24
1313.0,-4.63,8.71,5.02,4.22
1315.0,-4.52,8.71,4.96,4.24
1318.0,-4.39,8.57,4.98,4.25
1320.0,-4.42,8.55,5.06,4.24
1323.0,-4.39,8.52,5.04,4.22
1325.0,-4.37,8.43,5.09,4.22
1328.0,-4.34,8.4,5.21,4.23
1330.0,-4.38,8.36,5.19,4.22
1333.0,-4.35,8.25,5.24,4.22
1343.0,-3.94,7.83,5.67,4.24
1345.0,-4.01,7.8,5.77,4.24
1348.0,-4.15,7.79,5.87,4.24
1350.0,-4.17,7.7,6.03,4.24
1353.0,-4.46,7.87,6.2,4.27
1355.0,-4.58,7.92,6.27,4.24
1358.0,-4.67,7.92,6.24,4.25
1360.0,-4.71,7.99,6.27,4.24
1363.0,-4.69,7.96,6.19,4.23
1365.0,-4.7,7.95,6.12,4.19
1368.0,-4.68,7.96,6.01,4.23
1370.0,-4.56,7.94,6.06,4.22
1373.0,-4.55,7.95,6.02,4.24
1375.0,-4.65,7.86,5.93,4.25
1378.0,-4.78,7.79,5.84,4.25
1380.0,-4.88,7.78,5.88,4.24
1383.0,-4.91,7.73,5.8,4.24
1385.0,-4.92,7.65,5.69,4.24
1388.0,-4.86,7.64,5.62,4.23
1390.0,-4.8,7.47,5.52,4.21
1393.0,-4.56,7.32,5.49,4.25
1395.0,-4.38,7.24,5.75,4.22
1397.0,-4.25,7.1,5.56,4.23
1400.0,-4.1,6.94,5.53,4.24
1402.0,-3.96,6.83,5.36,4.24
1405.0,-4.02,6.73,5.42,4.23
1407.0,-3.92,6.59,5.37,4.24
1410.0,-3.98,6.47,5.4,4.22
1412.0,-3.94,6.3,5.47,4.24
1415.0,-4.04,6.28,5.57,4.24
1417.0,-4.05,6.26,5.71,4.24
1420.0,-4.08,6.16,5.8,4.25
1422.0,-4.13,6.17,5.81,4.23
1425.0,-4.15,6.16,5.81,4.22
1427.0,-4.25,6.06,5.93,4.22
1430.0,-4.25,6.07,5.88,4.22
1432.0,-4.27,6.08,5.89,4.24
1435.0,-4.32,6.19,5.91,4.22
1437.0,-4.4,6.2,5.97,4.23
1447.0,-5.14,6.54,6.15,4.24
1450.0,-5.23,6.62,6.15,4.24
1452.0,-5.28,6.73,6.07,4.22
1455.0,-5.33,6.83,6.08,4.24
1457.0,-5.25,6.8,6.09,4.25
1460.0,-5.37,6.9,6.05,4.24
1462.0,-5.31,6.95,5.94,4.25
1465.0,-5.22,6.96,5.9,4.23
1467.0,-5.09,6.99,5.89,4.2
1470.0,-4.97,6.96,5.89,4.22
1472.0,-4.78,6.86,5.84,4.22
1475.0,-4.77,6.87,5.79,4.24
1477.0,-4.61,6.86,5.77,4.22
1480.0,-4.56,6.86,5.74,4.23
1482.0,-4.59,6.81,5.8,4.22
1485.0,-4.64,6.77,5.79,4.24
1487.0,-4.62,6.72,5.69,4.24
1490.0,-4.58,6.83,5.99,4.24
1492.0,-4.65,6.77,5.94,4.22
1495.0,-4.49,6.79,5.86,4.24
1497.0,-4.44,6.75,5.9,4.25
1500.0,-4.3,6.79,5.91,4.24
1502.0,-4.23,6.73,5.81,4.22
1505.0,-4.13,6.79,5.99,4.23
1507.0,-4.06,6.82,5.87,4.25
1510.0,-3.91,6.76,5.86,4.24
1512.0,-3.92,6.72,5.79,4.22
1515.0,-3.95,6.78,5.82,4.24
1517.0,-3.99,6.72,5.86,4.24
1520.0,-4.04,6.76,6.0,4.23
1522.0,-4.12,6.73,5.95,4.25
1525.0,-4.21,6.77,5.99,4.23
1527.0,-4.32,6.74,6.01,4.22
1530.0,-4.36,6.7,6.07,4.25
1532.0,-4.21,6.82,6.09,4.24
1535.0,-4.27,6.76,6.04,4.24
1537.0,-4.16,6.77,6.1,4.25
1540.0,-4.11,6.73,6.2,4.25
1550.0,-4.65,6.76,6.69,4.23
1552.0,-4.78,6.91,6.8,4.24
1555.0,-4.96,7.04,6.83,4.25
1557.0,-4.98,7.06,6.95,4.22
1560.0,-5.04,7.08,6.95,4.25
1562.0,-5.08,7.18,6.96,4.23
1565.0,-5.01,7.2,7.05,4.22
1567.0,-5.0,7.29,7.17,4.23
1570.0,-4.96,7.34,7.18,4.19
1572.0,-5.0,7.38,7.21,4.23
1575.0,-4.97,7.42,7.19,4.24
1577.0,-4.96,7.56,7.23,4.25
1580.0,-4.98,7.46,7.2,4.24
1582.0,-4.94,7.49,7.18,4.23
1585.0,-4.82,7.49,7.24,4.24
1587.0,-4.75,7.48,7.22,4.24
1590.0,-4.7,7.36,7.31,4.24
1592.0,-4.74,7.35,7.34,4.23
1595.0,-4.74,7.3,7.47,4.22
1597.0,-4.66,7.24,7.54,4.22
1600.0,-4.65,7.19,7.6,4.22
1602.0,-4.58,7.21,7.67,4.24
1605.0,-4.53,7.11,7.73,4.23
1607.0,-4.29,7.13,7.68,4.23
1610.0,-4.28,7.11,7.67,4.23
1612.0,-4.17,7.12,7.69,4.25
1615.0,-4.19,7.1,7.73,4.24
1617.0,-4.13,7.09,7.81,4.24
1620.0,-4.13,7.06,7.89,4.24
1622.0,-4.23,7.12,7.95,4.25
1625.0,-4.31,7.09,8.06,4.24
1627.0,-4.35,7.14,8.2,4.24
1630.0,-4.23,7.07,8.3,4.24
1632.0,-4.26,7.14,8.33,4.24
1635.0,-4.21,7.11,8.39,4.24
1637.0,-4.09,7.11,8.44,4.24
1640.0,-4.13,7.08,8.5,4.24
1642.0,-4.13,7.16,8.51,4.24
1652.0,-4.23,6.93,8.69,4.24
1655.0,-4.22,6.9,8.67,4.24
1657.0,-4.3,6.84,8.61,4.25
1660.0,-4.31,6.79,8.68,4.24
1662.0,-4.26,6.65,8.6,4.24
1665.0,-4.16,6.57,8.61,4.23
1667.0,-4.15,6.47,8.68,4.22
1670.0,-4.14,6.51,8.59,4.23
1672.0,-4.08,6.34,8.76,4.19
1675.0,-4.15,6.43,8.77,4.22
1677.0,-4.2,6.43,8.84,4.24
1680.0,-4.21,6.45,8.79,4.24
1682.0,-4.24,6.46,8.79,4.24
1685.0,-4.2,6.46,8.77,4.23
1687.0,-4.15,6.48,8.81,4.24
1690.0,-4.11,6.44,8.76,4.24
1692.0,-4.14,6.42,8.65,4.22
1695.0,-3.96,6.43,8.54,4.24
1697.0,-3.98,6.39,8.52,4.24
1700.0,-3.98,6.37,8.4,4.23
1702.0,-3.95,6.3,8.34,4.22
1705.0,-3.95,6.22,8.32,4.24
1707.0,-3.93,6.23,8.11,4.24
1710.0,-3.85,6.16,8.03,4.25
1712.0,-3.81,6.14,7.95,4.24
1715.0,-3.8,5.99,7.93,4.22
1717.0,-3.69,5.95,7.96,4.25
1720.0,-3.72,5.85,7.95,4.23
1722.0,-3.61,5.75,7.99,4.22
1725.0,-3.49,5.63,8.04,4.24
