Acc conf(10), Acc range(2), Power conf(1), Power ctrl(4), Dummy(2)
340.0,-0.21,9.61,1.88,4.22
343.0,-0.18,9.64,2.05,4.24
345.0,-0.18,9.64,1.98,4.22
348.0,-0.18,9.66,1.99,4.24
350.0,-0.21,9.69,2.09,4.24
353.0,-0.22,9.66,2.11,4.24
355.0,-0.14,9.65,2.24,4.22
358.0,-0.2,9.6,2.23,4.22
360.0,-0.24,9.66,2.29,4.24
363.0,-0.22,9.65,2.3,4.22
365.0,-0.18,9.68,2.29,4.24
368.0,-0.16,9.68,2.28,4.24
370.0,-0.22,9.6,2.49,4.24
373.0,-0.24,9.62,2.35,4.25
375.0,-0.22,9.66,2.37,4.25
378.0,-0.28,9.63,2.32,4.22
380.0,-0.29,9.65,2.37,4.22
383.0,-0.31,9.64,2.4,4.23
385.0,-0.32,9.62,2.42,4.22
388.0,-0.32,9.54,2.35,4.22
390.0,-0.3,9.56,2.37,4.24
393.0,-0.32,9.54,2.33,4.23
395.0,-0.37,9.57,2.32,4.24
398.0,-0.31,9.51,2.35,4.22
400.0,-0.31,9.55,2.34,4.22
403.0,-0.33,9.54,2.46,4.23
405.0,-0.3,9.54,2.32,4.22
408.0,-0.37,9.49,2.37,4.25
410.0,-0.29,9.52,2.34,4.24
413.0,-0.3,9.55,2.31,4.23
415.0,-0.38,9.59,2.3,4.22
418.0,-0.33,9.68,2.25,4.24
428.0,-0.29,9.51,2.22,4.23
430.0,-0.31,9.55,2.22,4.22
433.0,-0.33,9.49,2.24,4.23
435.0,-0.36,9.5,2.41,4.22
438.0,-0.29,9.53,2.42,4.24
440.0,-0.27,9.53,2.31,4.25
443.0,-0.32,9.57,2.21,4.23
445.0,-0.33,9.55,2.2,4.22
448.0,-0.31,9.56,2.25,4.23
450.0,-0.38,9.64,2.26,4.24
453.0,-0.33,9.62,2.31,4.22
455.0,-0.24,9.56,2.32,4.23
458.0,-0.29,9.52,2.28,4.24
460.0,-0.19,9.56,2.24,4.24
463.0,-0.27,9.52,2.31,4.23
465.0,-0.2,9.48,2.36,4.24
468.0,-0.17,9.48,2.4,4.22
470.0,-0.17,9.43,2.26,4.23
473.0,-0.14,9.48,2.4,4.25
475.0,-0.19,9.44,2.38,4.24
478.0,-0.19,9.48,2.4,4.23
480.0,-0.18,9.51,2.42,4.23
483.0,-0.2,9.56,2.44,4.23
485.0,-0.23,9.56,2.43,4.24
488.0,-0.28,9.56,2.35,4.24
490.0,-0.29,9.59,2.35,4.24
493.0,-0.43,9.62,2.4,4.22
495.0,-0.32,9.65,2.35,4.24
498.0,-0.39,9.73,2.41,4.22
500.0,-0.39,9.66,2.37,4.23
503.0,-0.34,9.7,2.4,4.25
505.0,-0.26,9.61,2.43,4.23
508.0,-0.34,9.72,2.35,4.23
510.0,-0.29,9.73,2.21,4.22
513.0,-0.4,9.73,2.34,4.24
515.0,-0.33,9.72,2.27,4.25
518.0,-0.32,9.8,2.21,4.22
520.0,-0.31,9.77,2.09,4.22
523.0,-0.28,9.75,2.05,4.25
525.0,-0.37,9.73,2.18,4.22
528.0,-0.34,9.63,2.2,4.23
530.0,-0.34,9.67,2.21,4.24
533.0,-0.32,9.64,2.21,4.23
535.0,-0.35,9.66,2.11,4.24
538.0,-0.4,9.62,2.12,4.25
540.0,-0.33,9.62,2.11,4.22
543.0,-0.33,9.64,2.16,4.24
545.0,-0.26,9.61,2.16,4.24
548.0,-0.31,9.58,2.2,4.25
550.0,-0.18,9.67,2.26,4.23
553.0,-0.21,9.56,2.21,4.24
555.0,-0.2,9.58,2.2,4.23
558.0,-0.18,9.62,2.22,4.24
565.0,-0.09,9.47,2.3,4.23
568.0,-0.12,9.48,2.39,4.22
570.0,-0.14,9.46,2.37,4.23
573.0,-0.14,9.46,2.3,4.24
575.0,-0.12,9.48,2.35,4.25
578.0,-0.18,9.51,2.23,4.25
580.0,-0.22,9.46,2.22,4.24
583.0,-0.28,9.55,2.18,4.23
585.0,-0.29,9.52,2.14,4.22
588.0,-0.31,9.52,2.16,4.22
590.0,-0.31,9.54,2.13,4.22
593.0,-0.31,9.59,2.11,4.22
595.0,-0.26,9.58,2.14,4.24
597.0,-0.27,9.59,2.09,4.22
600.0,-0.29,9.58,2.17,4.23
602.0,-0.21,9.59,2.26,4.24
605.0,-0.13,9.59,2.15,4.25
608.0,-0.17,9.61,2.15,4.24
610.0,-0.11,9.63,2.17,4.22
612.0,-0.2,9.62,2.28,4.23
615.0,-0.13,9.61,2.24,4.23
617.0,-0.19,9.56,2.15,4.23
620.0,-0.15,9.52,2.55,4.24
622.0,-0.18,9.52,2.3,4.24
625.0,-0.19,9.53,2.24,4.24
627.0,-0.19,9.55,2.24,4.25
630.0,-0.34,9.54,2.28,4.25
632.0,-0.36,9.53,2.28,4.22
635.0,-0.41,9.52,2.22,4.24
637.0,-0.44,9.62,2.22,4.23
640.0,-0.41,9.58,2.2,4.23
642.0,-0.41,9.56,2.21,4.22
645.0,-0.45,9.61,2.14,4.23
647.0,-0.39,9.56,2.17,4.25
650.0,-0.4,9.58,2.19,4.25
652.0,-0.34,9.63,2.24,4.23
655.0,-0.31,9.6,2.25,4.24
657.0,-0.27,9.48,2.24,4.22
660.0,-0.19,9.55,2.22,4.24
662.0,-0.15,9.53,2.21,4.24
665.0,-0.16,9.61,2.29,4.24
667.0,-0.14,9.48,2.21,4.2
670.0,-0.12,9.49,2.25,4.25
672.0,-0.15,9.52,2.18,4.24
675.0,-0.11,9.51,2.16,4.23
677.0,-0.18,9.39,2.12,4.22
680.0,-0.23,9.32,2.06,4.24
682.0,-0.23,9.43,2.1,4.23
685.0,-0.19,9.34,2.08,4.24
687.0,-0.25,9.36,2.06,4.24
690.0,-0.14,9.4,2.02,4.23
692.0,-0.12,9.44,2.07,4.24
695.0,-0.1,9.43,2.05,4.24
697.0,-0.07,9.47,2.03,4.22
700.0,-0.09,9.52,2.02,4.25
702.0,-0.05,9.52,1.98,4.23
705.0,-0.04,9.54,1.98,4.25
707.0,0.01,9.55,1.95,4.24
710.0,0.02,9.58,1.95,4.25
712.0,-0.04,9.57,1.87,4.24
715.0,-0.06,9.51,1.9,4.27
717.0,-0.08,9.5,1.94,4.22
720.0,-0.13,9.51,1.87,4.23
722.0,-0.11,9.5,1.8,4.24
725.0,-0.09,9.4,1.76,4.23
735.0,-0.02,9.28,1.78,4.24
737.0,0.03,9.31,1.66,4.23
740.0,0.1,9.3,1.68,4.22
742.0,0.16,9.3,1.71,4.25
745.0,0.14,9.32,1.69,4.24
747.0,0.31,9.28,1.64,4.25
750.0,0.17,9.3,1.55,4.24
752.0,0.15,9.34,1.58,4.25
755.0,0.14,9.36,1.53,4.24
757.0,0.11,9.35,1.46,4.22
760.0,0.08,9.37,1.44,4.25
762.0,0.17,9.33,1.42,4.22
765.0,0.04,9.34,1.44,4.22
767.0,0.07,9.42,1.48,4.23
770.0,0.17,9.51,1.37,4.2
772.0,0.1,9.51,1.34,4.24
775.0,0.16,9.55,1.37,4.23
777.0,0.12,9.63,1.34,4.24
780.0,0.2,9.71,1.37,4.22
782.0,0.13,9.73,1.37,4.24
785.0,0.18,9.75,1.4,4.25
787.0,0.19,9.86,1.32,4.24
790.0,0.16,9.79,1.3,4.24
792.0,0.14,9.86,1.29,4.25
795.0,0.17,9.85,1.38,4.24
797.0,0.13,9.83,1.12,4.22
800.0,0.19,9.93,1.33,4.22
802.0,0.2,9.9,1.32,4.23
805.0,0.23,9.9,1.37,4.24
807.0,0.17,9.93,1.32,4.22
810.0,0.24,9.9,1.29,4.24
812.0,0.19,9.84,1.29,4.22
815.0,0.26,9.97,1.36,4.24
817.0,0.2,9.98,1.29,4.24
820.0,0.22,9.98,1.34,4.24
822.0,0.15,9.98,1.3,4.24
825.0,0.17,9.92,1.33,4.24
827.0,0.14,9.88,1.29,4.24
830.0,0.14,9.87,1.27,4.24
832.0,0.17,9.88,1.22,4.24
835.0,0.14,9.88,1.27,4.22
837.0,0.09,9.93,1.31,4.23
840.0,0.13,9.93,1.28,4.22
842.0,0.12,9.95,1.24,4.24
845.0,0.14,9.95,1.28,4.24
847.0,0.12,9.95,1.26,4.24
850.0,0.15,9.96,1.28,4.25
852.0,0.12,9.96,1.32,4.22
855.0,0.16,9.91,1.23,4.25
857.0,0.18,9.92,1.29,4.22
860.0,0.28,9.88,1.31,4.23
862.0,0.19,9.86,1.29,4.22
865.0,0.24,9.87,1.28,4.24
867.0,0.3,9.81,1.32,4.24
870.0,0.17,9.91,1.29,4.24
872.0,0.19,9.84,1.31,4.2
875.0,0.25,9.84,1.32,4.22
877.0,0.19,9.88,1.33,4.22
880.0,0.26,9.81,1.31,4.23
882.0,0.25,9.7,1.26,4.24
885.0,0.16,9.77,1.31,4.24
887.0,0.17,9.76,1.31,4.24
890.0,0.2,9.76,1.31,4.24
892.0,0.18,9.77,1.34,4.24
895.0,0.21,9.75,1.34,4.25
897.0,0.16,9.73,1.35,4.22
900.0,0.18,9.75,1.3,4.22
902.0,0.25,9.65,1.36,4.25
905.0,0.21,9.65,1.26,4.24
907.0,0.21,9.69,1.29,4.23
910.0,0.17,9.72,1.28,4.24
912.0,0.17,9.66,1.3,4.22
915.0,0.15,9.66,1.37,4.22
917.0,0.11,9.58,1.37,4.24
920.0,0.13,9.65,1.26,4.24
922.0,0.17,9.56,1.27,4.22
925.0,0.06,9.58,1.38,4.24
927.0,0.11,9.56,1.44,4.25
930.0,0.09,9.55,1.26,4.23
932.0,0.09,9.46,1.32,4.23
935.0,0.06,9.42,1.36,4.22
937.0,0.07,9.4,1.34,4.23
940.0,0.03,9.26,1.4,4.24
942.0,0.01,9.36,1.37,4.24
945.0,0.02,9.29,1.39,4.24
947.0,0.1,9.23,1.31,4.22
950.0,0.14,9.24,1.42,4.23
952.0,0.09,9.24,1.43,4.22
955.0,0.18,9.26,1.4,4.24
957.0,0.13,9.2,1.34,4.23
960.0,0.12,9.18,1.44,4.25
962.0,0.13,9.17,1.39,4.25
965.0,0.1,9.15,1.43,4.22
967.0,0.14,9.09,1.44,4.23
970.0,0.12,8.93,1.41,4.24
972.0,0.1,8.91,1.48,4.22
975.0,0.14,8.88,1.47,4.2
977.0,0.16,8.81,1.48,4.22
980.0,0.08,8.8,1.51,4.22
982.0,0.15,8.77,1.52,4.24
985.0,0.13,8.75,1.49,4.24
987.0,0.18,8.72,1.47,4.24
990.0,0.23,8.62,1.55,4.25
992.0,0.18,8.66,1.52,4.24
995.0,0.17,8.62,1.55,4.24
997.0,0.27,8.58,1.62,4.24
1000.0,0.25,8.57,1.72,4.23
1002.0,0.32,8.54,1.64,4.22
1005.0,0.31,8.49,1.64,4.22
1007.0,0.33,8.43,1.69,4.24
1010.0,0.29,8.35,1.66,4.25
1012.0,0.33,8.36,1.62,4.25
1015.0,0.27,8.34,1.64,4.23
1017.0,0.31,8.3,1.59,4.24
1020.0,0.23,8.37,1.54,4.22
1022.0,0.23,8.31,1.61,4.24
1024.0,0.2,8.22,1.55,4.24
1027.0,0.1,8.21,1.52,4.23
1029.0,0.07,8.16,1.53,4.22
1032.0,0.2,8.13,1.58,4.24
1034.0,0.17,8.05,1.53,4.24
1037.0,0.2,8.04,1.67,4.24
1039.0,0.23,8.02,1.65,4.24
1042.0,0.37,8.03,1.69,4.24
1044.0,0.27,7.98,1.74,4.23
1047.0,0.35,8.0,1.81,4.23
1049.0,0.29,7.94,1.88,4.23
1052.0,0.36,7.95,1.88,4.23
1054.0,0.33,7.92,1.92,4.24
1057.0,0.34,7.9,1.92,4.24
1059.0,0.28,7.89,2.04,4.24
1062.0,0.26,7.79,2.03,4.22
1064.0,0.36,7.72,2.13,4.23
1067.0,0.3,7.79,2.04,4.23
1069.0,0.32,7.74,2.09,4.24
1072.0,0.39,7.75,2.11,4.24
1074.0,0.35,7.73,2.11,4.24
1077.0,0.34,7.74,2.11,4.2
1079.0,0.36,7.81,2.11,4.25
1082.0,0.28,7.8,2.08,4.24
1084.0,0.2,7.78,2.1,4.25
1087.0,0.26,7.78,2.13,4.24
1089.0,0.27,7.75,2.1,4.22
1092.0,0.28,7.7,2.15,4.24
1094.0,0.19,7.66,2.11,4.25
1097.0,0.26,7.6,2.04,4.22
1099.0,0.21,7.61,2.15,4.22
1102.0,0.16,7.55,2.14,4.23
1104.0,0.23,7.43,2.24,4.23
1107.0,0.21,7.39,2.14,4.22
1109.0,0.19,7.37,2.18,4.24
1112.0,0.28,7.25,2.2,4.23
1122.0,0.32,7.11,2.27,4.22
1124.0,0.29,7.11,2.29,4.24
1127.0,0.31,6.98,2.38,4.23
1129.0,0.28,6.95,2.39,4.24
1132.0,0.19,6.98,2.4,4.24
1134.0,0.2,6.96,2.47,4.23
1137.0,0.02,6.93,2.49,4.22
1139.0,0.02,6.9,2.53,4.23
1142.0,0.03,6.78,2.51,4.24
1144.0,0.04,6.92,2.62,4.23
1147.0,0.06,6.84,2.71,4.24
1149.0,0.13,6.83,2.78,4.25
1152.0,0.08,6.91,2.77,4.24
1154.0,0.13,6.99,2.89,4.22
1157.0,0.05,6.99,2.86,4.24
1159.0,0.04,7.09,2.98,4.24
1162.0,0.11,7.09,3.0,4.24
1164.0,0.01,7.08,3.05,4.23
1167.0,-0.05,7.08,3.15,4.24
1169.0,-0.12,7.0,3.08,4.24
1172.0,-0.25,6.95,3.14,4.24
1174.0,-0.22,6.96,3.09,4.22
1177.0,-0.28,6.88,3.16,4.24
1179.0,-0.33,6.85,3.15,4.2
1182.0,-0.32,6.77,3.31,4.22
1184.0,-0.39,6.68,3.35,4.24
1187.0,-0.44,6.68,3.48,4.25
1189.0,-0.3,6.63,3.36,4.24
1192.0,-0.34,6.69,3.55,4.24
1194.0,-0.32,6.58,3.8,4.24
1197.0,-0.29,6.56,3.91,4.25
1199.0,-0.24,6.52,4.1,4.22
1202.0,-0.24,6.56,4.26,4.22
1204.0,-0.22,6.52,4.52,4.24
1207.0,-0.18,6.48,4.77,4.24
1209.0,-0.12,6.5,4.93,4.24
1212.0,-0.16,6.56,5.13,4.22
1214.0,-0.14,6.56,5.22,4.22
1217.0,-0.06,6.67,5.25,4.24
1219.0,-0.17,6.76,5.33,4.22
1222.0,-0.23,6.91,5.3,4.24
1224.0,-0.36,7.08,5.36,4.24
1227.0,-0.45,7.27,5.37,4.23
1229.0,-0.6,7.41,5.38,4.22
1232.0,-0.78,7.53,5.34,4.24
1234.0,-0.93,7.7,5.24,4.24
1237.0,-1.18,7.83,5.16,4.24
1247.0,-1.78,8.23,5.15,4.23
1249.0,-1.82,8.26,5.27,4.25
1252.0,-1.77,8.29,5.24,4.24
1254.0,-1.77,8.34,5.27,4.23
1257.0,-1.83,8.34,5.26,4.23
1259.0,-1.82,8.29,5.56,4.24
1262.0,-1.75,8.28,5.79,4.22
1264.0,-1.72,8.14,6.16,4.24
1267.0,-1.68,7.98,6.35,4.22
1269.0,-1.62,7.77,6.61,4.24
1272.0,-1.45,7.64,6.82,4.24
1274.0,-1.27,7.43,7.13,4.24
1277.0,-1.08,7.3,7.55,4.24
1279.0,-0.92,7.15,7.88,4.24
1282.0,-0.69,7.11,8.45,4.2
1284.0,-0.49,7.13,8.96,4.24
1287.0,-0.28,7.12,9.32,4.24
1289.0,0.0,7.21,9.84,4.23
1292.0,0.25,7.27,10.17,4.24
1294.0,0.46,7.28,10.36,4.23
1297.0,0.61,7.43,10.54,4.22
1299.0,0.6,7.6,10.72,4.24
1302.0,0.49,7.78,10.8,4.24
1304.0,0.42,7.98,10.88,4.25
1307.0,0.3,8.09,10.85,4.23
1309.0,0.17,8.04,10.65,4.22
1312.0,0.13,8.15,10.72,4.24
1314.0,0.0,8.12,10.43,4.25
1317.0,0.11,8.11,10.37,4.23
1319.0,0.23,8.01,10.2,4.22
1322.0,0.44,8.0,9.98,4.23
1324.0,0.55,7.98,9.77,4.24
1327.0,0.63,8.04,9.48,4.24
1329.0,0.74,7.95,9.33,4.25
1332.0,0.87,7.87,9.19,4.22
1334.0,0.98,7.85,9.04,4.22
1337.0,1.2,7.76,8.86,4.24
1339.0,1.32,7.66,8.58,4.25
1342.0,1.36,7.52,8.35,4.24
1344.0,1.43,7.32,8.15,4.24
1347.0,1.33,7.23,8.04,4.22
1349.0,1.33,7.14,7.94,4.23
1352.0,1.33,6.99,7.94,4.22
1354.0,1.26,6.82,7.71,4.24
1357.0,1.19,6.62,7.62,4.24
1359.0,1.11,6.54,7.46,4.22
1369.0,0.99,6.34,7.1,4.22
1372.0,0.92,6.37,7.15,4.24
1374.0,0.9,6.51,6.99,4.24
1377.0,0.74,6.7,6.96,4.22
1379.0,0.56,6.97,6.92,4.22
1382.0,0.48,7.11,6.9,4.24
1384.0,0.45,7.41,7.05,4.2
1387.0,0.29,7.61,6.77,4.22
1389.0,0.45,7.93,7.1,4.23
1392.0,0.36,7.96,6.63,4.22
1394.0,0.34,8.1,6.49,4.22
1397.0,0.43,8.16,6.59,4.22
1399.0,0.5,8.26,6.57,4.25
1402.0,0.62,8.24,6.54,4.22
1404.0,0.77,8.27,6.33,4.24
1407.0,0.7,8.22,6.15,4.22
1409.0,0.81,8.31,5.96,4.23
1412.0,0.73,8.48,5.77,4.25
1414.0,0.79,8.54,5.56,4.23
1417.0,0.86,8.63,5.28,4.27
1419.0,0.92,8.68,4.89,4.24
1422.0,0.99,8.75,4.58,4.23
1424.0,1.0,8.82,4.3,4.24
1427.0,1.17,8.94,3.98,4.25
1429.0,1.25,9.04,3.72,4.23
1431.0,1.27,9.09,3.4,4.24
1434.0,1.28,9.29,3.11,4.24
1436.0,1.33,9.51,2.78,4.24
1439.0,1.36,9.75,2.54,4.24
1441.0,1.27,10.01,2.27,4.23
1444.0,1.23,10.41,2.05,4.23
1446.0,1.22,10.68,1.91,4.23
1449.0,1.23,11.15,1.74,4.24
1451.0,1.13,11.51,1.68,4.24
1454.0,1.03,11.9,1.54,4.22
1456.0,1.01,12.4,1.45,4.22
1459.0,0.93,12.85,1.22,4.23
1461.0,1.01,13.4,1.21,4.22
1464.0,1.03,14.02,1.0,4.22
1466.0,1.1,14.55,0.86,4.25
1469.0,1.19,15.1,0.73,4.24
1471.0,1.17,15.69,0.49,4.25
1474.0,1.27,16.26,0.41,4.24
1476.0,1.35,16.81,0.3,4.24
1479.0,1.43,17.29,0.18,4.22
1481.0,1.55,17.78,0.01,4.24
1484.0,1.61,18.18,0.04,4.22
1486.0,1.71,18.58,-0.04,4.2
1489.0,1.85,19.02,-0.04,4.23
1491.0,1.86,19.48,-0.21,4.25
1494.0,2.01,19.76,-0.32,4.22
1504.0,2.24,20.64,-0.79,4.24
1506.0,2.26,20.73,-0.91,4.22
1509.0,2.32,20.89,-0.86,4.22
1511.0,2.35,21.01,-1.02,4.23
1514.0,2.5,21.1,-1.12,4.22
1516.0,2.53,21.2,-1.24,4.23
1519.0,2.54,21.22,-1.31,4.22
1521.0,2.63,21.27,-1.37,4.24
1524.0,2.73,21.31,-1.44,4.22
1526.0,2.82,21.35,-1.53,4.24
1529.0,2.85,21.47,-1.53,4.22
1531.0,2.95,21.46,-1.77,4.22
1534.0,3.08,21.49,-1.8,4.24
1536.0,3.11,21.56,-1.82,4.22
1539.0,3.33,21.6,-1.77,4.22
1541.0,3.5,21.56,-1.65,4.24
1544.0,3.59,21.51,-1.58,4.23
1546.0,3.78,21.45,-1.6,4.25
1549.0,3.93,21.22,-1.36,4.22
1551.0,3.96,21.06,-1.63,4.23
1554.0,3.81,20.9,-1.61,4.23
1556.0,3.91,20.56,-1.07,4.24
1559.0,3.93,20.25,-1.3,4.24
1561.0,3.67,19.84,-1.7,4.23
1564.0,3.29,19.43,-3.34,4.24
1566.0,3.71,19.49,-1.2,4.22
1576.0,3.45,18.23,-0.31,4.24
1579.0,3.8,17.73,-0.46,4.25
1581.0,3.94,17.39,-1.17,4.24
1584.0,3.79,16.83,-1.46,4.24
1586.0,3.41,16.43,-1.24,4.22
1589.0,2.95,16.12,-0.92,4.19
1591.0,2.61,15.82,-0.47,4.24
1594.0,2.43,15.54,-0.03,4.25
1596.0,2.36,15.25,0.05,4.22
1599.0,2.17,14.99,-0.03,4.24
1601.0,1.96,14.86,-0.23,4.24
1604.0,1.65,14.6,-0.17,4.22
1606.0,1.34,14.46,0.11,4.24
1609.0,0.94,14.18,0.46,4.24
1611.0,0.67,13.86,0.55,4.22
1614.0,0.35,13.59,0.53,4.22
1616.0,-0.05,13.27,0.34,4.22
1619.0,-0.43,12.98,0.37,4.23
1621.0,-0.82,12.55,0.44,4.22
1624.0,-1.18,12.28,0.51,4.22
1626.0,-1.56,11.74,0.58,4.24
1629.0,-1.82,11.32,0.71,4.24
1631.0,-2.13,10.74,0.98,4.22
1634.0,-2.3,10.27,1.27,4.23
1636.0,-2.32,9.58,1.78,4.23
1639.0,-2.27,8.84,2.18,4.22
1641.0,-2.1,8.02,2.39,4.24
1644.0,-2.01,7.28,2.47,4.22
1646.0,-2.2,6.38,1.39,4.24
1649.0,-1.91,5.77,3.38,4.24
1659.0,-1.87,4.23,3.98,4.23
1661.0,-1.66,3.72,4.62,4.23
1664.0,-1.37,3.36,4.22,4.24
1666.0,-0.16,3.01,6.07,4.22
1669.0,0.4,1.48,7.1,4.23
1671.0,0.22,0.93,4.52,4.23
1674.0,-0.24,0.22,4.74,4.24
1676.0,-0.78,0.29,6.39,4.25
1679.0,-1.48,-0.22,6.7,4.23
1681.0,-1.42,-0.6,7.22,4.23
1684.0,-1.28,0.24,6.91,4.24
1686.0,-0.63,0.62,6.65,4.22
1689.0,-0.69,1.22,6.17,4.25
1691.0,-0.88,1.73,6.37,4.19
1694.0,-1.23,2.01,6.67,4.22
1696.0,-1.42,2.06,6.82,4.25
1699.0,-1.52,2.04,6.84,4.24
1701.0,-1.65,1.98,6.53,4.24
1704.0,-1.75,2.11,6.36,4.25
1706.0,-1.9,2.26,6.28,4.24
1709.0,-2.22,2.4,6.22,4.24
1711.0,-2.6,2.59,6.18,4.24
1714.0,-3.11,2.56,6.24,4.22
1716.0,-3.53,2.51,6.27,4.22
1719.0,-3.88,2.4,6.24,4.23
1721.0,-4.1,2.11,6.73,4.25
1724.0,-4.11,1.82,7.33,4.23
1726.0,-3.99,1.48,7.88,4.22
1729.0,-3.81,0.9,8.4,4.22
