Acc conf(10), Acc range(2), Power conf(1), Power ctrl(4), Dummy(2)
324.0,-0.69,9.11,3.58,4.25
327.0,-0.59,9.24,3.68,4.25
329.0,-0.6,9.35,3.62,4.24
332.0,-0.69,9.43,3.63,4.25
334.0,-0.68,9.58,3.74,4.25
337.0,-0.96,9.42,3.53,4.25
339.0,-0.97,9.71,3.18,4.27
342.0,-1.08,9.49,3.46,4.24
344.0,-1.03,9.16,4.12,4.25
347.0,-0.71,8.9,4.52,4.25
349.0,-0.44,8.86,4.39,4.25
352.0,-0.11,8.9,4.26,4.25
354.0,0.14,9.0,4.0,4.25
357.0,0.11,9.25,3.74,4.25
359.0,-0.09,9.19,3.52,4.2
362.0,-0.39,9.16,3.32,4.25
364.0,-0.66,9.05,3.25,4.27
367.0,-0.87,9.1,3.35,4.24
369.0,-1.05,8.91,3.38,4.25
372.0,-0.93,8.94,3.49,4.25
374.0,-0.84,8.97,3.49,4.25
382.0,-0.74,9.15,3.4,4.24
384.0,-0.7,9.25,3.28,4.23
387.0,-0.77,9.31,3.24,4.24
389.0,-0.73,9.44,3.32,4.25
392.0,-0.85,9.45,3.2,4.25
394.0,-0.85,9.4,3.27,4.25
397.0,-0.94,9.34,3.16,4.24
399.0,-0.92,9.24,3.21,4.27
402.0,-1.01,9.21,3.29,4.25
404.0,-1.09,9.12,3.31,4.24
407.0,-1.06,9.16,3.43,4.25
414.0,-1.14,9.23,3.58,4.25
417.0,-1.16,9.17,3.56,4.25
419.0,-1.16,9.16,3.59,4.25
422.0,-1.21,9.14,3.74,4.25
424.0,-1.07,9.15,3.76,4.25
427.0,-1.12,9.16,3.81,4.27
429.0,-1.08,9.07,3.82,4.25
432.0,-1.07,9.09,3.8,4.24
434.0,-1.04,9.01,3.82,4.25
437.0,-0.94,9.12,3.84,4.24
439.0,-0.98,9.14,3.84,4.24
442.0,-1.03,9.13,3.78,4.27
444.0,-0.98,9.1,3.77,4.25
447.0,-0.96,9.13,3.73,4.24
449.0,-0.96,9.13,3.83,4.25
452.0,-1.07,9.16,3.74,4.27
454.0,-0.94,9.14,3.78,4.25
457.0,-1.01,9.19,3.7,4.24
459.0,-1.05,8.96,3.8,4.25
462.0,-0.9,9.35,3.95,4.22
464.0,-0.99,9.2,3.81,4.24
467.0,-0.93,9.2,3.78,4.25
469.0,-0.97,9.13,4.06,4.25
472.0,-1.06,9.1,4.01,4.25
474.0,-0.92,9.08,3.92,4.25
477.0,-1.02,9.15,4.0,4.25
479.0,-1.02,9.13,4.18,4.25
482.0,-1.06,9.14,4.0,4.25
484.0,-1.04,9.13,4.05,4.25
487.0,-1.14,9.12,4.04,4.25
489.0,-1.21,9.15,4.04,4.25
492.0,-1.13,9.14,4.21,4.25
494.0,-1.17,9.17,4.18,4.25
497.0,-1.18,9.2,4.0,4.25
499.0,-1.2,9.26,3.87,4.24
502.0,-1.16,9.3,3.69,4.25
522.0,0.57,9.51,2.93,4.25
524.0,0.73,9.46,2.93,4.22
527.0,0.71,9.5,2.89,4.22
529.0,0.66,9.46,2.93,4.24
532.0,0.56,9.44,2.96,4.24
534.0,0.38,9.41,3.07,4.22
554.0,-1.07,9.37,3.14,4.22
557.0,-1.11,9.51,3.16,4.22
559.0,-1.1,9.58,3.21,4.23
562.0,-1.22,9.7,3.2,4.25
564.0,-1.16,9.85,3.2,4.2
567.0,-1.12,9.84,3.34,4.24
569.0,-1.07,9.88,3.49,4.25
572.0,-0.95,9.81,3.64,4.25
574.0,-0.84,9.75,3.63,4.25
577.0,-0.73,9.58,3.7,4.25
579.0,-0.59,9.48,3.71,4.25
582.0,-0.51,9.37,3.81,4.25
584.0,-0.4,9.19,3.89,4.27
587.0,-0.38,9.2,4.05,4.25
589.0,-0.34,9.17,4.01,4.24
592.0,-0.27,9.13,4.09,4.25
594.0,-0.2,9.06,4.14,4.25
597.0,-0.13,8.94,4.19,4.25
599.0,-0.14,8.83,4.12,4.24
602.0,-0.16,8.86,4.11,4.25
604.0,-0.15,8.89,4.06,4.25
607.0,-0.18,8.91,3.86,4.24
609.0,-0.29,8.88,3.73,4.25
612.0,-0.39,8.98,3.62,4.27
614.0,-0.44,9.11,3.56,4.25
617.0,-0.46,9.15,3.4,4.24
619.0,-0.47,9.2,3.29,4.24
622.0,-0.38,9.12,3.26,4.25
624.0,-0.36,9.14,3.25,4.24
627.0,-0.39,9.19,3.2,4.24
629.0,-0.27,9.14,3.3,4.24
632.0,-0.32,9.15,3.42,4.25
634.0,-0.26,9.09,3.38,4.25
637.0,-0.25,9.08,3.14,4.25
639.0,-0.29,9.19,3.25,4.25
642.0,-0.24,9.24,3.31,4.27
652.0,-0.21,8.98,3.27,4.27
654.0,-0.15,8.9,3.34,4.25
657.0,-0.12,8.85,3.31,4.25
659.0,-0.07,8.74,3.3,4.25
662.0,-0.06,8.78,3.35,4.27
664.0,-0.08,8.82,3.52,4.25
666.0,-0.11,8.82,3.48,4.22
669.0,-0.14,8.91,3.45,4.25
672.0,-0.2,9.02,3.34,4.25
674.0,-0.26,9.11,3.31,4.25
677.0,-0.25,9.09,3.28,4.25
679.0,-0.24,9.16,3.29,4.25
682.0,-0.21,9.18,3.27,4.24
684.0,-0.17,9.13,3.25,4.24
687.0,-0.17,9.16,3.23,4.24
689.0,-0.17,9.14,3.21,4.25
691.0,-0.26,9.13,3.31,4.25
694.0,-0.2,9.21,3.27,4.24
696.0,-0.25,9.19,3.33,4.24
699.0,-0.23,9.27,3.3,4.22
701.0,-0.26,9.17,3.4,4.25
704.0,-0.27,9.13,3.28,4.27
706.0,-0.3,9.12,3.26,4.25
709.0,-0.27,9.1,3.28,4.25
711.0,-0.2,8.99,3.33,4.25
714.0,-0.04,9.01,3.33,4.25
716.0,-0.05,8.98,3.44,4.25
719.0,0.0,8.92,3.57,4.24
721.0,0.04,8.92,3.66,4.25
724.0,-0.01,8.95,3.76,4.24
726.0,0.01,8.88,3.75,4.25
729.0,-0.05,8.91,3.77,4.24
731.0,-0.06,8.86,3.75,4.25
734.0,-0.1,8.85,3.72,4.25
736.0,-0.13,8.84,3.71,4.27
739.0,-0.07,8.84,3.64,4.25
741.0,-0.08,8.75,3.62,4.27
744.0,-0.06,8.81,3.61,4.24
746.0,-0.04,8.81,3.62,4.25
749.0,0.03,8.8,3.6,4.25
751.0,0.08,8.85,3.45,4.25
754.0,0.1,8.94,3.51,4.25
756.0,0.2,8.95,3.65,4.27
759.0,0.12,9.08,3.47,4.25
761.0,0.05,8.98,3.57,4.25
764.0,-0.06,9.13,3.51,4.25
766.0,-0.18,9.11,3.49,4.25
769.0,-0.15,9.16,3.79,4.2
771.0,-0.2,8.98,3.71,4.25
774.0,-0.16,9.02,3.59,4.27
776.0,-0.16,8.98,3.54,4.25
779.0,-0.21,9.04,3.4,4.25
781.0,-0.32,9.0,3.29,4.25
784.0,-0.38,9.0,3.37,4.25
786.0,-0.43,9.03,3.52,4.25
789.0,-0.4,9.08,3.59,4.24
791.0,-0.39,9.16,3.72,4.25
794.0,-0.33,9.18,3.66,4.24
797.0,-0.32,9.21,3.58,4.24
799.0,-0.35,9.26,3.58,4.25
801.0,-0.44,9.18,3.49,4.24
804.0,-0.47,9.13,3.34,4.25
806.0,-0.63,9.11,3.42,4.25
809.0,-0.57,9.08,3.55,4.24
811.0,-0.55,9.11,3.65,4.24
814.0,-0.53,9.07,3.59,4.25
816.0,-0.49,9.17,3.65,4.24
819.0,-0.41,9.2,3.61,4.24
821.0,-0.36,9.12,3.62,4.25
831.0,-0.47,9.11,3.63,4.25
834.0,-0.45,9.13,3.63,4.25
836.0,-0.47,9.02,3.69,4.24
839.0,-0.56,9.04,3.82,4.25
841.0,-0.46,9.16,3.85,4.25
844.0,-0.46,9.15,3.85,4.27
846.0,-0.36,9.17,3.66,4.24
849.0,-0.37,9.21,3.63,4.25
851.0,-0.49,9.22,3.34,4.25
854.0,-0.47,9.1,3.26,4.24
856.0,-0.51,9.07,3.33,4.22
859.0,-0.58,9.0,3.31,4.25
861.0,-0.54,9.0,3.34,4.25
864.0,-0.46,8.96,3.56,4.25
866.0,-0.34,9.07,3.5,4.24
869.0,-0.38,9.12,3.49,4.25
871.0,-0.38,9.2,3.59,4.22
874.0,-0.38,9.27,3.7,4.25
876.0,-0.33,9.22,3.68,4.25
879.0,-0.37,9.16,3.79,4.25
881.0,-0.3,9.2,3.73,4.27
884.0,-0.41,9.07,3.71,4.27
886.0,-0.4,9.05,3.72,4.24
889.0,-0.36,8.94,3.86,4.25
891.0,-0.44,8.88,3.75,4.25
894.0,-0.45,8.84,3.74,4.25
896.0,-0.5,8.91,3.83,4.24
899.0,-0.55,8.93,3.91,4.24
901.0,-0.62,8.93,3.95,4.27
904.0,-0.64,9.05,4.03,4.24
906.0,-0.63,9.09,3.94,4.24
909.0,-0.64,9.11,3.84,4.27
911.0,-0.62,9.09,3.79,4.25
914.0,-0.7,9.13,3.82,4.25
916.0,-0.59,9.04,3.84,4.24
919.0,-0.58,9.06,3.8,4.27
921.0,-0.54,9.11,3.8,4.24
924.0,-0.5,9.04,3.74,4.24
926.0,-0.48,9.07,3.77,4.25
929.0,-0.5,9.08,3.81,4.25
931.0,-0.57,9.09,3.76,4.27
934.0,-0.66,9.12,3.75,4.25
936.0,-0.62,9.1,3.76,4.27
939.0,-0.69,9.13,3.71,4.25
941.0,-0.61,9.14,3.77,4.25
944.0,-0.68,9.21,3.76,4.24
946.0,-0.6,9.07,3.79,4.25
949.0,-0.56,9.08,3.78,4.27
951.0,-0.55,9.05,3.8,4.24
954.0,-0.59,9.04,3.9,4.25
956.0,-0.55,9.05,3.92,4.27
959.0,-0.55,9.06,3.92,4.25
961.0,-0.61,9.08,3.93,4.24
964.0,-0.7,9.17,3.82,4.25
966.0,-0.65,9.17,4.17,4.24
969.0,-0.72,8.95,3.77,4.25
971.0,-0.68,8.87,3.44,4.25
974.0,-0.86,9.1,3.44,4.24
976.0,-0.99,9.33,3.72,4.25
979.0,-0.91,9.32,4.06,4.25
981.0,-0.7,9.21,4.14,4.25
984.0,-0.6,8.95,3.86,4.25
986.0,-0.45,8.86,3.83,4.24
989.0,-0.44,8.78,3.78,4.26
991.0,-0.46,8.95,3.83,4.24
994.0,-0.54,9.08,3.92,4.27
996.0,-0.56,9.21,4.02,4.25
999.0,-0.6,9.14,3.99,4.25
1001.0,-0.55,9.14,3.95,4.24
1004.0,-0.44,9.06,3.87,4.24
1014.0,-0.5,9.02,4.05,4.25
1016.0,-0.49,9.05,4.15,4.27
1019.0,-0.49,9.13,4.16,4.25
1021.0,-0.36,9.13,4.03,4.27
1024.0,-0.34,9.07,3.94,4.27
1026.0,-0.38,9.06,3.82,4.25
1029.0,-0.34,9.01,3.89,4.25
1031.0,-0.33,8.96,3.92,4.25
1034.0,-0.38,8.9,3.96,4.25
1036.0,-0.37,8.92,3.94,4.25
1039.0,-0.35,8.97,3.87,4.27
1041.0,-0.46,8.97,3.87,4.25
1044.0,-0.47,9.11,3.81,4.25
1046.0,-0.47,9.16,3.79,4.25
1049.0,-0.56,9.14,3.85,4.25
1051.0,-0.56,9.11,3.82,4.27
1054.0,-0.51,9.15,3.89,4.25
1056.0,-0.56,9.16,3.87,4.24
1059.0,-0.47,9.1,3.9,4.25
1061.0,-0.5,9.12,3.87,4.25
1064.0,-0.45,9.17,3.92,4.24
1066.0,-0.44,9.06,3.95,4.25
1069.0,-0.45,9.1,3.94,4.26
1071.0,-0.42,9.09,3.9,4.25
1074.0,-0.31,9.16,3.94,4.25
1076.0,-0.43,9.09,3.82,4.22
1079.0,-0.46,9.04,3.8,4.27
1081.0,-0.41,9.04,3.85,4.27
1084.0,-0.43,9.05,3.83,4.25
1086.0,-0.44,9.1,3.85,4.25
1089.0,-0.4,9.12,3.76,4.27
1091.0,-0.44,9.16,3.75,4.25
1094.0,-0.47,9.08,3.64,4.25
1096.0,-0.5,9.12,3.64,4.25
1099.0,-0.57,9.08,3.57,4.27
1101.0,-0.48,9.1,3.7,4.24
1104.0,-0.45,9.19,3.67,4.25
1106.0,-0.43,9.26,3.9,4.25
1109.0,-0.36,9.36,3.83,4.25
1119.0,-0.23,9.29,3.92,4.24
1121.0,-0.26,9.26,3.95,4.25
1124.0,-0.36,9.16,3.87,4.24
1126.0,-0.41,9.21,3.72,4.24
1129.0,-0.46,9.17,3.82,4.25
1131.0,-0.52,9.09,3.58,4.27
1134.0,-0.54,9.14,3.53,4.25
1136.0,-0.58,9.04,3.61,4.25
1139.0,-0.55,9.18,3.71,4.25
1141.0,-0.49,9.22,3.7,4.22
1144.0,-0.43,9.22,3.74,4.24
1146.0,-0.41,9.25,3.75,4.25
1149.0,-0.35,9.29,3.71,4.27
1151.0,-0.25,9.27,3.71,4.24
1154.0,-0.32,9.32,3.68,4.25
1156.0,-0.25,9.16,3.82,4.25
1159.0,-0.38,9.19,3.78,4.24
1161.0,-0.37,9.19,3.84,4.25
1164.0,-0.41,9.19,3.84,4.25
1166.0,-0.44,9.07,3.85,4.25
1169.0,-0.4,9.14,3.8,4.25
1171.0,-0.46,9.11,3.73,4.25
1174.0,-0.43,9.18,3.76,4.27
1176.0,-0.45,9.09,3.76,4.25
1179.0,-0.43,9.12,3.7,4.21
1181.0,-0.47,9.09,3.66,4.25
1184.0,-0.46,9.03,3.67,4.22
1186.0,-0.46,9.1,3.73,4.22
1189.0,-0.47,9.11,3.67,4.24
1199.0,-0.47,9.24,3.75,4.25
1201.0,-0.47,9.23,3.65,4.27
1204.0,-0.48,9.16,3.58,4.24
1206.0,-0.46,9.09,3.66,4.24
1209.0,-0.45,9.09,3.75,4.24
1211.0,-0.46,9.14,3.8,4.25
1214.0,-0.43,9.09,3.76,4.25
1216.0,-0.35,9.07,3.78,4.25
1219.0,-0.4,9.08,3.74,4.25
1221.0,-0.4,9.13,3.69,4.28
1224.0,-0.34,9.03,3.63,4.27
1226.0,-0.35,9.04,3.66,4.27
1229.0,-0.34,9.05,3.78,4.25
1231.0,-0.37,9.05,3.71,4.25
1234.0,-0.33,9.03,3.82,4.28
1236.0,-0.29,9.09,3.79,4.24
1239.0,-0.38,9.08,3.68,4.27
1241.0,-0.37,9.04,3.67,4.27
1244.0,-0.38,9.09,3.71,4.25
1246.0,-0.39,9.09,3.72,4.25
1249.0,-0.44,9.16,3.8,4.25
1251.0,-0.37,9.23,3.85,4.22
1254.0,-0.35,9.3,3.84,4.22
1256.0,-0.29,9.24,3.74,4.25
1259.0,-0.36,9.22,3.62,4.25
1264.0,-0.43,9.18,3.55,4.27
1266.0,-0.38,9.18,3.61,4.25
1269.0,-0.4,9.24,3.64,4.25
1271.0,-0.4,9.18,3.64,4.22
1274.0,-0.32,9.2,3.67,4.22
1276.0,-0.36,9.3,3.68,4.25
1279.0,-0.28,9.26,3.57,4.25
1281.0,-0.27,9.24,3.55,4.25
1284.0,-0.35,9.24,3.66,4.25
1286.0,-0.39,9.21,3.67,4.25
1289.0,-0.35,9.27,3.68,4.25
1291.0,-0.32,9.22,3.69,4.25
1294.0,-0.37,9.24,3.76,4.25
1296.0,-0.4,9.24,3.72,4.25
1299.0,-0.38,9.26,3.71,4.2
1319.0,-0.06,9.22,3.56,4.2
1321.0,0.01,9.19,3.55,4.22
1324.0,0.03,9.2,3.59,4.2
1326.0,0.14,9.13,3.58,4.25
1329.0,0.1,9.26,3.62,4.24
1331.0,0.09,9.25,3.69,4.25
1334.0,0.06,9.16,3.65,4.25
1339.0,-0.08,9.23,3.74,4.24
1341.0,-0.15,9.21,3.68,4.25
1344.0,-0.14,9.2,3.67,4.25
1346.0,-0.19,9.24,3.64,4.24
1349.0,-0.19,9.1,3.62,4.25
1351.0,-0.17,9.15,3.66,4.24
1354.0,-0.24,9.17,3.71,4.25
1356.0,-0.22,9.21,3.66,4.27
1359.0,-0.15,9.2,3.69,4.25
1361.0,-0.2,9.23,3.63,4.24
1364.0,-0.2,9.23,3.62,4.25
1366.0,-0.21,9.23,3.67,4.25
1369.0,-0.22,9.3,3.61,4.25
1371.0,-0.18,9.33,3.56,4.24
1374.0,-0.21,9.3,3.59,4.24
1376.0,-0.21,9.16,3.58,4.25
1379.0,-0.2,9.17,3.58,4.27
1381.0,-0.22,9.17,3.62,4.25
1384.0,-0.18,9.12,3.6,4.22
1386.0,-0.25,9.08,3.59,4.25
1389.0,-0.26,9.05,3.6,4.27
1391.0,-0.19,9.11,3.62,4.25
1394.0,-0.17,9.14,3.7,4.24
1396.0,-0.22,9.14,3.66,4.27
1399.0,-0.18,9.07,3.64,4.25
1409.0,-0.19,9.13,3.58,4.24
1411.0,-0.11,9.14,3.56,4.27
1414.0,-0.1,9.12,3.49,4.25
1416.0,-0.03,9.17,3.56,4.27
1419.0,-0.0,9.02,3.56,4.25
1421.0,0.11,9.09,3.61,4.24
1424.0,0.15,9.05,3.54,4.25
1426.0,0.09,9.14,3.51,4.25
1429.0,0.04,9.16,3.64,4.24
1431.0,-0.01,9.1,3.55,4.25
1434.0,-0.04,9.16,3.48,4.25
1436.0,-0.16,9.14,3.5,4.25
1439.0,-0.11,9.22,3.52,4.24
1441.0,-0.09,9.15,3.49,4.24
1444.0,-0.16,9.04,3.4,4.25
1446.0,-0.15,9.06,3.31,4.24
1449.0,-0.15,9.06,3.37,4.25
1451.0,-0.18,9.11,3.48,4.25
1454.0,-0.22,9.11,3.38,4.25
1456.0,-0.21,9.17,3.45,4.25
1459.0,-0.26,9.16,3.39,4.25
1461.0,-0.31,9.25,3.33,4.25
1464.0,-0.3,9.27,3.37,4.25
1466.0,-0.32,9.37,3.4,4.25
1469.0,-0.39,9.37,3.46,4.25
1471.0,-0.42,9.35,3.5,4.25
1474.0,-0.31,9.34,3.43,4.25
1476.0,-0.33,9.3,3.44,4.25
1479.0,-0.27,9.26,3.44,4.24
1481.0,-0.34,9.24,3.44,4.25
1484.0,-0.27,9.18,3.41,4.25
1486.0,-0.2,9.25,3.47,4.25
1489.0,-0.23,9.28,3.52,4.25
1491.0,-0.16,9.28,3.47,4.25
1494.0,-0.16,9.3,3.52,4.25
1496.0,-0.16,9.26,3.57,4.25
1499.0,-0.17,9.24,3.66,4.25
1501.0,-0.06,9.21,3.66,4.25
1504.0,-0.09,9.1,3.69,4.26
1506.0,-0.15,9.13,3.59,4.25
1509.0,-0.2,9.11,3.56,4.25
1511.0,-0.34,9.28,3.35,4.22
1514.0,-0.57,9.14,3.01,4.24
1524.0,-0.21,9.19,4.07,4.25
1526.0,0.08,9.38,4.02,4.25
1529.0,0.23,9.5,3.81,4.25
1531.0,0.17,9.52,3.49,4.24
1534.0,0.06,9.42,3.25,4.27
1536.0,-0.18,9.33,3.19,4.25
1539.0,-0.39,9.15,3.28,4.25
1541.0,-0.46,8.98,3.5,4.25
1544.0,-0.48,8.95,3.6,4.25
1546.0,-0.27,8.95,3.66,4.27
1549.0,-0.11,8.97,3.67,4.25
1551.0,-0.05,9.02,3.61,4.25
1554.0,0.01,9.15,3.66,4.25
1556.0,0.01,9.24,3.77,4.25
1559.0,-0.01,9.34,3.77,4.24
1561.0,-0.12,9.32,3.68,4.25
1564.0,-0.22,9.3,3.67,4.25
1566.0,-0.29,9.22,3.6,4.25
1569.0,-0.31,9.16,3.64,4.24
1571.0,-0.32,9.08,3.56,4.24
1574.0,-0.34,9.12,3.52,4.25
1576.0,-0.38,9.07,3.54,4.25
1579.0,-0.28,9.07,3.58,4.24
1581.0,-0.4,9.11,3.54,4.25
1584.0,-0.33,9.16,3.61,4.25
1586.0,-0.35,9.14,3.63,4.25
1589.0,-0.3,9.22,3.63,4.25
1591.0,-0.29,9.24,3.64,4.25
1594.0,-0.28,9.21,3.68,4.24
1596.0,-0.27,9.2,3.6,4.24
1599.0,-0.25,9.22,3.64,4.25
1601.0,-0.29,9.18,3.61,4.24
1604.0,-0.34,9.19,3.7,4.25
1606.0,-0.34,9.19,3.68,4.27
1609.0,-0.35,9.19,3.6,4.25
1611.0,-0.35,9.24,3.65,4.25
1614.0,-0.4,9.24,3.68,4.22
1616.0,-0.38,9.14,3.59,4.24
1619.0,-0.32,9.21,3.55,4.25
1621.0,-0.3,9.18,3.62,4.25
1631.0,-0.18,9.16,3.65,4.25
1634.0,-0.15,9.14,3.7,4.24
1636.0,-0.14,9.3,3.62,4.25
1639.0,-0.21,9.22,3.68,4.22
1641.0,-0.24,9.26,3.7,4.25
1644.0,-0.34,9.17,3.68,4.25
1646.0,-0.26,9.21,3.67,4.25
1649.0,-0.31,9.14,3.65,4.27
1651.0,-0.32,9.08,3.6,4.27
1654.0,-0.31,9.11,3.69,4.25
1656.0,-0.3,9.16,3.69,4.25
1659.0,-0.33,9.07,3.63,4.25
1661.0,-0.32,9.12,3.62,4.25
1664.0,-0.34,9.2,3.58,4.25
1666.0,-0.26,9.14,3.58,4.24
1669.0,-0.28,9.1,3.59,4.24
1671.0,-0.25,9.02,3.65,4.25
1674.0,-0.22,9.06,3.66,4.25
1676.0,-0.2,9.1,3.62,4.25
1679.0,-0.17,9.07,3.7,4.27
1681.0,-0.22,9.04,3.66,4.25
1684.0,-0.2,9.11,3.58,4.25
1686.0,-0.18,9.07,3.53,4.25
1689.0,-0.17,9.04,3.53,4.25
1691.0,-0.14,8.99,3.63,4.24
1694.0,-0.16,9.02,3.73,4.25
1696.0,-0.14,9.01,3.64,4.25
1699.0,-0.21,8.99,3.69,4.27
1701.0,-0.17,9.01,3.65,4.25
1704.0,-0.25,9.04,3.65,4.25
1706.0,-0.16,8.95,3.55,4.25
1709.0,-0.23,9.01,3.65,4.25
1711.0,-0.21,9.07,3.61,4.25
1714.0,-0.22,9.06,3.7,4.25
1716.0,-0.26,9.02,3.62,4.22
1719.0,-0.19,9.03,3.69,4.24
1721.0,-0.23,9.01,3.75,4.25
1724.0,-0.3,9.05,3.71,4.24
1726.0,-0.25,9.02,3.71,4.25
1736.0,-0.33,9.04,3.69,4.25
1739.0,-0.26,8.98,3.66,4.25
1741.0,-0.22,9.03,3.66,4.24
1744.0,-0.3,9.08,3.64,4.24
1746.0,-0.3,9.08,3.61,4.27
1749.0,-0.27,9.09,3.58,4.25
1751.0,-0.32,9.09,3.58,4.24
1754.0,-0.35,9.06,3.43,4.25
1756.0,-0.38,9.12,3.55,4.25
1759.0,-0.34,9.1,3.51,4.27
1761.0,-0.27,9.07,3.56,4.25
1764.0,-0.26,9.14,3.53,4.27
1766.0,-0.31,9.15,3.59,4.25
1769.0,-0.26,9.12,3.54,4.27
1771.0,-0.27,9.06,3.59,4.27
1774.0,-0.38,9.09,3.59,4.23
