Acc conf(10), Acc range(2), Power conf(1), Power ctrl(4), Dummy(2)
280.0,-7.13,5.5,4.04,4.25
282.0,-7.13,5.5,3.95,4.25
285.0,-7.11,5.54,4.09,4.27
287.0,-7.01,5.56,4.06,4.27
290.0,-6.91,5.67,4.08,4.25
293.0,-6.8,5.69,4.16,4.25
295.0,-6.74,5.76,4.19,4.25
297.0,-6.7,5.76,4.36,4.25
300.0,-6.47,5.79,4.39,4.25
302.0,-6.27,5.74,4.56,4.25
305.0,-6.25,5.71,4.75,4.27
307.0,-6.11,5.69,4.79,4.25
310.0,-5.96,5.67,4.93,4.25
312.0,-5.85,5.59,4.95,4.25
315.0,-5.66,5.52,5.05,4.25
317.0,-5.59,5.48,5.22,4.25
320.0,-5.34,5.43,5.45,4.27
322.0,-5.28,5.42,5.58,4.24
325.0,-5.16,5.53,5.92,4.25
327.0,-4.97,5.65,6.35,4.25
330.0,-4.88,5.71,6.74,4.25
332.0,-4.68,5.79,7.01,4.25
335.0,-4.45,5.77,7.05,4.24
337.0,-4.38,5.76,7.02,4.25
340.0,-4.26,5.68,6.93,4.25
342.0,-4.24,5.71,6.9,4.25
345.0,-4.26,5.66,6.83,4.25
347.0,-4.37,5.61,6.96,4.24
350.0,-4.54,5.59,6.93,4.25
352.0,-4.64,5.71,6.74,4.25
355.0,-4.91,5.64,6.6,4.25
357.0,-5.19,5.76,6.39,4.25
365.0,-5.82,6.05,6.33,4.25
367.0,-5.71,6.11,6.28,4.25
370.0,-5.74,6.29,6.03,4.27
372.0,-5.62,6.36,5.63,4.23
375.0,-5.41,6.39,5.37,4.25
377.0,-5.16,6.62,5.18,4.25
380.0,-5.2,6.16,5.39,4.24
382.0,-4.94,6.4,4.98,4.25
385.0,-4.75,6.75,4.76,4.25
387.0,-4.45,7.19,4.7,4.25
390.0,-4.91,6.37,4.94,4.25
392.0,-5.42,5.09,5.77,4.27
395.0,-5.08,6.54,4.84,4.25
397.0,-4.97,6.11,5.62,4.24
400.0,-4.68,6.26,5.4,4.25
403.0,-4.41,6.15,5.61,4.24
405.0,-4.15,6.18,5.36,4.25
408.0,-3.97,6.12,5.3,4.25
410.0,-3.79,6.1,5.42,4.25
413.0,-3.65,6.12,5.86,4.25
415.0,-3.35,6.1,6.15,4.25
418.0,-3.1,6.14,6.44,4.25
420.0,-2.75,6.16,6.5,4.25
423.0,-2.57,6.13,6.55,4.25
425.0,-2.47,6.2,6.56,4.25
428.0,-2.29,6.24,6.58,4.27
430.0,-2.36,6.23,6.7,4.25
433.0,-2.37,6.24,6.69,4.25
435.0,-2.39,6.17,6.59,4.25
438.0,-2.44,6.16,6.39,4.24
440.0,-2.58,6.16,6.2,4.24
443.0,-2.69,6.1,6.05,4.25
445.0,-2.88,6.06,5.88,4.25
448.0,-2.96,6.07,5.82,4.25
450.0,-3.08,5.99,5.63,4.25
453.0,-3.11,6.01,5.43,4.25
455.0,-3.12,6.0,5.23,4.25
458.0,-3.04,6.1,5.08,4.27
460.0,-3.06,6.08,5.02,4.24
463.0,-3.12,6.01,4.92,4.24
465.0,-3.11,6.13,4.74,4.25
468.0,-3.08,6.19,4.73,4.25
470.0,-3.06,6.36,4.54,4.24
473.0,-3.04,6.36,4.45,4.27
475.0,-3.03,6.41,4.41,4.25
478.0,-3.05,6.46,4.36,4.25
480.0,-3.11,6.55,4.27,4.27
483.0,-3.17,6.57,4.29,4.27
485.0,-3.26,6.59,4.26,4.25
488.0,-3.27,6.54,4.18,4.25
490.0,-3.34,6.52,4.14,4.25
493.0,-3.41,6.49,4.09,4.25
495.0,-3.48,6.43,3.97,4.25
498.0,-3.47,6.41,3.98,4.25
500.0,-3.54,6.36,3.85,4.27
510.0,-3.2,6.48,3.69,4.25
513.0,-3.12,6.53,3.62,4.25
515.0,-2.99,6.59,3.53,4.25
518.0,-2.8,6.64,3.49,4.25
520.0,-2.72,6.65,3.44,4.25
523.0,-2.53,6.68,3.45,4.23
525.0,-2.41,6.67,3.42,4.25
528.0,-2.4,6.66,3.41,4.25
530.0,-2.26,6.66,3.36,4.27
533.0,-2.17,6.61,3.33,4.27
535.0,-2.05,6.55,3.37,4.25
538.0,-1.94,6.5,3.51,4.25
540.0,-1.86,6.61,3.4,4.24
543.0,-1.76,6.65,3.5,4.25
545.0,-1.72,6.65,3.39,4.25
548.0,-1.61,6.68,3.48,4.27
550.0,-1.56,6.73,3.46,4.25
553.0,-1.47,6.84,3.56,4.25
555.0,-1.53,6.77,3.67,4.25
558.0,-1.45,6.79,3.58,4.25
560.0,-1.53,6.8,3.49,4.27
563.0,-1.49,6.84,3.48,4.25
565.0,-1.64,6.9,3.33,4.22
568.0,-1.64,6.95,3.3,4.24
570.0,-1.7,7.02,3.29,4.25
573.0,-1.81,7.08,3.13,4.25
575.0,-1.8,7.19,3.11,4.27
578.0,-1.89,7.37,3.05,4.25
580.0,-1.9,7.44,3.02,4.25
583.0,-1.89,7.51,2.93,4.25
585.0,-1.95,7.6,2.87,4.27
588.0,-1.86,7.71,2.83,4.25
590.0,-1.84,7.72,2.79,4.25
593.0,-1.87,7.82,2.77,4.25
595.0,-1.81,7.92,2.8,4.25
598.0,-1.68,7.88,2.77,4.25
600.0,-1.56,7.93,2.67,4.25
603.0,-1.52,8.0,2.74,4.25
605.0,-1.43,8.03,2.73,4.25
608.0,-1.33,8.06,2.78,4.27
610.0,-1.12,8.11,2.94,4.25
613.0,-1.03,8.21,3.01,4.25
615.0,-0.81,8.22,2.95,4.25
618.0,-0.75,8.32,2.93,4.25
620.0,-0.6,8.26,3.08,4.25
623.0,-0.48,8.32,3.17,4.25
625.0,-0.43,8.46,3.09,4.25
628.0,-0.42,8.5,3.17,4.25
630.0,-0.31,8.59,3.23,4.24
633.0,-0.24,8.7,3.25,4.25
635.0,-0.16,8.77,3.34,4.25
638.0,-0.11,8.89,3.38,4.25
640.0,-0.14,8.9,3.24,4.23
643.0,-0.09,9.07,3.27,4.24
645.0,-0.07,9.19,3.19,4.25
648.0,-0.02,9.33,3.23,4.27
650.0,-0.04,9.44,3.17,4.25
653.0,-0.02,9.58,3.2,4.25
655.0,0.0,9.77,2.98,4.25
658.0,-0.06,9.92,3.02,4.25
660.0,-0.17,10.03,2.85,4.25
663.0,-0.23,10.17,2.81,4.25
665.0,-0.15,10.4,2.96,4.25
668.0,-0.13,10.46,3.03,4.22
670.0,-0.05,10.58,3.13,4.25
673.0,-0.06,10.66,2.99,4.25
675.0,-0.05,10.74,2.92,4.25
678.0,-0.1,11.02,2.15,4.25
688.0,-0.15,11.27,3.32,4.25
690.0,-0.1,11.44,3.2,4.25
693.0,-0.11,11.53,2.86,4.27
695.0,-0.14,11.57,2.66,4.25
698.0,-0.21,11.7,2.8,4.24
700.0,-0.08,11.75,2.97,4.25
703.0,-0.14,11.84,3.06,4.24
705.0,-0.17,11.91,3.04,4.25
708.0,-0.21,12.01,3.01,4.23
710.0,-0.24,12.16,2.87,4.25
713.0,-0.3,12.17,2.91,4.24
715.0,-0.36,12.29,2.83,4.25
718.0,-0.42,12.43,2.86,4.27
720.0,-0.46,12.47,2.83,4.25
723.0,-0.43,12.57,2.69,4.27
725.0,-0.42,12.66,2.7,4.25
728.0,-0.48,12.77,2.62,4.25
730.0,-0.63,12.8,2.65,4.25
733.0,-0.66,12.89,2.66,4.25
735.0,-0.78,13.03,2.54,4.25
738.0,-1.04,13.02,2.32,4.24
740.0,-1.43,13.1,2.17,4.25
743.0,-1.8,13.16,1.79,4.22
745.0,-2.05,13.23,1.54,4.24
748.0,-2.38,13.32,1.42,4.25
750.0,-2.64,13.38,1.36,4.25
753.0,-2.8,13.49,1.17,4.25
755.0,-2.92,13.53,1.13,4.25
758.0,-2.91,13.67,1.09,4.25
760.0,-2.84,13.73,1.05,4.25
763.0,-2.79,13.74,0.9,4.25
765.0,-2.64,13.84,0.9,4.25
768.0,-2.61,13.86,0.98,4.25
770.0,-2.49,13.91,0.8,4.21
773.0,-2.51,13.87,0.86,4.24
775.0,-2.54,13.81,0.82,4.25
778.0,-2.58,13.85,0.87,4.24
780.0,-2.67,13.69,0.91,4.24
783.0,-2.78,13.66,1.02,4.25
793.0,-2.75,13.26,1.27,4.25
795.0,-2.79,13.27,1.16,4.25
798.0,-2.71,13.15,1.21,4.25
800.0,-2.66,13.06,1.4,4.25
803.0,-2.55,12.98,1.46,4.25
805.0,-2.51,12.84,1.53,4.25
808.0,-2.55,12.7,1.56,4.25
810.0,-2.37,12.65,1.55,4.24
813.0,-2.29,12.52,1.6,4.25
815.0,-2.25,12.43,1.68,4.25
818.0,-2.18,12.34,1.77,4.25
820.0,-2.1,12.31,1.85,4.25
823.0,-1.95,12.19,2.0,4.25
825.0,-1.85,12.09,2.08,4.25
828.0,-1.8,12.02,2.11,4.25
830.0,-1.67,11.96,2.13,4.25
833.0,-1.65,11.89,2.23,4.25
835.0,-1.47,11.79,2.29,4.25
838.0,-1.49,11.68,2.4,4.25
840.0,-1.4,11.51,2.48,4.25
843.0,-1.27,11.44,2.48,4.27
845.0,-1.17,11.35,2.48,4.22
848.0,-1.08,11.16,2.62,4.22
850.0,-1.05,11.13,2.74,4.24
853.0,-0.93,10.93,2.64,4.25
855.0,-0.93,10.87,2.52,4.25
858.0,-0.83,10.86,2.57,4.27
860.0,-0.81,10.75,2.49,4.27
863.0,-0.72,10.64,2.52,4.25
865.0,-0.75,10.58,2.55,4.25
868.0,-0.67,10.58,2.53,4.25
870.0,-0.68,10.55,2.48,4.25
873.0,-0.75,10.45,2.25,4.21
875.0,-0.83,10.39,2.03,4.24
878.0,-0.85,10.36,1.93,4.25
880.0,-0.88,10.22,2.1,4.24
883.0,-0.9,10.17,1.93,4.25
885.0,-0.82,10.17,1.89,4.25
888.0,-0.97,10.07,1.86,4.25
890.0,-0.93,10.11,1.54,4.2
893.0,-1.14,10.06,1.55,4.25
903.0,-1.41,9.98,1.25,4.26
905.0,-1.41,9.87,1.4,4.25
908.0,-1.51,9.89,1.23,4.25
910.0,-1.53,9.75,1.28,4.25
913.0,-1.56,9.74,1.25,4.25
915.0,-1.63,9.63,1.23,4.25
918.0,-1.66,9.52,1.1,4.24
920.0,-1.71,9.48,1.08,4.25
923.0,-1.73,9.42,1.01,4.25
925.0,-1.79,9.3,1.02,4.25
928.0,-1.83,9.24,1.04,4.25
930.0,-1.82,9.2,1.08,4.25
933.0,-1.91,9.11,1.07,4.24
935.0,-1.92,9.05,1.07,4.27
938.0,-1.97,8.97,0.99,4.25
940.0,-2.05,8.88,0.98,4.25
943.0,-2.04,8.81,0.93,4.25
945.0,-2.11,8.71,1.06,4.24
948.0,-2.29,8.72,0.99,4.22
950.0,-2.26,8.64,0.92,4.25
953.0,-2.32,8.64,0.83,4.24
955.0,-2.35,8.63,0.77,4.25
958.0,-2.5,8.56,0.78,4.27
960.0,-2.58,8.55,0.7,4.25
963.0,-2.67,8.52,0.65,4.25
965.0,-2.73,8.56,0.6,4.25
968.0,-2.76,8.51,0.6,4.25
970.0,-2.81,8.57,0.53,4.25
973.0,-2.87,8.62,0.4,4.25
975.0,-3.03,8.76,0.13,4.22
978.0,-3.09,8.82,-0.02,4.25
980.0,-3.12,8.99,0.06,4.27
983.0,-3.07,9.01,0.17,4.25
985.0,-2.97,9.07,0.4,4.27
988.0,-3.04,8.98,0.07,4.25
990.0,-2.69,9.15,0.08,4.25
993.0,-2.97,9.02,-0.1,4.25
995.0,-3.07,9.07,-0.06,4.27
998.0,-3.02,9.05,0.31,4.25
1000.0,-2.88,9.16,0.51,4.25
1003.0,-3.06,8.84,-0.04,4.25
1005.0,-2.81,9.01,0.36,4.25
1008.0,-2.82,9.05,0.43,4.2
1010.0,-2.75,9.08,0.46,4.2
1013.0,-2.75,9.09,0.48,4.23
1015.0,-2.8,9.13,0.52,4.2
1018.0,-2.77,9.13,0.48,4.2
1020.0,-2.72,9.17,0.74,4.22
1023.0,-2.68,9.15,0.86,4.22
1033.0,-2.75,9.3,0.99,4.25
1035.0,-2.62,9.35,1.18,4.24
1038.0,-2.62,9.45,1.28,4.24
1040.0,-2.62,9.52,1.31,4.25
1043.0,-2.78,9.54,1.25,4.25
1045.0,-2.83,9.73,0.99,4.24
1048.0,-2.56,9.47,1.63,4.24
1050.0,-2.43,9.55,1.48,4.22
1053.0,-2.44,9.44,1.69,4.25
1055.0,-2.53,9.46,1.15,4.27
1058.0,-2.6,9.42,1.25,4.28
1060.0,-2.62,9.41,1.46,4.24
1063.0,-2.43,9.47,1.78,4.25
1065.0,-2.4,9.58,1.7,4.27
1068.0,-2.57,9.65,1.52,4.25
1070.0,-2.56,9.66,1.34,4.25
1073.0,-2.68,9.76,1.3,4.25
1075.0,-2.68,9.84,1.39,4.25
1078.0,-2.63,9.91,1.51,4.22
1080.0,-2.78,9.87,1.53,4.25
1083.0,-2.71,9.91,1.44,4.27
1085.0,-2.71,9.92,1.56,4.25
1088.0,-2.77,10.03,1.39,4.27
1090.0,-2.75,10.06,1.33,4.25
1093.0,-2.83,10.09,1.23,4.27
1095.0,-2.87,10.2,1.31,4.25
1098.0,-2.85,10.2,1.36,4.25
1100.0,-2.92,10.38,1.51,4.27
1103.0,-2.91,10.37,1.24,4.25
1105.0,-3.04,10.41,1.13,4.25
1108.0,-3.16,10.53,1.08,4.25
1110.0,-3.4,10.52,1.2,4.25
1113.0,-3.37,10.51,1.27,4.24
1123.0,-3.28,10.58,1.56,4.27
1125.0,-3.19,10.65,1.24,4.25
1128.0,-3.25,10.67,0.97,4.27
1130.0,-3.33,10.82,0.9,4.26
1133.0,-3.44,10.83,0.93,4.25
1135.0,-3.23,10.77,1.56,4.25
1138.0,-3.11,10.71,1.9,4.25
1140.0,-3.06,10.64,1.58,4.27
1143.0,-3.15,10.69,1.23,4.25
1145.0,-3.22,10.49,1.03,4.27
1148.0,-3.34,10.53,1.17,4.27
1150.0,-3.33,10.39,1.61,4.27
1153.0,-3.35,10.31,1.93,4.22
1155.0,-3.37,10.3,1.94,4.25
1158.0,-3.27,10.14,1.83,4.25
1160.0,-3.16,10.13,1.71,4.25
1163.0,-3.05,10.07,1.81,4.25
1165.0,-2.91,10.03,1.9,4.25
1168.0,-2.79,9.98,2.02,4.25
1170.0,-2.59,10.05,2.19,4.25
1173.0,-2.57,10.07,2.28,4.25
1175.0,-2.43,10.08,2.21,4.25
1178.0,-2.23,10.07,2.11,4.25
1180.0,-2.12,10.08,2.18,4.23
1183.0,-1.95,10.11,2.11,4.25
1185.0,-1.9,10.13,2.01,4.25
1188.0,-1.77,10.16,1.94,4.25
1198.0,-1.71,10.37,1.92,4.27
1200.0,-1.73,10.47,2.0,4.25
1203.0,-1.75,10.61,2.1,4.25
1205.0,-1.84,10.75,2.12,4.25
1208.0,-1.85,10.81,1.97,4.24
1210.0,-2.0,10.93,1.62,4.27
1213.0,-2.18,11.03,1.62,4.25
1215.0,-2.38,10.96,1.56,4.25
1218.0,-2.37,11.21,1.81,4.25
1220.0,-2.4,11.1,1.87,4.27
1223.0,-2.36,11.11,1.92,4.27
1225.0,-2.21,11.12,2.01,4.25
1228.0,-1.99,11.08,1.88,4.25
1230.0,-1.92,11.12,1.81,4.25
1233.0,-1.81,11.1,1.91,4.25
1235.0,-1.72,11.16,2.0,4.27
1238.0,-1.71,11.17,2.16,4.25
1240.0,-1.66,11.16,2.28,4.25
1243.0,-1.7,11.14,2.31,4.27
1245.0,-1.78,11.2,2.28,4.25
1248.0,-1.81,11.09,2.25,4.25
1250.0,-1.78,11.03,2.34,4.25
1253.0,-1.74,10.9,2.42,4.27
1255.0,-1.64,10.69,2.65,4.22
1258.0,-1.46,10.51,2.65,4.24
1260.0,-1.35,10.34,2.42,4.27
1263.0,-1.32,10.27,2.29,4.25
1265.0,-1.32,10.27,2.34,4.25
1275.0,-1.91,10.38,2.48,4.28
1278.0,-2.1,10.28,2.41,4.25
1280.0,-2.22,10.04,2.3,4.25
1283.0,-2.29,9.9,2.23,4.24
1285.0,-2.41,9.63,2.11,4.27
1288.0,-2.28,9.53,1.98,4.25
1290.0,-2.32,9.41,1.81,4.25
1293.0,-2.28,9.38,1.8,4.27
1295.0,-2.17,9.33,1.73,4.25
1298.0,-2.17,9.24,1.8,4.25
1300.0,-2.18,9.37,1.78,4.25
1303.0,-2.17,9.42,1.74,4.27
1305.0,-2.12,9.46,1.79,4.24
1308.0,-2.26,9.49,1.82,4.27
1310.0,-2.27,9.53,1.78,4.24
1313.0,-2.23,9.57,1.96,4.25
1315.0,-2.33,9.52,1.95,4.27
1318.0,-2.27,9.53,1.98,4.25
1320.0,-2.33,9.48,2.04,4.27
1323.0,-2.2,9.38,2.11,4.25
1325.0,-2.2,9.29,2.11,4.25
1328.0,-2.18,9.31,2.22,4.26
1330.0,-2.21,9.3,2.33,4.27
1333.0,-2.2,9.3,2.4,4.25
1335.0,-2.17,9.21,2.46,4.25
1338.0,-2.22,9.28,2.57,4.25
1340.0,-2.23,9.21,2.47,4.24
1343.0,-2.34,9.27,2.58,4.25
1345.0,-2.39,9.31,2.59,4.27
1348.0,-2.49,9.28,2.58,4.25
1350.0,-2.53,9.35,2.65,4.25
1353.0,-2.49,9.36,2.56,4.25
1355.0,-2.48,9.45,2.51,4.27
1358.0,-2.44,9.36,2.52,4.22
1360.0,-2.4,9.48,2.56,4.25
1370.0,-2.32,9.57,2.69,4.25
1373.0,-2.29,9.63,2.66,4.25
1375.0,-2.28,9.58,2.68,4.25
1378.0,-2.32,9.69,2.63,4.27
1380.0,-2.27,9.64,2.51,4.25
1383.0,-2.24,9.64,2.6,4.25
1386.0,-2.05,9.6,2.42,4.25
1388.0,-2.08,9.55,2.28,4.25
1390.0,-1.79,9.48,2.12,4.25
1393.0,-1.63,9.44,2.1,4.24
1395.0,-1.43,9.34,2.03,4.25
1398.0,-1.27,9.36,2.13,4.27
1401.0,-0.99,9.34,2.27,4.25
1403.0,-0.87,9.42,2.42,4.25
1405.0,-0.77,9.51,2.61,4.27
1408.0,-0.69,9.58,2.7,4.25
1410.0,-0.7,9.66,2.79,4.25
1413.0,-0.67,9.63,2.82,4.25
1416.0,-0.74,9.64,2.85,4.25
1418.0,-0.77,9.62,2.87,4.25
1421.0,-0.73,9.65,3.01,4.25
1423.0,-0.81,9.53,2.97,4.25
1426.0,-0.94,9.43,2.92,4.25
1428.0,-1.17,9.44,2.85,4.27
1431.0,-1.24,9.38,2.69,4.25
1433.0,-1.4,9.37,2.58,4.25
1436.0,-1.5,9.36,2.53,4.27
1438.0,-1.58,9.42,2.45,4.25
1441.0,-1.76,9.46,2.46,4.25
1443.0,-1.82,9.41,2.41,4.24
1446.0,-1.85,9.5,2.37,4.25
1448.0,-1.88,9.49,2.35,4.25
1451.0,-1.85,9.59,2.38,4.25
1453.0,-1.74,9.59,2.37,4.27
1456.0,-1.62,9.52,2.4,4.25
1458.0,-1.63,9.62,2.5,4.27
1461.0,-1.55,9.58,2.46,4.22
1463.0,-1.56,9.58,2.52,4.25
1466.0,-1.61,9.53,2.57,4.27
1476.0,-1.54,9.23,2.93,4.25
1478.0,-1.55,9.21,2.96,4.25
1481.0,-1.48,9.17,3.08,4.26
1483.0,-1.41,9.09,3.1,4.25
1486.0,-1.39,8.99,3.06,4.25
1488.0,-1.31,8.94,3.05,4.25
1491.0,-1.27,8.98,3.15,4.25
1493.0,-1.33,8.94,3.22,4.25
1496.0,-1.24,8.92,3.21,4.25
1498.0,-1.29,8.92,3.22,4.25
1501.0,-1.26,8.91,3.13,4.25
1503.0,-1.3,8.96,3.18,4.25
1506.0,-1.34,9.04,3.07,4.27
1508.0,-1.31,9.03,3.04,4.25
1511.0,-1.24,9.01,3.09,4.25
1513.0,-1.08,9.04,3.05,4.27
1516.0,-1.0,9.0,3.15,4.25
1518.0,-0.96,8.94,3.12,4.27
1521.0,-0.8,8.96,3.23,4.25
1523.0,-0.77,8.94,3.22,4.25
1526.0,-0.68,8.91,3.16,4.24
1528.0,-0.63,8.93,3.11,4.25
1531.0,-0.59,8.95,3.18,4.25
1533.0,-0.59,8.94,3.14,4.25
1536.0,-0.52,8.99,3.15,4.25
1538.0,-0.51,8.98,3.13,4.25
1541.0,-0.49,8.93,3.15,4.25
1543.0,-0.48,8.95,3.23,4.24
1546.0,-0.48,8.99,3.24,4.25
1548.0,-0.55,8.91,3.22,4.27
1551.0,-0.54,8.91,3.23,4.25
1553.0,-0.49,8.91,3.23,4.25
1556.0,-0.47,8.88,3.24,4.25
1558.0,-0.47,8.95,3.26,4.25
1561.0,-0.52,8.94,3.27,4.24
1563.0,-0.64,8.93,3.25,4.22
1566.0,-0.69,8.97,3.21,4.25
1568.0,-0.85,9.02,3.34,4.25
1578.0,-1.34,9.24,3.1,4.25
1581.0,-1.39,9.3,2.91,4.27
1583.0,-1.36,9.26,2.86,4.25
1586.0,-1.34,9.25,2.95,4.25
1588.0,-1.24,9.27,3.06,4.24
1591.0,-1.11,9.4,3.04,4.24
1593.0,-0.95,9.43,3.21,4.27
1596.0,-0.87,9.5,3.25,4.25
1598.0,-0.78,9.6,3.4,4.27
1601.0,-0.72,9.65,3.44,4.25
1603.0,-0.7,9.65,3.47,4.27
1606.0,-0.59,9.7,3.61,4.25
1608.0,-0.58,9.62,3.55,4.25
1611.0,-0.59,9.62,3.62,4.27
1613.0,-0.56,9.59,3.6,4.25
1616.0,-0.51,9.56,3.74,4.25
1618.0,-0.49,9.54,3.76,4.27
1621.0,-0.43,9.5,3.72,4.25
1623.0,-0.38,9.44,3.67,4.25
1626.0,-0.28,9.49,3.57,4.27
1628.0,-0.33,9.62,3.55,4.25
1631.0,-0.33,9.63,3.53,4.27
1633.0,-0.3,9.73,3.55,4.25
1636.0,-0.29,9.81,3.57,4.25
1638.0,-0.38,9.98,3.53,4.25
1641.0,-0.31,9.94,3.51,4.25
1643.0,-0.3,10.01,3.45,4.25
1646.0,-0.22,10.04,3.33,4.25
1648.0,-0.12,10.07,3.37,4.25
1651.0,0.05,10.11,3.4,4.25
1653.0,0.08,10.12,3.44,4.25
1656.0,0.22,10.19,3.46,4.25
1658.0,0.22,10.22,3.63,4.25
1661.0,0.25,10.25,3.7,4.25
1663.0,0.22,10.31,3.86,4.25
1666.0,0.27,10.33,3.74,4.22
1668.0,0.13,10.27,3.71,4.27
1678.0,0.26,10.25,3.64,4.25
1681.0,0.29,10.26,3.62,4.25
1683.0,0.28,10.3,3.64,4.25
1686.0,0.25,10.3,3.63,4.25
1688.0,0.19,10.38,3.61,4.25
1691.0,0.16,10.44,3.57,4.25
1693.0,0.15,10.44,3.47,4.25
1696.0,0.11,10.48,3.26,4.25
1698.0,0.11,10.44,3.28,4.24
1701.0,0.12,10.48,3.09,4.24
1703.0,0.09,10.46,3.09,4.25
1706.0,0.08,10.44,3.08,4.25
1708.0,0.15,10.55,3.18,4.25
1711.0,0.14,10.53,3.08,4.25
1713.0,0.28,10.48,3.1,4.24
1716.0,0.25,10.48,3.1,4.27
1718.0,0.27,10.56,2.99,4.25
1721.0,0.26,10.48,3.04,4.25
1723.0,0.23,10.5,3.1,4.25
1726.0,0.16,10.48,3.13,4.27
1728.0,-0.01,10.46,3.14,4.25
1731.0,-0.04,10.37,3.18,4.25
1733.0,-0.05,10.29,3.13,4.25
