Acc conf(10), Acc range(2), Power conf(1), Power ctrl(4), Dummy(2)
130.0,-2.54,3.11,8.85,4.23
132.0,-2.48,3.13,8.81,4.22
135.0,-2.51,3.07,8.77,4.22
137.0,-2.44,3.08,8.95,4.22
140.0,-2.39,3.2,9.05,4.22
142.0,-2.56,3.25,8.91,4.22
145.0,-2.55,3.3,8.97,4.22
147.0,-2.63,3.36,8.99,4.24
150.0,-2.73,3.41,9.0,4.22
152.0,-2.79,3.49,9.2,4.22
155.0,-2.88,3.51,9.21,4.2
157.0,-2.84,3.53,9.27,4.2
160.0,-2.87,3.51,9.09,4.24
162.0,-2.94,3.45,9.1,4.22
165.0,-2.9,3.44,9.24,4.24
167.0,-2.89,3.43,9.18,4.22
170.0,-2.9,3.52,9.13,4.22
172.0,-2.89,3.52,9.07,4.22
175.0,-2.74,3.48,9.08,4.22
177.0,-2.81,3.45,8.86,4.22
187.0,-2.65,3.47,8.88,4.22
190.0,-2.66,3.5,8.81,4.24
192.0,-2.63,3.4,8.77,4.22
195.0,-2.52,3.45,8.85,4.22
197.0,-2.47,3.34,8.78,4.22
200.0,-2.49,3.34,8.72,4.22
202.0,-2.36,3.29,8.84,4.22
205.0,-2.34,3.39,8.88,4.23
207.0,-2.39,3.26,8.63,4.24
210.0,-2.45,3.25,8.76,4.2
212.0,-2.39,3.22,8.8,4.24
215.0,-2.52,3.21,8.75,4.22
217.0,-2.48,3.27,8.72,4.22
220.0,-2.6,3.29,8.78,4.22
222.0,-2.61,3.38,8.83,4.22
225.0,-2.75,3.28,8.9,4.22
227.0,-2.79,3.28,8.94,4.22
230.0,-2.89,3.42,8.89,4.22
232.0,-2.88,3.3,8.91,4.22
235.0,-2.96,3.35,9.0,4.22
237.0,-3.04,3.31,8.98,4.22
240.0,-3.13,3.28,9.03,4.22
242.0,-3.08,3.32,9.02,4.22
245.0,-3.14,3.37,9.12,4.22
247.0,-3.14,3.31,9.12,4.22
250.0,-3.06,3.27,9.1,4.22
252.0,-3.11,3.28,9.09,4.22
255.0,-3.04,3.25,9.08,4.22
257.0,-2.99,3.26,9.07,4.22
260.0,-3.0,3.27,9.15,4.22
262.0,-2.97,3.26,9.22,4.23
265.0,-2.86,3.29,8.93,4.22
267.0,-2.83,3.25,8.94,4.22
270.0,-2.74,3.28,8.94,4.22
272.0,-2.74,3.25,8.95,4.22
275.0,-2.84,3.18,8.98,4.22
277.0,-2.8,3.16,8.94,4.22
280.0,-2.83,3.14,8.94,4.22
282.0,-2.67,3.1,8.9,4.22
285.0,-2.64,3.11,8.76,4.22
287.0,-2.6,3.07,8.66,4.22
290.0,-2.6,3.04,8.57,4.22
292.0,-2.56,2.97,8.56,4.22
295.0,-2.59,3.0,8.67,4.22
297.0,-2.57,2.99,8.7,4.22
300.0,-2.54,3.04,8.7,4.24
302.0,-2.49,3.05,8.66,4.24
305.0,-2.52,3.01,8.58,4.22
307.0,-2.58,3.08,8.54,4.22
310.0,-2.63,3.09,8.62,4.22
312.0,-2.58,3.17,8.7,4.22
315.0,-2.66,3.14,8.69,4.22
317.0,-2.7,3.11,8.67,4.22
320.0,-2.72,3.11,8.73,4.22
322.0,-2.78,3.16,8.69,4.22
325.0,-2.79,3.21,8.72,4.22
327.0,-2.84,3.17,8.7,4.22
330.0,-2.87,3.24,8.76,4.24
332.0,-2.9,3.28,8.78,4.22
335.0,-2.92,3.25,8.71,4.19
337.0,-2.92,3.26,8.75,4.22
340.0,-2.99,3.28,8.67,4.24
342.0,-2.95,3.21,8.74,4.22
345.0,-3.03,3.25,8.78,4.22
347.0,-2.94,3.24,8.77,4.22
350.0,-2.99,3.24,8.76,4.22
352.0,-2.96,3.26,8.69,4.22
355.0,-2.98,3.16,8.68,4.24
357.0,-2.94,3.19,8.79,4.22
359.0,-2.95,3.19,8.84,4.22
362.0,-2.94,3.11,8.66,4.2
372.0,-2.63,3.04,8.76,4.22
374.0,-2.63,3.07,8.78,4.23
377.0,-2.63,3.0,8.77,4.22
379.0,-2.62,3.08,8.84,4.22
382.0,-2.61,3.07,8.84,4.22
384.0,-2.53,2.98,8.91,4.22
387.0,-2.48,3.02,8.9,4.22
389.0,-2.53,3.03,8.86,4.22
392.0,-2.42,3.06,9.03,4.23
394.0,-2.4,3.11,8.93,4.22
397.0,-2.42,3.01,9.05,4.22
399.0,-2.44,3.11,9.04,4.22
402.0,-2.42,3.23,9.11,4.22
404.0,-2.56,3.23,9.18,4.22
407.0,-2.69,3.34,9.21,4.22
409.0,-2.74,3.32,9.29,4.22
412.0,-2.92,3.39,9.31,4.22
414.0,-2.98,3.5,9.36,4.22
417.0,-3.04,3.55,9.35,4.22
419.0,-3.14,3.59,9.44,4.22
422.0,-3.17,3.75,9.47,4.22
424.0,-3.22,3.77,9.52,4.22
427.0,-3.37,3.79,9.56,4.22
429.0,-3.47,3.87,9.62,4.22
432.0,-3.48,3.97,9.65,4.24
434.0,-3.52,3.94,9.74,4.22
437.0,-3.46,4.02,9.81,4.19
439.0,-3.46,4.07,9.82,4.22
442.0,-3.37,3.99,9.85,4.22
444.0,-3.32,3.95,9.93,4.22
447.0,-3.19,3.96,9.97,4.22
449.0,-3.17,3.86,9.93,4.22
452.0,-3.03,3.86,9.98,4.22
454.0,-2.95,3.75,9.99,4.22
457.0,-2.88,3.73,9.93,4.22
459.0,-2.85,3.74,10.01,4.2
462.0,-2.79,3.75,9.94,4.2
464.0,-2.8,3.7,9.83,4.22
467.0,-2.73,3.68,9.92,4.22
469.0,-2.69,3.69,9.88,4.24
472.0,-2.65,3.73,9.8,4.22
474.0,-2.6,3.76,9.73,4.24
477.0,-2.53,3.81,9.72,4.22
479.0,-2.47,3.77,9.61,4.22
482.0,-2.49,3.73,9.43,4.22
484.0,-2.43,3.81,9.37,4.22
487.0,-2.57,3.75,9.35,4.22
489.0,-2.59,3.77,9.2,4.22
492.0,-2.67,3.83,9.06,4.22
494.0,-2.8,3.63,8.92,4.22
497.0,-2.78,3.66,8.86,4.23
499.0,-2.76,3.62,8.8,4.22
502.0,-2.8,3.67,8.75,4.22
504.0,-2.75,3.63,8.65,4.22
507.0,-2.82,3.61,8.69,4.24
509.0,-2.79,3.63,8.62,4.22
512.0,-2.83,3.56,8.68,4.22
514.0,-2.85,3.47,8.76,4.22
517.0,-3.02,3.48,8.68,4.22
519.0,-3.13,3.42,8.78,4.22
522.0,-3.17,3.52,8.83,4.22
524.0,-3.27,3.49,8.82,4.22
527.0,-3.23,3.43,8.76,4.22
529.0,-3.31,3.42,8.7,4.22
532.0,-3.2,3.48,8.6,4.22
534.0,-3.19,3.46,8.6,4.22
537.0,-3.14,3.45,8.63,4.22
539.0,-3.03,3.45,8.58,4.19
542.0,-3.02,3.37,8.27,4.22
552.0,-2.98,3.02,8.34,4.22
554.0,-3.01,2.96,8.24,4.24
557.0,-2.93,3.0,8.19,4.22
559.0,-2.96,2.92,8.32,4.22
562.0,-2.97,2.85,8.29,4.22
564.0,-3.05,2.78,8.24,4.22
567.0,-2.99,2.73,8.23,4.25
569.0,-3.02,2.67,8.2,4.22
572.0,-2.99,2.57,8.23,4.22
574.0,-3.07,2.61,8.3,4.22
577.0,-3.12,2.57,8.29,4.22
579.0,-3.13,2.56,8.18,4.22
582.0,-3.17,2.64,8.0,4.22
584.0,-3.16,2.81,7.97,4.24
587.0,-3.2,2.79,8.03,4.22
589.0,-3.23,2.83,8.1,4.22
592.0,-3.3,2.81,8.0,4.22
594.0,-3.21,2.84,7.98,4.22
597.0,-3.21,2.84,7.95,4.24
599.0,-3.26,2.75,7.88,4.22
602.0,-3.24,2.69,7.83,4.22
604.0,-3.28,2.65,7.92,4.24
607.0,-3.23,2.61,7.7,4.24
609.0,-3.27,2.59,7.63,4.22
612.0,-3.24,2.5,7.77,4.25
614.0,-3.24,2.44,7.91,4.22
617.0,-3.34,2.4,7.94,4.22
619.0,-3.31,2.31,8.13,4.22
622.0,-3.38,2.31,8.24,4.22
624.0,-3.49,2.27,8.41,4.22
627.0,-3.53,2.32,8.52,4.22
629.0,-3.64,2.49,8.6,4.22
632.0,-3.74,2.5,8.71,4.24
634.0,-3.8,2.59,8.83,4.22
637.0,-3.86,2.62,8.84,4.22
639.0,-3.92,2.62,8.87,4.22
642.0,-3.94,2.68,8.84,4.19
644.0,-3.97,2.59,8.78,4.22
647.0,-3.83,2.61,8.8,4.22
649.0,-3.75,2.5,8.73,4.22
652.0,-3.64,2.53,8.7,4.22
654.0,-3.53,2.35,8.73,4.22
657.0,-3.43,2.39,8.72,4.22
659.0,-3.36,2.36,8.67,4.22
662.0,-3.25,2.33,8.75,4.22
664.0,-3.2,2.27,8.74,4.22
667.0,-3.1,2.21,8.62,4.22
669.0,-3.03,2.2,8.62,4.22
672.0,-2.98,2.17,8.72,4.22
674.0,-2.81,2.09,8.69,4.22
677.0,-2.79,2.05,8.77,4.22
684.0,-2.61,1.97,8.84,4.22
687.0,-2.64,1.88,8.72,4.24
689.0,-2.61,1.94,8.59,4.22
692.0,-2.68,1.94,8.49,4.22
694.0,-2.75,1.88,8.57,4.22
697.0,-2.94,1.94,8.8,4.22
699.0,-3.08,2.01,9.06,4.22
702.0,-3.31,2.13,9.06,4.22
704.0,-3.52,2.22,9.05,4.22
707.0,-3.69,2.18,9.0,4.22
709.0,-3.74,2.25,8.91,4.22
712.0,-3.71,2.3,8.85,4.22
714.0,-3.69,2.44,8.77,4.22
717.0,-3.71,2.45,8.67,4.24
719.0,-3.72,2.43,8.72,4.22
722.0,-3.75,2.3,8.72,4.22
724.0,-3.84,2.24,8.71,4.22
727.0,-3.99,2.22,8.75,4.22
729.0,-4.06,2.19,8.83,4.22
732.0,-4.08,2.17,8.9,4.22
734.0,-4.08,2.11,8.78,4.22
737.0,-3.96,2.09,8.82,4.22
739.0,-3.98,2.0,8.66,4.22
742.0,-3.89,1.88,8.69,4.22
744.0,-3.8,1.85,8.69,4.19
747.0,-3.64,1.75,8.6,4.22
749.0,-3.46,1.65,8.6,4.22
752.0,-3.32,1.6,8.54,4.22
754.0,-3.34,1.51,8.55,4.22
757.0,-3.11,1.34,8.59,4.22
759.0,-3.08,1.34,8.69,4.22
761.0,-3.06,1.24,8.61,4.22
764.0,-3.02,1.24,8.6,4.22
766.0,-3.02,1.18,8.62,4.22
769.0,-3.03,1.06,8.66,4.2
772.0,-3.02,1.05,8.65,4.22
774.0,-3.05,1.12,8.64,4.22
776.0,-3.18,1.07,8.71,4.21
779.0,-3.2,1.21,8.76,4.22
781.0,-3.31,1.19,8.73,4.22
784.0,-3.34,1.3,8.72,4.24
786.0,-3.42,1.36,8.69,4.22
789.0,-3.39,1.55,8.61,4.22
791.0,-3.38,1.59,8.54,4.24
794.0,-3.5,1.69,8.41,4.24
796.0,-3.43,1.82,8.27,4.22
799.0,-3.46,1.78,8.13,4.22
801.0,-3.48,1.87,8.09,4.19
804.0,-3.54,1.86,8.04,4.22
806.0,-3.65,1.9,8.09,4.24
809.0,-3.66,1.93,8.09,4.22
811.0,-3.88,1.9,8.11,4.22
814.0,-3.77,2.01,8.23,4.24
816.0,-3.93,1.88,8.05,4.22
819.0,-4.02,1.97,8.06,4.22
821.0,-4.07,1.91,8.32,4.22
824.0,-4.06,2.03,8.35,4.22
826.0,-3.95,2.14,8.32,4.22
829.0,-3.84,2.15,8.09,4.22
831.0,-3.8,2.22,7.94,4.22
834.0,-3.81,2.24,7.96,4.22
836.0,-3.9,2.23,8.01,4.22
846.0,-4.05,2.54,7.81,4.19
849.0,-4.16,2.57,7.72,4.22
851.0,-4.12,2.62,7.64,4.22
854.0,-4.25,2.56,7.73,4.24
856.0,-4.21,2.55,7.67,4.22
859.0,-4.22,2.58,7.63,4.22
861.0,-4.29,2.65,7.59,4.2
864.0,-4.33,2.64,7.56,4.22
866.0,-4.34,2.76,7.51,4.22
869.0,-4.4,2.83,7.5,4.22
871.0,-4.44,2.85,7.58,4.22
874.0,-4.58,2.95,7.65,4.22
876.0,-4.72,2.96,7.77,4.22
879.0,-4.95,3.12,7.91,4.22
881.0,-5.08,3.27,7.78,4.22
884.0,-5.12,3.37,7.81,4.22
886.0,-5.25,3.61,7.82,4.24
889.0,-5.21,3.71,7.72,4.22
891.0,-5.29,3.71,7.61,4.22
894.0,-5.3,3.81,7.69,4.22
896.0,-5.4,3.89,7.72,4.22
899.0,-5.4,3.98,7.54,4.22
901.0,-5.36,3.98,7.45,4.24
904.0,-5.31,3.95,7.38,4.22
906.0,-5.25,3.98,7.32,4.24
909.0,-5.24,3.96,7.34,4.22
911.0,-5.24,4.04,7.32,4.22
914.0,-5.23,4.07,7.29,4.22
916.0,-5.33,4.09,7.2,4.22
919.0,-5.35,4.12,7.15,4.22
921.0,-5.37,4.13,7.08,4.22
924.0,-5.32,4.13,7.05,4.22
926.0,-5.3,4.13,6.99,4.22
929.0,-5.33,4.1,6.82,4.22
931.0,-5.33,4.12,6.77,4.22
934.0,-5.38,4.1,6.74,4.24
936.0,-5.39,4.09,6.8,4.21
939.0,-5.57,4.02,6.93,4.22
941.0,-5.71,4.23,6.95,4.22
944.0,-5.76,4.36,6.94,4.22
946.0,-5.96,4.53,6.87,4.22
949.0,-6.02,4.58,6.87,4.19
951.0,-6.09,4.74,6.82,4.22
954.0,-6.17,4.86,6.93,4.22
956.0,-6.19,4.95,6.84,4.22
959.0,-6.23,5.12,6.9,4.22
961.0,-6.29,5.29,6.9,4.22
964.0,-6.23,5.3,6.79,4.22
966.0,-6.2,5.39,6.7,4.22
969.0,-6.16,5.36,6.66,4.22
971.0,-6.1,5.42,6.52,4.22
974.0,-5.93,5.38,6.4,4.2
976.0,-5.79,5.29,6.3,4.22
979.0,-5.56,5.29,6.32,4.23
981.0,-5.43,5.24,6.28,4.22
984.0,-5.26,5.21,6.03,4.22
986.0,-5.14,5.19,5.84,4.23
989.0,-4.92,5.07,5.79,4.22
991.0,-4.78,5.03,5.69,4.24
994.0,-4.62,4.91,5.57,4.22
996.0,-4.52,4.83,5.55,4.24
999.0,-4.4,4.75,5.46,4.22
1001.0,-4.42,4.73,5.48,4.24
1004.0,-4.32,4.77,5.52,4.22
1006.0,-4.35,4.77,5.52,4.22
1009.0,-4.36,4.88,5.46,4.22
1011.0,-4.38,5.0,5.53,4.22
1021.0,-4.85,5.56,5.39,4.22
1024.0,-5.03,5.67,5.46,4.22
1026.0,-5.28,5.91,5.46,4.22
1029.0,-5.59,6.0,5.65,4.24
1031.0,-5.97,6.18,5.64,4.22
1034.0,-6.37,6.47,6.1,4.22
1036.0,-6.86,6.7,6.15,4.22
1039.0,-7.16,6.99,6.32,4.22
1041.0,-7.43,7.36,6.36,4.22
1044.0,-7.59,7.59,6.47,4.22
1046.0,-7.64,7.94,6.45,4.22
1049.0,-7.63,8.27,6.41,4.22
1051.0,-7.77,8.31,6.26,4.19
1054.0,-7.55,8.73,6.6,4.22
1056.0,-7.53,8.82,6.44,4.22
1059.0,-7.46,8.81,6.03,4.24
1061.0,-7.46,8.86,6.22,4.22
1064.0,-7.49,8.89,6.52,4.22
1066.0,-7.48,9.02,6.74,4.22
1069.0,-7.46,9.04,6.8,4.22
1071.0,-7.51,9.08,6.85,4.22
1074.0,-7.43,9.0,6.91,4.2
1076.0,-7.22,8.99,6.8,4.2
1079.0,-6.96,8.97,6.77,4.22
1081.0,-6.7,9.2,6.66,4.22
1084.0,-6.39,9.31,6.52,4.24
1086.0,-6.18,9.32,6.33,4.2
1089.0,-5.94,9.27,6.29,4.22
1091.0,-5.74,9.3,6.14,4.22
1094.0,-5.28,9.31,6.14,4.22
1096.0,-5.14,9.38,5.63,4.22
1099.0,-4.89,9.33,5.7,4.22
1101.0,-4.42,9.08,5.71,4.22
1104.0,-4.08,8.99,5.45,4.22
1106.0,-3.72,8.76,5.1,4.22
1109.0,-3.35,8.44,5.18,4.22
1111.0,-3.12,8.38,4.81,4.22
1114.0,-2.72,8.25,5.01,4.22
1124.0,-2.13,8.31,4.42,4.22
1126.0,-2.11,8.27,4.69,4.22
1129.0,-2.23,8.21,4.78,4.22
1131.0,-2.31,8.11,4.6,4.22
1134.0,-2.55,8.1,4.68,4.22
1136.0,-2.73,8.17,4.79,4.22
1139.0,-3.14,8.2,5.03,4.22
1141.0,-3.72,8.35,5.27,4.22
1144.0,-4.47,8.54,5.61,4.22
1146.0,-5.05,8.78,5.93,4.22
1149.0,-5.91,9.17,6.16,4.22
1151.0,-6.56,9.49,6.39,4.22
1154.0,-7.03,9.95,6.53,4.19
1156.0,-7.45,10.53,6.67,4.22
1159.0,-7.56,10.95,6.71,4.22
1161.0,-7.64,11.39,6.9,4.22
1164.0,-7.59,11.76,6.76,4.23
1166.0,-7.68,12.19,6.61,4.22
1169.0,-7.68,12.24,6.56,4.22
1171.0,-7.66,12.36,6.53,4.22
1174.0,-7.49,12.34,6.45,4.22
1176.0,-7.29,12.12,6.31,4.22
1179.0,-7.01,11.94,6.32,4.22
1181.0,-6.63,11.6,6.24,4.22
1186.0,-6.1,11.08,5.76,4.22
1189.0,-5.86,10.77,5.83,4.22
1191.0,-5.55,10.65,5.71,4.22
1194.0,-5.27,10.45,5.72,4.22
1196.0,-4.89,10.43,5.69,4.22
1199.0,-4.5,10.45,5.69,4.22
1201.0,-4.15,10.47,5.38,4.22
1204.0,-3.9,10.39,5.35,4.23
1206.0,-3.65,10.15,5.59,4.22
1209.0,-3.47,9.75,5.36,4.22
1211.0,-3.28,9.52,5.3,4.22
1214.0,-2.98,9.44,5.12,4.22
1216.0,-2.81,9.41,4.88,4.22
1219.0,-2.78,9.34,4.91,4.22
1221.0,-2.69,9.29,5.19,4.22
1223.0,-2.83,9.15,5.12,4.24
1226.0,-2.82,8.94,4.96,4.22
1229.0,-2.71,9.1,5.28,4.24
1231.0,-2.84,8.79,5.09,4.22
1241.0,-2.63,8.56,5.38,4.23
1243.0,-2.95,8.53,5.14,4.22
1246.0,-3.2,8.57,5.72,4.22
1248.0,-3.76,8.36,5.96,4.22
1251.0,-4.45,8.46,6.16,4.22
1253.0,-5.22,8.72,6.34,4.22
1256.0,-6.03,9.18,6.77,4.19
1258.0,-6.56,9.63,7.22,4.22
1261.0,-6.92,10.11,7.35,4.22
1263.0,-7.18,10.5,7.13,4.22
1266.0,-7.28,10.84,6.85,4.22
1268.0,-7.2,10.91,6.73,4.22
1271.0,-7.2,11.19,6.62,4.22
1273.0,-6.94,11.2,6.66,4.22
1276.0,-6.82,11.28,6.59,4.22
1278.0,-6.56,11.26,6.46,4.24
1281.0,-6.32,11.28,6.36,4.22
1284.0,-6.18,11.02,6.19,4.22
1286.0,-5.94,10.86,6.04,4.22
1288.0,-5.75,10.61,5.97,4.22
1291.0,-5.48,10.34,5.93,4.22
1293.0,-5.2,10.06,5.91,4.22
1296.0,-4.76,9.9,5.73,4.22
1298.0,-4.41,9.7,5.66,4.22
1301.0,-4.12,9.47,5.28,4.22
1303.0,-3.82,9.32,5.17,4.22
1306.0,-3.59,9.26,4.88,4.22
1308.0,-3.37,9.09,4.85,4.23
1311.0,-3.25,8.93,4.77,4.22
1313.0,-3.18,8.86,4.84,4.22
1316.0,-2.99,8.81,4.81,4.22
1318.0,-2.95,8.71,4.62,4.22
1328.0,-2.77,8.45,4.66,4.22
1331.0,-2.62,8.26,4.72,4.22
1333.0,-2.48,8.1,4.73,4.22
1336.0,-2.35,7.99,4.66,4.24
1338.0,-2.23,7.74,4.66,4.22
1341.0,-2.18,7.55,4.71,4.22
1343.0,-2.12,7.37,4.73,4.22
1346.0,-1.98,7.29,4.7,4.22
1348.0,-2.09,7.14,4.47,4.22
1351.0,-2.02,6.95,4.44,4.22
1353.0,-2.06,6.85,4.31,4.24
1356.0,-1.98,6.64,4.24,4.23
1358.0,-2.15,6.6,4.25,4.18
1361.0,-2.27,6.49,4.28,4.22
1363.0,-2.36,6.48,4.28,4.22
1366.0,-2.62,6.44,4.14,4.22
1368.0,-2.87,6.45,4.28,4.22
1371.0,-3.17,6.52,4.38,4.22
1373.0,-3.42,6.66,4.39,4.22
1376.0,-3.78,6.83,4.46,4.22
1378.0,-4.0,7.03,4.44,4.22
1381.0,-4.28,7.26,4.46,4.22
1383.0,-4.55,7.41,4.55,4.22
1386.0,-4.68,7.64,4.66,4.22
1388.0,-4.88,7.81,4.55,4.22
1391.0,-4.96,7.87,4.75,4.22
1393.0,-5.1,7.91,4.64,4.22
1396.0,-5.12,8.21,4.53,4.22
1398.0,-5.06,8.27,4.5,4.22
1401.0,-5.02,8.4,4.5,4.22
1403.0,-4.99,8.47,4.34,4.25
1406.0,-4.84,8.42,4.33,4.22
1408.0,-4.76,8.44,4.34,4.22
1411.0,-4.56,8.36,4.32,4.22
1413.0,-4.21,8.35,4.11,4.22
1416.0,-4.03,8.3,4.06,4.22
1418.0,-3.85,8.26,4.03,4.22
1421.0,-3.65,8.14,3.77,4.22
1423.0,-3.52,7.98,3.79,4.22
1433.0,-2.43,7.51,3.62,4.24
1436.0,-2.2,7.41,3.59,4.22
1438.0,-2.04,7.43,3.55,4.22
1441.0,-1.78,7.38,3.65,4.22
1443.0,-1.61,7.41,3.61,4.22
1446.0,-1.48,7.29,3.48,4.22
1448.0,-1.31,7.19,3.49,4.22
1451.0,-1.27,7.19,3.65,4.22
1453.0,-1.4,7.12,3.62,4.22
1456.0,-1.37,7.1,3.76,4.22
1458.0,-1.59,7.04,3.85,4.22
1461.0,-1.69,7.09,3.96,4.19
1463.0,-1.85,7.15,4.11,4.22
1466.0,-2.0,7.22,4.2,4.22
1468.0,-2.09,7.25,4.24,4.22
1471.0,-2.2,7.34,4.34,4.22
1473.0,-2.18,7.42,4.44,4.22
1476.0,-2.19,7.5,4.41,4.22
1478.0,-2.24,7.61,4.43,4.22
1481.0,-2.3,7.64,4.57,4.22
1483.0,-2.19,7.77,4.61,4.23
1486.0,-2.34,7.93,4.44,4.22
1488.0,-2.27,7.97,4.5,4.22
1491.0,-2.38,7.97,4.44,4.22
1493.0,-2.45,7.94,4.53,4.22
1496.0,-2.56,7.96,4.6,4.22
1498.0,-2.61,7.97,4.65,4.22
1501.0,-2.61,7.87,4.59,4.22
1503.0,-2.84,7.89,4.66,4.22
1506.0,-2.75,7.97,4.48,4.22
1508.0,-2.74,8.0,4.43,4.22
1511.0,-2.74,8.0,4.39,4.22
1513.0,-2.66,8.14,4.33,4.22
1516.0,-2.67,8.19,4.31,4.22
1518.0,-2.7,8.24,4.22,4.24
1521.0,-2.8,8.36,4.16,4.22
1523.0,-2.72,8.39,4.06,4.22
1526.0,-2.72,8.57,3.88,4.22
1528.0,-2.61,8.54,3.71,4.24
1538.0,-2.45,8.51,3.6,4.22
1541.0,-2.45,8.61,3.44,4.22
1543.0,-2.37,8.61,3.25,4.22
1546.0,-2.44,8.67,3.34,4.24
1548.0,-2.52,8.73,3.41,4.22
1551.0,-2.43,8.86,3.42,4.22
1553.0,-2.43,8.85,3.42,4.22
1556.0,-2.27,8.9,3.46,4.22
1558.0,-1.96,8.9,3.41,4.22
1561.0,-1.88,8.91,3.54,4.22
1563.0,-1.64,8.84,3.6,4.19
1566.0,-1.62,8.81,3.58,4.24
1568.0,-1.65,8.75,3.63,4.22
1571.0,-1.8,8.79,3.54,4.22
1573.0,-1.91,8.65,3.6,4.24
1576.0,-2.19,8.86,3.48,4.22
1578.0,-2.39,8.81,3.52,4.24
1581.0,-2.44,8.82,3.84,4.22
1583.0,-2.44,8.89,3.73,4.24
1586.0,-2.51,9.04,3.43,4.22
1588.0,-2.5,9.1,3.21,4.22
1591.0,-2.51,9.13,3.28,4.22
1593.0,-2.51,9.11,3.32,4.22
1596.0,-2.52,9.24,3.33,4.22
1598.0,-2.43,9.28,3.42,4.24
1601.0,-2.39,9.28,3.48,4.24
1603.0,-2.31,9.35,3.47,4.22
1606.0,-2.3,9.37,3.48,4.22
1608.0,-2.32,9.49,3.57,4.22
1611.0,-2.49,9.56,3.45,4.22
1613.0,-2.68,9.58,3.47,4.22
1616.0,-2.85,9.63,3.36,4.24
1618.0,-2.91,9.62,3.3,4.22
1621.0,-3.07,9.64,3.22,4.22
1623.0,-3.18,9.67,3.23,4.24
1626.0,-3.19,9.63,3.16,4.22
1628.0,-3.13,9.61,3.15,4.22
1631.0,-3.18,9.64,2.97,4.22
1641.0,-2.92,9.7,2.76,4.24
1643.0,-2.94,9.7,2.57,4.22
1645.0,-2.88,9.62,2.57,4.24
1648.0,-2.72,9.61,2.61,4.22
1650.0,-2.7,9.62,2.64,4.22
1653.0,-2.71,9.55,2.67,4.22
1655.0,-2.53,9.49,2.74,4.24
1658.0,-2.53,9.37,2.62,4.22
1660.0,-2.39,9.25,2.7,4.24
1663.0,-2.33,9.16,2.79,4.25
1665.0,-2.23,9.01,2.85,4.19
1668.0,-2.2,8.86,2.88,4.22
1670.0,-1.93,8.88,2.94,4.22
1673.0,-1.87,8.85,3.08,4.24
1675.0,-1.81,8.77,3.12,4.22
1678.0,-1.74,8.84,3.22,4.22
1680.0,-1.74,8.79,3.23,4.23
1683.0,-1.81,8.77,3.35,4.24
1685.0,-1.76,8.82,3.37,4.22
1688.0,-1.86,8.7,3.35,4.22
1690.0,-1.89,8.84,3.36,4.22
1693.0,-1.92,8.8,3.39,4.22
1695.0,-1.97,8.72,3.33,4.24
1698.0,-1.98,8.63,3.3,4.22
1700.0,-2.04,8.59,3.22,4.23
1703.0,-2.06,8.55,3.24,4.22
1705.0,-2.07,8.5,3.21,4.22
1708.0,-1.97,8.56,3.18,4.22
1710.0,-1.82,8.47,3.21,4.22
1713.0,-1.78,8.44,3.14,4.22
1715.0,-1.61,8.43,3.2,4.22
